,日期,代码,名称,代码.1,名称.1,涨幅%,开买量,开卖量,买量,卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,代码.1Rank,名称.1Rank,涨幅%Rank,开买量Rank,开卖量Rank,买量Rank,卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,竞价量,竞价量Rank
0,2021-06-01,601156,东航物流,601156.0,东航物流,--  ,0,0,0,0,,,,,0,--  ,--  ,0.0,0.0,0,0,--  ,--  ,--  ,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,,,,,,,,,,,,1069.0,,,4303.0,4280.0,3317.0,3104.0,,,,,4313.0,,,4313.0,4159.0,4313.0,4313.0,,,,,4316.0,,,,,,,,,,,,,,,,,,,,,,
1,2021-06-23,601156,东航物流,,,-3.95,720,252,813,19,26.7,27.36,25.88,26.03,301752,0.93,5.46,79616.3,1160.12,168264,133488,1.26,0.58,-4.86,-4.2,4476,67,19.01,  -9084万,-2.2,-11.41,  -1857万,  -3022万,  -3721万, -484.0万,4476.0,0.365,,-4.44,5.36,5.85,,,,,,,,4247.0,353.0,747.0,958.0,2682.0,975.0,974.0,988.0,1014.0,606.0,2391.0,749.0,268.0,136.0,545.0,684.0,1595.0,3311.0,4180.0,4208.0,209.0,1191.0,118.0,,4284.0,2720.0,,,,,209.0,2652.0,,4244.0,562.0,903.0,,,,,,,
2,2021-09-02,601156,东航物流,,,1.38,24,11,615,318,19.51,19.87,19.44,19.78,40784,0.84,2.2,8032.74,61.07,20559,20225,1.02,1.75,-0.45,0.54,1886,22,2.57,  -60.9万,-0.02,-0.76,0, -306.7万,  371.9万, -126.1万,1886.0,0.271,45.943,1.38,-0.25,-1.46,-2.76,3.46,-5.89,,,,,1486.0,2373.0,2955.0,1512.0,1782.0,1454.0,1467.0,1436.0,1459.0,2905.0,2266.0,3344.0,2412.0,1803.0,2924.0,2821.0,2274.0,2410.0,966.0,1996.0,2661.0,2913.0,2587.0,,2186.0,2139.0,,,,,2661.0,2805.0,3014.0,1486.0,2028.0,2225.0,3105.0,2469.0,3568.0,,,313.0,2122.0
