,日期,代码,名称,代码.1,名称.1,涨幅%,开买量,开卖量,买量,卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,代码.1Rank,名称.1Rank,涨幅%Rank,开买量Rank,开卖量Rank,买量Rank,卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,竞价量,竞价量Rank
0,2021-06-01,600093,易见股份,600093.0,易见股份,0.0,0,0,0,0,5.93,5.93,5.93,5.93,0,0.0,0.0,0.0,0.0,0,0,--  ,--  ,--  ,-0.26,1,0,--  ,0,0.0,0.0,0,0,0,0,1.0,0.003,20.730999999999998,-0.19,-19.05,-26.5,-34.42,-30.68,-17.51,-85.89,-28.47,1849.0,,,4303.0,4280.0,3317.0,3104.0,3265.0,3293.0,3244.0,3273.0,4313.0,,,4313.0,4159.0,4313.0,4313.0,,,,,4313.0,,,,,,,,,,4313.0,4323.0,4314.0,2738.0,4318.0,4315.0,4306.0,4263.0,3985.0,3761.0,3913.0,,
1,2021-09-02,600093,*ST易见,,,-1.53,998,218,7017,3071,2.6,2.6,2.56,2.58,240002,0.93,1.53,6190.14,67.37,147948,92054,1.61,0.78,-0.77,-2.37,1890,127,5.26,  -1436万,-0.5,-23.19, -187.9万, -280.6万, -769.8万, -197.2万,1890.0,0.066,28.25,-1.53,-2.32,-5.14,-8.01,-10.04,-61.79,-78.68,-61.23,,,3843.0,298.0,879.0,242.0,417.0,4325.0,4334.0,4324.0,4332.0,1033.0,1820.0,4001.0,2712.0,1727.0,817.0,1266.0,397.0,3602.0,1645.0,4043.0,2653.0,629.0,1282.0,,4025.0,4043.0,,,,,2653.0,3979.0,4356.0,3843.0,2853.0,3307.0,3801.0,3873.0,4323.0,3948.0,4108.0,2591.0,656.0
