,日期,代码,名称,涨幅%,开买量,开卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,涨幅%Rank,开买量Rank,开卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,买量,卖量,买量Rank,卖量Rank,代码.1,名称.1,代码.1Rank,名称.1Rank,竞价量,竞价量Rank
0,2021-05-06,300301,长方集团,2.52,135.0,1048.0,2.78,2.88,2.75,2.85,175926.0,0.75,4.68,4948.26,21.74,76216.0,99710.0,0.76,3.64,-1.04,4.1,1873.0,94.0,3.72,  671.5万,0.3,13.57,0,  289.6万,  475.4万,  -93.5万,1873.0,0.038,32.27,3.74,-1.6,-9.21,-14.42,-13.73,-9.49,-18.46,-35.16,769.0,1139.0,250.0,4044.0,4040.0,4045.0,4035.0,856.0,2564.0,1171.0,2274.0,2425.0,967.0,754.0,3634.0,661.0,1501.0,612.0,1883.0,663.0,1121.0,,427.0,626.0,,,,,1879.0,3596.0,3875.0,765.0,2970.0,3894.0,3972.0,3932.0,3672.0,1583.0,4023.0,,,,,,,,,,
1,2021-05-07,300301,长方集团,2.46,44.0,91.0,2.85,2.98,2.81,2.92,232720.0,1.17,5.96,6793.91,,114405.0,118315.0,0.97,3.91,-2.01,4.4,1873.0,124.0,4.92,  125.4万,0.05,1.85,0,   -3.5万, -113.0万,  242.0万,1873.0,0.08900000000000001,36.632,3.74,3.95,1.86,-10.06,-12.31,-7.58,-16.32,-32.39,494.0,1789.0,1268.0,4037.0,4018.0,4037.0,4028.0,669.0,1149.0,694.0,1929.0,,693.0,647.0,,,,411.0,1963.0,471.0,,,986.0,1283.0,,,,,1963.0,3053.0,3455.0,493.0,1387.0,1730.0,3706.0,3831.0,3607.0,1527.0,3990.0,2513.0,2517.0,390.0,385.0,,,,,,
2,2021-05-10,300301,长方集团,1.03,52.0,1.0,2.91,3.01,2.87,2.95,212181.0,1.17,4.79,6254.92,12.95,97354.0,114827.0,0.85,2.79,-1.99,1.14,1751.0,121.0,4.49,  520.6万,0.22,8.32,0,  -90.1万,  709.1万,  -98.5万,1751.0,0.132,38.461,1.1,8.67,3.16,-7.42,-11.56,-3.22,-12.49,-31.67,1455.0,1754.0,4020.0,4030.0,4021.0,4028.0,4028.0,756.0,1230.0,1126.0,2072.0,2724.0,829.0,686.0,3333.0,1170.0,2895.0,1366.0,2103.0,490.0,941.0,,664.0,895.0,,,,,2103.0,2779.0,3162.0,1457.0,593.0,1553.0,3452.0,3647.0,3410.0,1409.0,3975.0,0.0,0.0,3238.0,3013.0,,,,,,
3,2021-05-11,300301,长方集团,5.76,350.0,299.0,2.93,3.15,2.92,3.12,356332.0,1.81,7.8,10871.83,16.85,149688.0,206644.0,0.72,6.85,-0.95,5.41,2228.0,160.0,7.54,   1747万,0.71,16.07,  251.6万,  486.5万,   1082万,  -73.5万,2228.0,0.21,47.678,5.15,10.23,10.32,-2.99,-4.0,-3.19,-6.73,-28.56,155.0,585.0,734.0,4030.0,3994.0,4020.0,3995.0,452.0,285.0,346.0,1449.0,2483.0,544.0,388.0,3758.0,196.0,2186.0,153.0,1585.0,331.0,518.0,,138.0,512.0,,,,,1585.0,2490.0,2055.0,152.0,203.0,441.0,2484.0,2809.0,3468.0,1224.0,3913.0,0.0,0.0,3185.0,3049.0,,,,,,
4,2021-05-12,300301,长方集团,-1.92,1655.0,942.0,3.06,3.1,3.01,3.06,239959.0,1.0,2.88,7334.46,43.64,142592.0,97367.0,1.46,1.66,-1.29,-2.63,2005.0,120.0,5.08,  -1372万,-0.57,-18.7,0,   30.4万, -967.6万, -434.4万,2007.0,0.20600000000000002,45.11,-2.35,3.82,11.61,-7.43,-7.74,1.71,-11.03,-30.28,4011.0,160.0,239.0,4008.0,4010.0,4012.0,4011.0,654.0,1461.0,2217.0,1859.0,1536.0,553.0,788.0,485.0,2594.0,3107.0,4025.0,1772.0,476.0,834.0,,4032.0,3788.0,,,,,1769.0,2748.0,2735.0,4008.0,759.0,397.0,3687.0,3219.0,3280.0,1369.0,3945.0,0.0,34.0,3270.0,2468.0,,,,,,
5,2021-05-13,300301,长方集团,-0.33,905.0,30.0,3.02,3.14,3.02,3.05,188760.0,0.78,3.92,5809.67,71.06,98436.0,90324.0,1.09,0.99,-2.87,0.72,1780.0,106.0,3.99, -237.0万,-0.1,-4.08,0,   83.9万,   86.0万, -406.9万,1781.0,0.195,44.678,0.7,3.38,8.36,-1.51,-5.9,7.97,-9.67,-29.51,1827.0,321.0,2261.0,4024.0,4021.0,4018.0,4027.0,873.0,2853.0,1422.0,2179.0,1450.0,863.0,874.0,2412.0,1998.0,3306.0,1775.0,2037.0,624.0,1134.0,,2421.0,1835.0,,,,,2036.0,2672.0,2632.0,1818.0,894.0,462.0,2671.0,2927.0,3039.0,1365.0,3962.0,30.0,0.0,2598.0,3070.0,,,,,,
6,2021-05-14,300301,长方集团,0.98,684.0,49.0,3.06,3.11,3.04,3.08,183137.0,0.74,2.3,5621.93,8.75,101478.0,81659.0,1.24,1.32,-0.96,-1.11,1656.0,111.0,3.87, -597.8万,-0.25,-10.63,0, -198.6万, -157.0万, -242.2万,1658.0,0.245,46.338,-1.37,-3.02,3.19,5.09,-5.99,7.83,-11.23,-31.11,2064.0,355.0,1627.0,4021.0,4022.0,4021.0,4022.0,979.0,3348.0,2816.0,2340.0,2911.0,889.0,1086.0,945.0,2668.0,2284.0,2265.0,2284.0,599.0,1269.0,,3582.0,3321.0,,,,,2280.0,2784.0,2868.0,2057.0,3584.0,907.0,1098.0,2872.0,3074.0,1348.0,3964.0,25.0,0.0,2712.0,3100.0,,,,,,
7,2021-05-17,300301,长方集团,-1.62,20.0,482.0,3.1,3.11,2.98,3.03,176268.0,0.75,4.22,5362.95,35.84,98930.0,77338.0,1.28,1.68,-2.57,-3.37,1591.0,111.0,3.73, -656.2万,-0.27,-12.24,0,  -21.5万, -404.3万, -230.4万,1591.0,0.166,43.97,-3.08,-3.76,-1.15,2.13,-10.3,6.56,-17.74,-33.63,2668.0,2523.0,567.0,4018.0,4023.0,4029.0,4023.0,979.0,3415.0,1439.0,2408.0,2190.0,935.0,1042.0,1921.0,1327.0,2806.0,2920.0,2427.0,546.0,1303.0,,2949.0,2349.0,,,,,2427.0,2934.0,2939.0,2672.0,2513.0,1401.0,1228.0,3177.0,3069.0,1433.0,3975.0,0.0,0.0,3257.0,3172.0,,,,,,
8,2021-05-19,300301,长方集团,-2.0,102.0,194.0,2.94,3.02,2.94,2.94,131087.0,0.72,2.67,3880.88,151.0,74350.0,56737.0,1.31,0.0,-2.65,-2.23,1652.0,79.0,2.77, -517.1万,-0.22,-13.33,0,    8.5万, -103.2万, -422.4万,1653.0,0.103,39.823,-1.7,-5.75,-6.45,4.8,-15.6,-7.31,-19.63,-35.34,3627.0,1219.0,863.0,4040.0,4038.0,4031.0,4044.0,1097.0,2645.0,2154.0,2579.0,732.0,1063.0,1136.0,1911.0,4089.0,3484.0,3759.0,2086.0,820.0,1534.0,,3006.0,2353.0,,,,,2085.0,3405.0,3499.0,3625.0,3802.0,3581.0,1041.0,3727.0,3814.0,1538.0,3996.0,0.0,0.0,3293.0,3081.0,,,,,,
9,2021-05-20,300301,长方集团,2.38,385.0,15.0,2.94,3.09,2.87,3.01,235149.0,1.47,7.48,6985.26,8.5,107925.0,127224.0,0.85,4.88,-2.59,2.03,1920.0,122.0,4.98,  593.7万,0.25,8.5,0,  439.4万,  314.9万, -160.7万,1921.0,0.18,44.328,2.11,-0.69,-5.19,3.14,-12.1,-7.95,-20.02,-34.09,483.0,584.0,2649.0,4053.0,4024.0,4060.0,4031.0,714.0,564.0,331.0,1956.0,2935.0,819.0,625.0,3623.0,295.0,3303.0,529.0,1897.0,473.0,897.0,,392.0,643.0,,,,,1894.0,2755.0,2690.0,478.0,2226.0,2627.0,913.0,3427.0,3777.0,1544.0,3989.0,19.0,0.0,2781.0,3152.0,,,,,,
