,日期,代码,名称,涨幅%,开买量,开卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,涨幅%Rank,开买量Rank,开卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,买量,卖量,买量Rank,卖量Rank,代码.1,名称.1,代码.1Rank,名称.1Rank,竞价量,竞价量Rank
0,2021-05-06,2008,大族激光,-7.37,27.0,200.0,39.61,39.75,37.0,37.21,448045.0,2.11,6.85,169073.45,557.71,222723.0,225322.0,0.99,0.57,-6.39,-5.79,4610.0,97.0,5.54,  669.6万,0.02,0.4,  -8535万,  -1782万,   9093万,   1894万,4694.0,0.086,37.856,-6.15,-7.39,-10.47,-13.36,-9.71,-7.75,-5.73,-10.08,4203.0,2243.0,896.0,531.0,541.0,570.0,586.0,320.0,159.0,497.0,76.0,323.0,312.0,334.0,2588.0,3349.0,4148.0,4187.0,100.0,630.0,666.0,,1458.0,1673.0,,,,,51.0,3075.0,3336.0,4200.0,4034.0,3962.0,3891.0,3691.0,3575.0,1184.0,2887.0,,,,,,,,,,
1,2021-05-07,2008,大族激光,-3.2,326.0,2.0,37.01,37.49,35.98,36.02,351450.0,1.41,4.06,128709.42,,176941.0,174509.0,1.01,0.11,-3.92,-1.25,4641.0,76.0,4.35, -818.6万,-0.02,-0.64,  -2590万,  -3228万,   3099万,   1900万,4641.0,0.018000000000000002,28.764,-1.91,-8.24,-8.32,-14.28,-10.38,-11.07,-14.15,-11.61,3629.0,569.0,3726.0,595.0,599.0,588.0,600.0,465.0,684.0,1567.0,118.0,,453.0,465.0,,,,3438.0,102.0,898.0,,,1585.0,1499.0,,,,,102.0,3781.0,4012.0,3627.0,4147.0,3955.0,4024.0,3695.0,3766.0,1450.0,3092.0,308.0,559.0,1697.0,1149.0,,,,,,
2,2021-05-10,2008,大族激光,-3.61,75.0,575.0,35.9,35.9,34.14,34.72,411749.0,1.51,4.89,142578.44,443.01,209513.0,202236.0,1.04,1.7,-3.29,-3.5,4678.0,88.0,5.09,  -2435万,-0.07,-1.71,  570.4万,  -2607万,  -1115万,  715.8万,4678.0,0.018000000000000002,25.802,-3.54,-11.01,-12.17,-16.41,-15.85,-14.36,-21.69,-14.58,4009.0,1512.0,503.0,601.0,620.0,628.0,623.0,386.0,595.0,1075.0,98.0,372.0,377.0,394.0,2407.0,1947.0,3733.0,3985.0,68.0,773.0,816.0,,2333.0,1823.0,,,,,68.0,3768.0,4108.0,4009.0,4198.0,4156.0,4107.0,3914.0,3899.0,1798.0,3299.0,715.0,84.0,1028.0,2017.0,,,,,,
3,2021-05-11,2008,大族激光,0.66,139.0,598.0,34.71,34.95,33.89,34.95,239716.0,0.74,3.05,82604.61,959.44,120367.0,119349.0,1.01,3.13,0.0,0.31,4603.0,52.0,2.97, -211.5万,-0.01,-0.26,  -2293万, -895.4万,   3405万, -427.9万,4603.0,0.052000000000000005,27.23,0.05,-5.32,-11.4,-15.88,-13.8,-12.98,-21.77,-14.63,1893.0,1026.0,448.0,622.0,642.0,629.0,624.0,677.0,2905.0,2366.0,209.0,187.0,676.0,689.0,2223.0,1149.0,1.0,1870.0,99.0,1451.0,1452.0,,2050.0,2009.0,,,,,100.0,3704.0,4141.0,1888.0,3936.0,4170.0,4103.0,3874.0,3882.0,1793.0,3308.0,229.0,333.0,1614.0,1387.0,,,,,,
4,2021-05-12,2008,大族激光,-0.49,61.0,210.0,34.84,35.05,34.17,34.78,173488.0,0.51,2.52,60120.26,365.47,93192.0,80296.0,1.16,1.79,-0.77,-1.19,4327.0,40.0,2.15,  -4426万,-0.13,-7.36,  -1962万,  -2524万, -796.0万,  856.1万,4327.0,0.055999999999999994,26.81900000000001,-0.91,-4.41,-11.88,-16.59,-15.35,-14.42,-22.56,-15.44,3382.0,1525.0,774.0,622.0,635.0,624.0,632.0,862.0,3973.0,2576.0,280.0,371.0,793.0,934.0,1383.0,2421.0,2404.0,3406.0,215.0,1827.0,1927.0,,3289.0,2882.0,,,,,215.0,3887.0,4187.0,3374.0,3956.0,4212.0,4150.0,3902.0,3954.0,1840.0,3370.0,348.0,65.0,1492.0,2248.0,,,,,,
5,2021-05-13,2008,大族激光,-0.75,14.0,163.0,34.33,34.89,33.8,34.32,154540.0,0.48,3.15,53220.33,296.95,80316.0,74224.0,1.08,1.54,-1.63,0.29,4338.0,36.0,1.91,  -2022万,-0.06,-3.8,  -1218万,  -1818万,  332.1万,  681.2万,4338.0,0.039,26.16800000000001,0.27,-0.59,-5.92,-15.66,-13.85,-9.3,-19.92,-15.15,2305.0,2705.0,1070.0,640.0,652.0,639.0,647.0,1017.0,4151.0,2036.0,337.0,571.0,1033.0,1018.0,2461.0,1367.0,1943.0,2253.0,211.0,2044.0,2254.0,,2033.0,1802.0,,,,,211.0,3927.0,4197.0,2304.0,2913.0,4000.0,4145.0,3822.0,3902.0,1758.0,3390.0,351.0,3.0,1409.0,2922.0,,,,,,
6,2021-05-14,2008,大族激光,3.53,10.0,13.0,34.48,35.54,34.42,35.53,244959.0,0.92,3.26,86123.91,233.77,100464.0,144495.0,0.7,3.22,-0.03,1.43,4577.0,54.0,3.03,   1.55亿,0.44,18.04,   4942万,   4132万,   4523万,   1943万,4577.0,0.132,34.169000000000004,1.17,0.5,-3.1,-11.35,-14.12,-9.79,-18.58,-14.57,574.0,2968.0,2606.0,638.0,633.0,630.0,616.0,753.0,2445.0,1855.0,192.0,503.0,895.0,649.0,3715.0,869.0,319.0,605.0,128.0,1528.0,1620.0,,375.0,514.0,,,,,128.0,3541.0,4062.0,574.0,1566.0,3432.0,4024.0,3831.0,3932.0,1638.0,3298.0,798.0,499.0,1015.0,1282.0,,,,,,
7,2021-05-17,2008,大族激光,0.62,2.0,204.0,35.6,36.28,35.31,35.75,219901.0,0.9,2.73,78742.6,493.42,119603.0,100298.0,1.19,1.25,-1.46,-1.12,4511.0,49.0,2.72,  -6838万,-0.19,-8.68,  -2605万,  -2269万,  -1786万, -178.0万,4511.0,0.14,35.536,-0.84,0.6,-0.29,-12.97,-15.26,-16.16,-18.26,-15.48,994.0,3838.0,996.0,620.0,630.0,613.0,627.0,800.0,2767.0,2758.0,230.0,389.0,764.0,824.0,2279.0,1650.0,1394.0,1299.0,170.0,1607.0,1835.0,,2539.0,1996.0,,,,,170.0,3134.0,3926.0,994.0,704.0,1151.0,4047.0,3716.0,4038.0,1449.0,3217.0,339.0,69.0,1397.0,2187.0,,,,,,
8,2021-05-19,2008,大族激光,2.48,4.0,28.0,35.2,36.3,35.01,36.3,168765.0,0.92,3.64,60387.8,118.62,76959.0,91806.0,0.84,3.68,0.0,2.25,4347.0,39.0,2.09,   5385万,0.15,8.92,   1790万,   3317万,   1089万, -810.4万,4347.0,0.185,39.979,2.78,0.96,2.44,-10.13,-16.32,-17.93,-12.71,-13.94,489.0,3466.0,2225.0,646.0,638.0,632.0,606.0,880.0,1558.0,1337.0,265.0,865.0,1023.0,752.0,3732.0,529.0,1.0,566.0,187.0,1860.0,1977.0,,549.0,525.0,,,,,188.0,2845.0,3482.0,488.0,860.0,674.0,4028.0,3788.0,4061.0,1305.0,3125.0,26.0,91.0,2679.0,2039.0,,,,,,
9,2021-05-20,2008,大族激光,-1.24,29.0,1.0,36.2,36.2,35.55,35.85,164741.0,0.91,1.79,58993.37,221.91,91559.0,73182.0,1.25,0.84,-0.97,-1.59,4133.0,40.0,2.04,  -6549万,-0.18,-11.1,  -1771万,  -2584万,  -1730万, -464.9万,4133.0,0.16899999999999998,38.186,-1.51,0.25,0.58,-5.61,-18.58,-17.69,-17.46,-15.27,2853.0,2201.0,4010.0,611.0,634.0,614.0,633.0,983.0,1966.0,3404.0,322.0,688.0,952.0,1029.0,1955.0,2454.0,1309.0,3009.0,330.0,1866.0,2137.0,,2782.0,2333.0,,,,,330.0,2810.0,3641.0,2848.0,1613.0,864.0,3332.0,3980.0,4050.0,1448.0,3210.0,648.0,65.0,1057.0,2213.0,,,,,,
