,日期,代码,名称,代码.1,名称.1,涨幅%,开买量,开卖量,买量,卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,代码.1Rank,名称.1Rank,涨幅%Rank,开买量Rank,开卖量Rank,买量Rank,卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,竞价量,竞价量Rank
0,2021-06-01,301010,晶雪节能,301010.0,晶雪节能,--  ,0,0,0,0,,,,,0,--  ,--  ,0.0,0.0,0,0,--  ,--  ,--  ,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,,,,,,,,,,,,1921.0,,,4303.0,4280.0,3317.0,3104.0,,,,,4313.0,,,4313.0,4159.0,4313.0,4313.0,,,,,4316.0,,,,,,,,,,,,,,,,,,,,,,
1,2021-06-23,301010,C晶雪,,,-10.54,4,1,10,0,28.5,28.5,26.5,26.64,120512,0.8,6.72,32677.84,586.71,69100,51412,1.34,0.53,-6.53,-11.55,3789,32,47.07,  -4785万,-7.02,-14.64, -295.5万,  -1755万,  -1794万, -940.7万,3789.0,0.004,,-11.04,-13.59,,,,,,,,,4332.0,3599.0,4064.0,3110.0,3092.0,914.0,936.0,967.0,980.0,1404.0,3195.0,463.0,762.0,267.0,1302.0,1509.0,1328.0,3423.0,4268.0,4332.0,634.0,2339.0,8.0,,4333.0,3009.0,,,,,634.0,4319.0,,4329.0,4325.0,,,,,,,,
2,2021-09-02,301010,晶雪节能,,,0.12,5,8,177,32,24.25,24.52,23.88,24.4,17826,0.58,2.63,4323.9,10.43,8973,8853,1.01,2.18,-0.49,0.38,1333,13,6.96,  -27.4万,-0.04,-0.63,0,   63.8万,   32.0万, -123.2万,1335.0,0.234,44.15,0.12,-3.92,-4.51,0.1,-1.15,,,,,,2576.0,3471.0,3254.0,2492.0,3276.0,1173.0,1195.0,1175.0,1183.0,3686.0,3839.0,2899.0,3123.0,3257.0,3740.0,3607.0,2333.0,2029.0,1061.0,2143.0,3302.0,3671.0,896.0,,2348.0,2118.0,,,,,3297.0,2980.0,3227.0,2577.0,3330.0,3144.0,2581.0,3117.0,,,,43.0,3584.0
