,日期,代码,名称,涨幅%,开买量,开卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,涨幅%Rank,开买量Rank,开卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,买量,卖量,买量Rank,卖量Rank,代码.1,名称.1,代码.1Rank,名称.1Rank,竞价量,竞价量Rank
0,2021-05-06,600101,明星电力,2.08,2.0,113.0,5.31,5.41,5.29,5.4,27332.0,1.1,2.27,1468.76,1.49,10583.0,16749.0,0.63,2.08,-0.18,2.24,781.0,35.0,1.02,  331.3万,0.15,22.56,0,0,  155.9万,  175.4万,781.0,0.09300000000000001,43.946999999999996,3.3,2.64,1.25,-3.58,-7.3,10.49,-38.14,-6.06,934.0,3774.0,1228.0,3330.0,3332.0,3317.0,3314.0,2805.0,1206.0,3177.0,3600.0,3911.0,3105.0,2534.0,4017.0,1483.0,257.0,1460.0,3419.0,2031.0,3352.0,,753.0,245.0,,,,,3413.0,3029.0,2396.0,930.0,1111.0,1321.0,2192.0,3428.0,1829.0,2565.0,2516.0,,,,,,,,,,
1,2021-05-07,600101,明星电力,0.74,10.0,70.0,5.4,5.47,5.36,5.44,32966.0,1.37,2.04,1786.98,,18645.0,14321.0,1.3,1.49,-0.55,1.39,762.0,43.0,1.23, -232.7万,-0.1,-13.02,0, -173.7万, -156.6万,   97.7万,762.0,0.113,45.864,2.03,5.13,6.07,-3.01,-5.61,14.03,-35.8,-4.13,1220.0,2837.0,1428.0,3317.0,3330.0,3307.0,3311.0,2636.0,748.0,3328.0,3459.0,,2616.0,2642.0,,,,1833.0,3476.0,1683.0,,,2292.0,2655.0,,,,,3476.0,2864.0,2070.0,1214.0,993.0,695.0,2407.0,3119.0,1596.0,2485.0,2377.0,576.0,285.0,1233.0,1639.0,,,,,,
2,2021-05-10,600101,明星电力,2.21,30.0,41.0,5.44,5.57,5.44,5.56,39911.0,1.7,2.39,2200.44,4.68,14188.0,25723.0,0.55,2.21,-0.18,1.94,945.0,42.0,1.49,  636.8万,0.27,28.94,0,0,  284.9万,  351.8万,945.0,0.165,51.251999999999995,2.28,7.66,6.99,2.27,-4.06,17.21,-35.84,-2.04,906.0,2162.0,2000.0,3311.0,3306.0,3281.0,3294.0,2465.0,428.0,3088.0,3264.0,3389.0,2912.0,2082.0,4192.0,1541.0,470.0,995.0,3181.0,1793.0,2766.0,,565.0,74.0,,,,,3181.0,2595.0,1497.0,905.0,712.0,788.0,1398.0,2645.0,1471.0,2515.0,2167.0,767.0,798.0,989.0,877.0,,,,,,
3,2021-05-11,600101,明星电力,0.36,46.0,180.0,5.55,5.65,5.51,5.58,45175.0,1.7,2.52,2511.8,9.99,25192.0,19983.0,1.26,1.27,-1.24,-0.04,1001.0,45.0,1.69, -285.5万,-0.12,-11.37,0,  128.4万, -267.9万, -146.1万,1001.0,0.181,52.107,-0.25,4.09,7.23,2.75,-1.21,18.48,-36.29,-2.29,2234.0,1737.0,983.0,3286.0,3289.0,3276.0,3288.0,2329.0,339.0,2923.0,3120.0,2859.0,2206.0,2421.0,1020.0,3267.0,2572.0,2262.0,3050.0,1695.0,2417.0,,3024.0,3221.0,,,,,3050.0,2668.0,1500.0,2229.0,865.0,797.0,1175.0,2276.0,1505.0,2534.0,2188.0,215.0,244.0,1641.0,1562.0,,,,,,
4,2021-05-12,600101,明星电力,-0.36,141.0,19.0,5.55,5.58,5.49,5.56,27134.0,0.84,1.61,1501.47,4.33,14766.0,12368.0,1.19,1.28,-0.36,-0.97,831.0,33.0,1.01, -130.0万,-0.06,-8.66,0,0, -218.5万,   88.5万,831.0,0.171,51.14100000000001,-0.79,1.24,6.64,5.5,-5.14,19.49,-35.93,-3.04,3294.0,991.0,2496.0,3296.0,3324.0,3300.0,3321.0,2865.0,2183.0,3660.0,3626.0,3255.0,2778.0,2918.0,1228.0,3166.0,1363.0,3248.0,3377.0,2106.0,3319.0,,2752.0,3034.0,,,,,3377.0,2968.0,1853.0,3291.0,1647.0,1034.0,1098.0,2817.0,1624.0,2515.0,2305.0,3223.0,743.0,353.0,1005.0,,,,,,
5,2021-05-13,600101,明星电力,-1.26,612.0,5.0,5.52,5.58,5.48,5.49,21397.0,0.62,1.8,1181.08,0.0,12937.0,8460.0,1.53,0.18,-1.61,-0.3,806.0,27.0,0.8, -245.9万,-0.11,-20.82,0,0, -116.2万, -129.8万,806.0,0.123,47.799,-0.24,-1.27,3.01,4.28,-8.49,20.53,-35.33,-3.23,2828.0,434.0,3489.0,3323.0,3348.0,3322.0,3341.0,3115.0,3730.0,3573.0,3917.0,4096.0,3003.0,3240.0,724.0,3851.0,1897.0,2887.0,3466.0,2475.0,3745.0,,2523.0,3547.0,,,,,3466.0,3153.0,2157.0,2825.0,3211.0,1652.0,1308.0,3305.0,1722.0,2557.0,2403.0,202.0,345.0,1753.0,1260.0,,,,,,
6,2021-05-14,600101,明星电力,0.73,260.0,68.0,5.5,5.55,5.49,5.53,19693.0,0.59,1.09,1088.12,0.77,9308.0,10385.0,0.9,0.73,-0.36,-1.05,941.0,21.0,0.74,   60.9万,0.03,5.6,0,0,  114.8万,  -53.9万,941.0,0.162,49.817,-1.63,-2.64,-0.64,5.54,-7.12,21.02,-37.53,-4.81,2383.0,750.0,1378.0,3336.0,3357.0,3324.0,3342.0,3271.0,3974.0,4136.0,4033.0,3850.0,3325.0,3215.0,2642.0,3649.0,1066.0,2184.0,3288.0,2872.0,3993.0,,1850.0,1594.0,,,,,3288.0,3323.0,2329.0,2389.0,3447.0,2357.0,1005.0,3072.0,1732.0,2566.0,2449.0,177.0,170.0,1917.0,1902.0,,,,,,
7,2021-05-17,600101,明星电力,-0.72,6.0,28.0,5.54,5.59,5.48,5.49,27784.0,0.9,1.99,1536.33,4.1,14321.0,13463.0,1.06,0.18,-1.79,-1.5,912.0,30.0,1.04,  -44.1万,-0.02,-2.87,0,  -52.2万,   23.1万,  -15.0万,912.0,0.121,47.826,-2.18,-4.04,-5.12,1.91,-6.76,19.5,-39.62,-6.92,1887.0,3361.0,2356.0,3336.0,3331.0,3312.0,3324.0,3027.0,2767.0,3559.0,3802.0,3757.0,3086.0,2888.0,2800.0,3677.0,1859.0,1568.0,3450.0,2387.0,3650.0,,1329.0,1471.0,,,,,3450.0,3271.0,2305.0,1889.0,2676.0,3122.0,1280.0,2569.0,1639.0,2447.0,2421.0,25.0,208.0,2621.0,1601.0,,,,,,
8,2021-05-19,600101,明星电力,1.45,9.0,38.0,5.5,5.6,5.47,5.58,33853.0,1.4,2.36,1878.3,0.88,12322.0,21531.0,0.57,2.01,-0.36,1.97,958.0,35.0,1.26,  512.1万,0.22,27.26,0,   62.5万,  440.0万,    9.7万,958.0,0.212,52.718,1.75,-0.3,-2.17,4.53,-5.21,18.47,-37.43,-5.15,756.0,3004.0,2001.0,3328.0,3323.0,3316.0,3307.0,2577.0,542.0,2501.0,3371.0,3818.0,3024.0,2101.0,4226.0,1130.0,410.0,624.0,3109.0,2016.0,2877.0,,443.0,51.0,,,,,3109.0,2682.0,1602.0,754.0,1214.0,1827.0,1094.0,1990.0,1564.0,2390.0,2274.0,79.0,170.0,2263.0,1713.0,,,,,,
9,2021-05-20,600101,明星电力,-0.72,20.0,58.0,5.65,5.78,5.5,5.54,87937.0,3.46,5.02,4955.12,4.63,48938.0,38999.0,1.25,0.73,-4.15,-0.6,1423.0,62.0,3.28, -552.4万,-0.24,-11.15,0,  -42.8万, -252.9万, -256.7万,1423.0,0.172,50.43600000000001,-0.99,0.88,-2.96,0.12,-3.55,16.18,-39.37,-6.1,2321.0,2457.0,1652.0,3289.0,3286.0,3301.0,3309.0,1538.0,52.0,805.0,2352.0,3294.0,1523.0,1556.0,1955.0,2654.0,3944.0,2072.0,2469.0,1234.0,1412.0,,3079.0,2337.0,,,,,2469.0,2796.0,1775.0,2316.0,1346.0,1646.0,1472.0,1850.0,1435.0,2496.0,2308.0,498.0,355.0,1200.0,1276.0,,,,,,
