,日期,代码,名称,涨幅%,竞价量,开买量,开卖量,买量,卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,涨幅%Rank,竞价量Rank,开买量Rank,开卖量Rank,买量Rank,卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank
0,2021-09-02,688305,科德数控,-0.9,194,5,22,2,20,129.8,139.46,129.0,133.8,18826,0.57,7.75,25360.03,251.81,8909,9917,0.9,3.72,-4.06,-1.74,2029,9,10.2,   1402万,0.57,5.53, -119.7万,  286.6万,   1776万, -540.2万,2029,0.218,58.557,-0.9,-10.88,-5.04,20.61,27.34,,,,3457.0,2532.0,3471.0,2463.0,4298.0,3505.0,137.0,131.0,135.0,132.0,3641.0,3877.0,588.0,1184.0,779.0,3748.0,3515.0,3043.0,1190.0,4172.0,3799.0,2496.0,4066.0,469.0,,413.0,1357.0,,,,,2496.0,3056.0,1463.0,3458.0,4299.0,3275.0,317.0,374.0,,,
