,日期,代码,名称,涨幅%,开买量,开卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,涨幅%Rank,开买量Rank,开卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,买量,卖量,买量Rank,卖量Rank,代码.1,名称.1,代码.1Rank,名称.1Rank,竞价量,竞价量Rank
0,2021-05-06,2459,晶澳科技,2.88,64.0,2.0,25.17,27.3,25.17,26.8,284823.0,1.1,8.18,76101.93,1234.62,139474.0,145349.0,0.96,6.48,-1.83,4.46,4322.0,66.0,5.8,   1632万,0.1,2.14,   3122万,  -56.3万,  461.2万,  -1895万,1616.0,0.042,38.96,4.1,-3.05,-2.93,-7.2,-8.0,-19.52,44.22,-31.3,662.0,1663.0,3772.0,961.0,905.0,941.0,896.0,544.0,1206.0,301.0,224.0,168.0,553.0,529.0,2744.0,199.0,2604.0,531.0,245.0,1047.0,620.0,,939.0,1497.0,,,,,2148.0,3536.0,3175.0,659.0,3446.0,2748.0,3077.0,3518.0,3988.0,458.0,3972.0,,,,,,,,,,
1,2021-05-07,2459,晶澳科技,-3.28,4.0,127.0,26.84,27.8,25.7,25.92,200659.0,0.7,7.84,52789.43,,111234.0,89425.0,1.24,0.86,-6.76,-1.34,4267.0,47.0,4.08,  -5644万,-0.34,-10.69, -879.5万,  -1674万,  -2740万, -350.5万,4267.0,0.127,38.691,-2.0,-1.56,-4.3,-15.47,-10.42,-18.58,40.95,-32.22,3651.0,3471.0,1040.0,895.0,878.0,918.0,922.0,775.0,3159.0,355.0,358.0,,712.0,841.0,,,,3467.0,296.0,1535.0,,,3406.0,2445.0,,,,,296.0,2772.0,3199.0,3649.0,3497.0,3515.0,4065.0,3701.0,3975.0,469.0,3986.0,96.0,39.0,2556.0,2976.0,,,,,,
2,2021-05-10,2459,晶澳科技,-1.5,2.0,10.0,25.9,26.67,25.3,25.53,155777.0,0.51,5.29,40563.77,154.62,87079.0,68698.0,1.27,0.91,-4.27,-1.39,4329.0,36.0,3.17,  -4727万,-0.29,-11.65,  346.4万, -258.8万,  -3903万, -911.1万,4329.0,0.059000000000000004,37.301,-1.43,0.56,-6.25,-11.87,-14.0,-21.34,41.13,-33.1,3318.0,3705.0,2985.0,922.0,905.0,915.0,918.0,996.0,3989.0,901.0,488.0,810.0,919.0,1056.0,1443.0,2961.0,4006.0,3233.0,256.0,2018.0,1405.0,,3587.0,2799.0,,,,,256.0,3346.0,3300.0,3318.0,2871.0,3789.0,3913.0,3821.0,4039.0,475.0,4002.0,25.0,14.0,2653.0,2621.0,,,,,,
3,2021-05-11,2459,晶澳科技,-2.08,5.0,3.0,25.94,26.0,24.6,25.0,128470.0,0.4,5.48,32116.49,201.29,73575.0,54895.0,1.34,1.63,-3.85,-2.43,4127.0,31.0,2.61,  -4621万,-0.29,-14.39,   45.0万,  -1817万,  -1898万, -951.2万,4127.0,0.017,35.436,-2.69,-5.96,-5.46,-12.94,-13.14,-24.17,36.88,-34.99,3690.0,3276.0,3665.0,907.0,922.0,933.0,942.0,1149.0,4190.0,833.0,593.0,694.0,1048.0,1308.0,779.0,2710.0,3957.0,3679.0,325.0,2233.0,1637.0,,3645.0,3478.0,,,,,325.0,4099.0,3706.0,3685.0,4009.0,3885.0,3966.0,3831.0,4071.0,493.0,4029.0,264.0,363.0,1541.0,1339.0,,,,,,
4,2021-05-12,2459,晶澳科技,1.36,32.0,3.0,24.9,25.4,24.59,25.34,82220.0,0.26,3.24,20647.38,51.54,42783.0,39437.0,1.08,3.05,-0.24,0.66,3828.0,21.0,1.67, -827.1万,-0.05,-4.01, -182.1万, -194.9万,  -33.4万, -416.6万,3828.0,0.068,37.591,0.93,-3.21,-1.18,-11.27,-11.61,-24.49,36.1,-34.57,1355.0,1972.0,3634.0,947.0,941.0,941.0,936.0,1606.0,4262.0,1883.0,857.0,1422.0,1551.0,1641.0,1757.0,1274.0,940.0,1389.0,447.0,2749.0,2354.0,,2655.0,2522.0,,,,,447.0,3768.0,3642.0,1353.0,3747.0,3381.0,3994.0,3650.0,4093.0,517.0,4022.0,42.0,54.0,2549.0,2320.0,,,,,,
5,2021-05-13,2459,晶澳科技,2.17,1.0,8.0,25.04,26.25,24.88,25.89,113841.0,0.67,5.41,29353.29,75.37,53173.0,60668.0,0.88,4.06,-1.37,3.22,3919.0,29.0,2.32,   1960万,0.12,6.68,  976.3万, -324.6万,   1219万,   88.6万,3919.0,0.185,41.02,3.19,1.4,-2.05,-4.87,-4.45,-23.69,39.67,-32.23,476.0,4003.0,3258.0,943.0,931.0,938.0,918.0,1293.0,3492.0,727.0,639.0,1401.0,1414.0,1184.0,3401.0,393.0,1517.0,464.0,422.0,2368.0,1908.0,,678.0,849.0,,,,,422.0,2739.0,3177.0,472.0,1743.0,3516.0,3357.0,2653.0,4108.0,480.0,4006.0,357.0,358.0,1399.0,1237.0,,,,,,
6,2021-05-14,2459,晶澳科技,0.35,1.0,35.0,25.87,26.2,25.38,25.98,101973.0,0.75,3.17,26338.62,37.25,57713.0,44260.0,1.3,2.36,-0.84,-1.74,3478.0,29.0,2.08,  -3440万,-0.21,-13.06,   1095万, -610.5万,  -2442万,  -1482万,3478.0,0.223,41.58600000000001,-2.01,2.18,-2.06,-6.33,-4.98,-21.63,39.26,-34.27,2899.0,4017.0,1864.0,921.0,932.0,927.0,927.0,1546.0,3289.0,1922.0,789.0,1709.0,1398.0,1673.0,742.0,1401.0,2085.0,3024.0,768.0,2416.0,2311.0,,3473.0,3531.0,,,,,768.0,2909.0,3555.0,2908.0,895.0,3073.0,3602.0,2684.0,4094.0,478.0,4014.0,154.0,25.0,1982.0,2617.0,,,,,,
7,2021-05-17,2459,晶澳科技,5.43,3.0,5.0,26.08,27.5,26.02,27.39,196375.0,1.69,5.7,53128.97,45.64,90065.0,106310.0,0.85,5.27,-0.4,3.68,4264.0,46.0,4.0,   4442万,0.26,8.36,   1541万,   2459万,   40.4万,  402.7万,4264.0,0.514,49.721,3.97,5.31,3.43,-3.36,-3.85,-22.57,50.94,-32.23,151.0,3698.0,3458.0,922.0,892.0,909.0,876.0,891.0,473.0,767.0,384.0,1964.0,1037.0,784.0,3686.0,274.0,224.0,187.0,310.0,1740.0,1199.0,,362.0,568.0,,,,,312.0,1377.0,1987.0,149.0,218.0,519.0,2790.0,1969.0,4105.0,370.0,3955.0,291.0,666.0,1486.0,915.0,,,,,,
8,2021-05-19,2459,晶澳科技,0.53,711.0,6.0,28.01,28.9,27.51,28.2,238329.0,1.38,4.96,67446.99,335.56,129514.0,108815.0,1.19,2.51,-2.42,0.3,3767.0,63.0,4.85,  -5790万,-0.32,-8.58, -584.1万,   1033万,  -3978万,  -2261万,3767.0,0.5479999999999999,53.762,0.83,7.34,8.75,7.3,-7.67,-17.45,57.16,-30.0,1179.0,332.0,3262.0,858.0,851.0,858.0,852.0,613.0,564.0,771.0,225.0,378.0,612.0,643.0,2350.0,873.0,3336.0,1463.0,469.0,1098.0,858.0,,3375.0,1915.0,,,,,469.0,1326.0,1448.0,1176.0,203.0,229.0,723.0,2482.0,4051.0,341.0,3909.0,1155.0,5.0,739.0,2889.0,,,,,,
9,2021-05-20,2459,晶澳科技,0.92,53.0,232.0,28.2,29.32,28.08,28.46,176541.0,0.86,4.4,50743.4,138.74,89845.0,86696.0,1.04,1.35,-2.93,0.57,3920.0,45.0,3.59, -850.4万,-0.05,-1.68,   2298万,  163.4万,  -2000万,  -1311万,3920.0,0.578,55.086999999999996,0.65,3.88,6.05,3.72,-3.95,-11.39,55.28,-29.63,945.0,1709.0,820.0,851.0,835.0,836.0,842.0,923.0,2222.0,1097.0,380.0,924.0,966.0,890.0,2826.0,1748.0,3510.0,1068.0,439.0,1680.0,1290.0,,1720.0,1428.0,,,,,439.0,1151.0,1228.0,940.0,598.0,319.0,838.0,1917.0,3906.0,338.0,3904.0,221.0,9.0,1671.0,2842.0,,,,,,
