,日期,代码,名称,代码.1,名称.1,涨幅%,开买量,开卖量,买量,卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,代码.1Rank,名称.1Rank,涨幅%Rank,开买量Rank,开卖量Rank,买量Rank,卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,竞价量,竞价量Rank
0,2021-06-01,603529,爱玛科技,603529.0,爱玛科技,--  ,0,0,0,0,,,,,0,--  ,--  ,0.0,0.0,0,0,--  ,--  ,--  ,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,,,,,,,,,,,,642.0,,,4303.0,4280.0,3317.0,3104.0,,,,,4313.0,,,4313.0,4159.0,4313.0,4313.0,,,,,4316.0,,,,,,,,,,,,,,,,,,,,,,
1,2021-06-23,603529,爱玛科技,,,10.0,1098474,0,60493,0,71.06,71.06,71.06,71.06,33034,9.83,0.0,23474.31,1021.25,32192,842,38.23,0.0,0.0,9.75,1176,28,5.08,  -2.23亿,-4.82,-94.89,  -7589万,  -6289万,  -4432万,  -3966万,1176.0,1.0,,9.51,32.22,59.71,,,,,,,,42.0,3.0,4307.0,20.0,3092.0,277.0,287.0,268.0,279.0,2896.0,1.0,4320.0,1005.0,157.0,2187.0,4322.0,1.0,4268.0,1.0,32.0,3115.0,2534.0,1128.0,,4330.0,4335.0,,,,,3115.0,1.0,,36.0,4.0,2.0,,,,,,,
2,2021-09-02,603529,爱玛科技,,,-1.95,51,2,6,41,41.11,41.34,40.42,40.64,25200,0.58,2.22,10281.64,65.36,15377,9823,1.57,0.54,-1.69,-2.79,2202,11,3.88,  -2253万,-0.85,-21.91, -253.3万, -213.4万,  -1120万, -666.3万,2202.0,0.01,36.536,-1.95,-3.43,-10.05,-8.89,-6.49,,,,,,4013.0,1796.0,3961.0,4136.0,3150.0,607.0,626.0,599.0,622.0,3379.0,3839.0,3325.0,2117.0,1745.0,3234.0,3522.0,461.0,3995.0,3016.0,4154.0,2306.0,3874.0,1788.0,,4277.0,3960.0,,,,,2306.0,4367.0,4013.0,4013.0,3206.0,4065.0,3892.0,3618.0,,,,159.0,2696.0
