,日期,代码,名称,涨幅%,竞价量,开买量,开卖量,买量,卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,涨幅%Rank,竞价量Rank,开买量Rank,开卖量Rank,买量Rank,卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank
0,2021-09-02,688799,华纳药厂,3.8,2,2,2,23,74,38.95,41.8,38.51,40.42,15429,1.95,8.45,6193.51,0.78,7668,7761,0.99,4.96,-3.3,2.96,957,16,8.07,   52.2万,0.07,0.84,0,  215.8万,8671.77, -164.5万,959,0.198,37.769,3.8,1.68,-1.24,-5.69,-10.24,,,,659.0,4245.0,3928.0,3961.0,3744.0,2804.0,656.0,617.0,649.0,625.0,3798.0,208.0,493.0,2711.0,4201.0,3862.0,3699.0,2456.0,799.0,3996.0,824.0,3818.0,3367.0,705.0,,1490.0,1947.0,,,,,3818.0,3149.0,3912.0,659.0,1266.0,2156.0,3537.0,3884.0,,,
