,日期,代码,名称,涨幅%,开买量,开卖量,买量,卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,涨幅%Rank,开买量Rank,开卖量Rank,买量Rank,卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,代码.1,名称.1,代码.1Rank,名称.1Rank,竞价量,竞价量Rank
0,2021-05-20,600576,祥源文化,-9.43,18647.0,0.0,328.0,20.0,7.0,7.0,5.72,5.76,513367.0,3.41,20.13,31487.34,812.84,292448.0,220919.0,1.32,0.7,-17.71,-9.32,3637.0,141.0,16.09,  -4681万,-1.31,-14.87,  -2477万,  -1673万,  -1533万,   1001万,3637.0,0.63,52.442,-9.71,-4.82,-12.15,-9.72,13.71,33.07,28.02,61.37,4278.0,30.0,4262.0,1463.0,2656.0,2897.0,2935.0,3247.0,3259.0,297.0,56.0,5.0,640.0,245.0,260.0,354.0,1706.0,2705.0,4293.0,4278.0,597.0,368.0,173.0,,4173.0,2670.0,,,,,597.0,1014.0,1519.0,4276.0,3940.0,4060.0,3920.0,407.0,529.0,553.0,132.0,,,,,,
1,2021-05-21,600576,祥源文化,-10.07,336.0,10.0,0.0,5348.0,5.55,5.68,5.18,5.18,386632.0,1.72,8.68,20346.93,184.43,235091.0,151541.0,1.55,0.0,-8.8,-9.49,3461.0,112.0,12.12,  -4423万,-1.38,-21.74, -394.7万,  -1930万,  -2378万,  280.0万,3461.0,0.44,42.761,-9.06,-14.74,-13.11,-20.67,-6.47,8.66,15.45,46.17,4292.0,575.0,2914.0,3249.0,154.0,3311.0,3313.0,3406.0,3429.0,355.0,314.0,196.0,874.0,608.0,282.0,482.0,839.0,4131.0,4281.0,4292.0,639.0,495.0,246.0,,4191.0,3468.0,,,,,640.0,1606.0,2997.0,4290.0,4285.0,4206.0,4234.0,2723.0,1965.0,722.0,246.0,,,,,,
2,2021-05-24,600576,祥源文化,-7.14,71.0,79.0,557.0,1228.0,5.07,5.08,4.72,4.81,355038.0,1.35,6.95,17160.63,146.22,201090.0,153948.0,1.31,1.91,-5.31,-7.45,3293.0,108.0,11.13,  -2279万,-0.76,-13.28, -190.5万, -417.7万,  -1324万, -346.0万,3293.0,0.363,37.948,-7.56,-24.05,-19.93,-26.92,-11.38,11.26,0.67,35.43,4261.0,1542.0,1445.0,1144.0,663.0,3465.0,3486.0,3554.0,3550.0,418.0,750.0,410.0,1026.0,828.0,373.0,481.0,1050.0,1646.0,4145.0,4261.0,772.0,563.0,267.0,,4071.0,3234.0,,,,,772.0,2066.0,3796.0,4260.0,4287.0,4277.0,4255.0,3628.0,1730.0,984.0,348.0,,,,,,
3,2021-05-25,600576,祥源文化,0.42,671.0,448.0,289.0,1268.0,4.81,4.93,4.7,4.83,251169.0,0.82,4.78,12051.05,64.02,136191.0,114978.0,1.18,2.77,-2.03,-1.99,2572.0,98.0,7.87, -999.2万,-0.33,-8.29,0, -819.4万, -730.5万,  550.7万,2572.0,0.382,38.352,-2.74,-18.69,-23.99,-31.57,-11.98,-3.1,-3.02,32.86,2201.0,337.0,477.0,1692.0,751.0,3547.0,3536.0,3559.0,3552.0,699.0,3107.0,821.0,1460.0,1250.0,627.0,760.0,1525.0,1058.0,3624.0,2275.0,1386.0,687.0,478.0,,3668.0,2774.0,,,,,1386.0,2194.0,3919.0,2198.0,4284.0,4285.0,4265.0,3334.0,2962.0,999.0,354.0,,,,,,
4,2021-05-26,600576,祥源文化,-1.45,784.0,54.0,1633.0,265.0,4.78,4.81,4.73,4.76,139115.0,0.42,1.66,6637.75,41.87,80303.0,58812.0,1.37,0.63,-1.04,-1.78,2026.0,69.0,4.36,  -1018万,-0.35,-15.33,0, -733.4万, -474.2万,  189.8万,2026.0,0.35200000000000004,37.433,-1.49,-11.74,-28.02,-29.31,-13.45,6.43,-3.33,30.86,3826.0,320.0,1840.0,727.0,1956.0,3567.0,3585.0,3568.0,3577.0,1206.0,4266.0,3449.0,2202.0,1773.0,1096.0,1346.0,773.0,3257.0,1934.0,3928.0,1922.0,1167.0,1134.0,,3754.0,3493.0,,,,,1922.0,2540.0,4089.0,3826.0,4269.0,4292.0,4270.0,3790.0,1950.0,1038.0,395.0,,,,,,
5,2021-05-27,600576,祥源文化,0.0,336.0,30.0,1967.0,465.0,4.78,4.85,4.75,4.76,140671.0,0.43,2.1,6737.92,32.07,79178.0,61493.0,1.29,0.21,-1.86,-0.43,1947.0,72.0,4.41, -834.3万,-0.28,-12.38, -400.0万, -336.8万,  -72.2万,  -25.3万,1947.0,0.345,37.433,-0.33,-4.58,-20.29,-31.12,-16.83,15.23,-4.88,30.53,2588.0,656.0,2228.0,637.0,1513.0,3571.0,3575.0,3573.0,3585.0,1181.0,4264.0,2682.0,2212.0,2024.0,1091.0,1284.0,1072.0,4058.0,3312.0,2438.0,1983.0,1102.0,1139.0,,3627.0,3199.0,,,,,1983.0,2764.0,4163.0,2587.0,3759.0,4288.0,4277.0,4017.0,1003.0,1066.0,422.0,,,,,,
6,2021-05-28,600576,祥源文化,-1.05,2374.0,148.0,234.0,482.0,4.76,4.86,4.67,4.71,130246.0,0.51,3.99,6170.24,62.17,82956.0,47290.0,1.75,0.86,-3.09,-0.83,1699.0,77.0,4.08,  -1683万,-0.58,-27.27,0, -444.4万, -684.5万, -554.0万,1699.0,0.307,36.705,-0.73,-2.53,-12.71,-24.69,-20.57,28.42,-9.33,29.46,2506.0,135.0,1110.0,1743.0,1081.0,3597.0,3588.0,3598.0,3603.0,1306.0,4232.0,1261.0,2354.0,1553.0,1131.0,1511.0,896.0,1931.0,3457.0,2562.0,2288.0,1045.0,1295.0,,3651.0,3411.0,,,,,2289.0,2695.0,4137.0,2502.0,3822.0,4261.0,4267.0,4153.0,477.0,1137.0,457.0,,,,,,
7,2021-05-31,600576,祥源文化,-1.06,22.0,31.0,780.0,1811.0,4.71,4.72,4.64,4.66,90412.0,0.44,1.7,4219.41,25.01,57115.0,33297.0,1.72,0.43,-1.27,-1.47,1629.0,56.0,2.83,  -1108万,-0.38,-26.27,0, -159.7万, -403.5万, -545.2万,1629.0,0.292,35.952,-1.26,-2.31,-6.53,-25.8,-24.9,30.87,-10.55,27.86,3756.0,2523.0,2161.0,1076.0,530.0,3605.0,3620.0,3601.0,3619.0,1701.0,4266.0,3435.0,2766.0,2385.0,1436.0,2000.0,357.0,3960.0,2913.0,3558.0,2372.0,1474.0,1870.0,,3915.0,3944.0,,,,,2372.0,3054.0,4156.0,3756.0,3754.0,4044.0,4285.0,4219.0,459.0,1204.0,507.0,,,,,,
8,2021-06-23,600576,祥源文化,0.38,54.0,20.0,339.0,140.0,5.23,5.44,5.16,5.29,83089.0,1.03,5.31,4392.32,8.32,41370.0,41719.0,0.99,2.52,-2.76,0.13,1777.0,47.0,2.6,   30.0万,0.01,0.68,0,  -60.2万,  192.0万, -101.7万,1777.0,0.5770000000000001,,-0.11,1.24,-0.36,4.74,12.74,28.14,-0.7,48.99,1669.0,1741.0,2503.0,1498.0,1895.0,3506.0,3452.0,3499.0,3482.0,1819.0,1850.0,796.0,2865.0,3164.0,1892.0,1721.0,2839.0,1086.0,3619.0,1381.0,2315.0,1728.0,2139.0,,1405.0,1465.0,,,,,2315.0,1795.0,,1665.0,1697.0,2754.0,1447.0,1227.0,610.0,1177.0,363.0,,,,,,
9,2021-09-02,600576,祥源文化,-0.96,29.0,160.0,10.0,1325.0,5.21,5.23,5.09,5.14,43465.0,0.51,2.7,2234.04,7.24,20153.0,23312.0,0.86,0.98,-1.72,-1.8,1578.0,28.0,1.35,  164.9万,0.05,7.38,0,   63.5万,   42.0万,   59.4万,1578.0,0.556,55.363,-0.96,-3.63,-9.46,6.71,12.38,5.1,18.73,50.14,3507.0,2251.0,1057.0,4015.0,869.0,3662.0,3686.0,3678.0,3700.0,2815.0,4166.0,2836.0,3824.0,3494.0,2954.0,2664.0,3292.0,3339.0,3042.0,3830.0,2999.0,2547.0,3747.0,,1630.0,1155.0,,,,,2999.0,1727.0,1891.0,3509.0,3271.0,4001.0,1304.0,1181.0,2555.0,1066.0,746.0,,,,,139.0,2809.0
