,日期,代码,名称,代码.1,名称.1,涨幅%,开买量,开卖量,买量,卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,代码.1Rank,名称.1Rank,涨幅%Rank,开买量Rank,开卖量Rank,买量Rank,卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,竞价量,竞价量Rank
0,2021-06-01,300996,普联软件,300996.0,普联软件,--  ,0,0,0,0,,,,,0,--  ,--  ,0.0,0.0,0,0,--  ,--  ,--  ,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,,,,,,,,,,,,1934.0,,,4303.0,4280.0,3317.0,3104.0,,,,,4313.0,,,4313.0,4159.0,4313.0,4313.0,,,,,4316.0,,,,,,,,,,,,,,,,,,,,,,
1,2021-06-23,300996,普联软件,,,-2.6,11,1,6,0,63.8,64.09,61.5,62.27,45457,0.61,4.05,28392.1,111.01,24889,20568,1.21,1.25,-2.84,-3.6,3280,14,21.69,  -2666万,-2.04,-9.39,0,  -1568万, -784.8万, -312.3万,3280.0,0.09699999999999999,,-3.09,-1.76,-9.81,23.29,,,,,,,4080.0,2925.0,4064.0,3240.0,3092.0,315.0,324.0,323.0,327.0,2522.0,4043.0,1309.0,863.0,1051.0,2503.0,2511.0,1791.0,2158.0,3670.0,4120.0,921.0,3566.0,95.0,,4277.0,2524.0,,,,,921.0,3866.0,,4077.0,3543.0,4286.0,160.0,,,,,,
2,2021-09-02,300996,普联软件,,,1.72,8,44,87,5,33.95,36.12,33.71,34.95,59920,2.08,7.01,21065.82,68.58,26834,33086,0.81,3.68,-3.24,1.97,3108,19,17.87,   2251万,1.92,10.68,  180.3万,   1073万,   1567万, -570.5万,3112.0,0.78,53.821,1.72,5.32,2.54,0.86,5.62,23.74,,,,,1305.0,3226.0,1938.0,3034.0,3971.0,787.0,752.0,772.0,766.0,2450.0,162.0,747.0,1371.0,1709.0,2612.0,2305.0,3569.0,1201.0,3970.0,1151.0,1428.0,3121.0,135.0,,44.0,854.0,,,,,1426.0,932.0,2074.0,1306.0,504.0,1091.0,2448.0,2152.0,1183.0,,,202.0,2497.0
