,日期,代码,名称,代码.1,名称.1,涨幅%,开买量,开卖量,买量,卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,代码.1Rank,名称.1Rank,涨幅%Rank,开买量Rank,开卖量Rank,买量Rank,卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,竞价量,竞价量Rank
0,2021-06-01,688597,煜邦电力,688597.0,煜邦电力,--  ,0,0,0,0,,,,,0,--  ,--  ,0.0,0.0,0,0,--  ,--  ,--  ,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,,,,,,,,,,,,55.0,,,4303.0,4280.0,3317.0,3104.0,,,,,4313.0,,,4313.0,4159.0,4313.0,4313.0,,,,,4316.0,,,,,,,,,,,,,,,,,,,,,,
1,2021-06-23,688597,煜邦电力,,,-3.98,45,39,7,0,13.5,13.58,13.17,13.26,81564,0.52,2.97,10865.71,200.9,46434,35130,1.32,0.68,-2.36,-4.23,1879,43,22.71,  -1490万,-3.13,-13.71,0,  142.5万,  -1411万, -222.1万,1879.0,0.18899999999999997,,-4.48,0.65,,,,,,,,,4250.0,1909.0,2029.0,3208.0,3092.0,1906.0,1923.0,1921.0,1944.0,1842.0,4226.0,2076.0,1724.0,671.0,1756.0,1915.0,1398.0,3087.0,3381.0,4211.0,2190.0,1858.0,81.0,,4319.0,2927.0,,,,,2190.0,3438.0,,4247.0,2014.0,,,,,,,,
2,2021-09-02,688597,煜邦电力,,,4.0,2,50,138,162,12.91,13.7,12.8,13.52,24429,0.99,6.92,3243.09,0.0,11161,13268,0.84,5.63,-1.31,3.16,963,25,6.8,  287.7万,0.59,8.87,0,   41.7万,  303.0万,  -57.0万,963.0,0.26,48.682,4.0,1.1,-6.33,-2.6,-0.43,,,,,,623.0,3928.0,1838.0,2685.0,2282.0,2110.0,2053.0,2098.0,2055.0,3408.0,1582.0,768.0,3432.0,4302.0,3544.0,3251.0,3406.0,636.0,2575.0,776.0,3812.0,2719.0,927.0,,394.0,1009.0,,,,,3812.0,2861.0,2692.0,623.0,1485.0,3552.0,3085.0,3013.0,,,,0.0,4301.0
