,日期,代码,名称,涨幅%,开买量,开卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,涨幅%Rank,开买量Rank,开卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,买量,卖量,买量Rank,卖量Rank,代码.1,名称.1,代码.1Rank,名称.1Rank,竞价量,竞价量Rank
0,2021-05-06,603030,全筑股份,0.71,33.0,60.0,4.24,4.38,4.23,4.28,25822.0,0.44,3.53,1109.8,10.22,11928.0,13894.0,0.86,1.18,-2.28,0.87,698.0,37.0,0.81,   88.5万,0.04,7.98,0,0,   41.3万,   47.2万,698.0,0.067,41.402,1.92,-5.21,-5.2,-3.53,0.34,4.51,-45.6,-10.13,1787.0,2107.0,1639.0,3630.0,3618.0,3618.0,3629.0,2862.0,4029.0,1925.0,3836.0,3066.0,2999.0,2726.0,3229.0,2421.0,3068.0,2470.0,3559.0,1921.0,3696.0,,1277.0,997.0,,,,,3553.0,3252.0,2798.0,1792.0,3842.0,3334.0,2175.0,2084.0,2550.0,2931.0,2890.0,,,,,,,,,,
1,2021-05-07,603030,全筑股份,5.14,1.0,20.0,4.29,4.55,4.25,4.5,92469.0,1.7,7.01,4096.59,,37922.0,54547.0,0.7,5.88,-1.1,5.79,1249.0,74.0,2.88,  740.7万,0.31,18.08,0,   70.3万,  733.8万,  -63.4万,1249.0,0.33,54.354,6.43,5.3,1.86,3.99,5.55,15.44,-39.71,-4.41,159.0,3959.0,2317.0,3623.0,3570.0,3618.0,3573.0,1473.0,395.0,463.0,2543.0,,1769.0,1259.0,,,,231.0,2735.0,925.0,,,328.0,279.0,,,,,2735.0,1718.0,1096.0,157.0,952.0,1730.0,943.0,1220.0,1473.0,2681.0,2413.0,135.0,1177.0,2287.0,718.0,,,,,,
2,2021-05-10,603030,全筑股份,-2.44,1.0,88.0,4.47,4.49,4.38,4.39,43369.0,0.65,2.44,1920.22,8.9,28789.0,14580.0,1.97,0.23,-2.23,-2.71,951.0,46.0,1.35, -628.9万,-0.27,-32.75,0,0, -273.7万, -355.3万,951.0,0.153,48.573,-2.37,5.85,-1.46,2.09,1.5,14.52,-40.88,-6.57,3739.0,3941.0,1478.0,3581.0,3599.0,3593.0,3613.0,2374.0,3464.0,3028.0,3413.0,2978.0,2112.0,2704.0,191.0,4033.0,3089.0,3805.0,3171.0,1632.0,2945.0,,3528.0,4074.0,,,,,3171.0,2656.0,1817.0,3738.0,1040.0,2899.0,1415.0,1672.0,1737.0,2777.0,2649.0,105.0,567.0,2102.0,1076.0,,,,,,
3,2021-05-11,603030,全筑股份,5.01,110.0,252.0,4.39,4.62,4.37,4.61,74943.0,1.14,5.69,3384.49,3.73,29894.0,45049.0,0.66,5.49,-0.22,4.61,917.0,82.0,2.34,  684.7万,0.28,20.23,0,  233.7万,  413.2万,   37.8万,917.0,0.43,58.158,4.4,8.46,7.27,4.2,7.97,23.1,-37.39,-2.69,209.0,1163.0,810.0,3614.0,3572.0,3602.0,3563.0,1738.0,1175.0,760.0,2770.0,3451.0,1992.0,1498.0,3945.0,333.0,641.0,210.0,3191.0,862.0,1811.0,,436.0,325.0,,,,,3191.0,1556.0,885.0,206.0,284.0,788.0,970.0,931.0,1085.0,2594.0,2237.0,2241.0,599.0,408.0,1074.0,,,,,,
4,2021-05-12,603030,全筑股份,-2.6,141.0,130.0,4.6,4.6,4.47,4.49,71443.0,1.21,2.82,3231.51,22.31,42171.0,29272.0,1.44,0.45,-2.39,-3.21,884.0,81.0,2.23, -580.0万,-0.24,-17.95,0, -304.4万, -220.9万,  -54.7万,884.0,0.309,52.419,-3.03,-1.19,7.19,2.22,3.51,20.09,-42.5,-5.54,4114.0,991.0,1016.0,3571.0,3595.0,3590.0,3619.0,1753.0,885.0,2279.0,2825.0,2072.0,1567.0,1996.0,517.0,4156.0,3843.0,4111.0,3281.0,846.0,1864.0,,3683.0,3751.0,,,,,3281.0,2234.0,1696.0,4112.0,3141.0,917.0,1756.0,1307.0,1573.0,2841.0,2547.0,890.0,368.0,941.0,1406.0,,,,,,
5,2021-05-13,603030,全筑股份,-0.89,248.0,14.0,4.49,4.56,4.44,4.45,49820.0,0.81,2.67,2238.14,8.49,24616.0,25204.0,0.98,0.23,-2.41,0.07,742.0,67.0,1.55,   30.9万,0.01,1.38,0,   67.3万, -185.3万,  148.9万,742.0,0.239,50.62600000000001,0.13,1.36,5.32,-0.11,2.57,17.75,-46.19,-5.36,2460.0,814.0,2863.0,3617.0,3625.0,3617.0,3628.0,2246.0,2678.0,2504.0,3322.0,3210.0,2346.0,2123.0,2966.0,3693.0,2911.0,2506.0,3582.0,1150.0,2650.0,,1261.0,1277.0,,,,,3582.0,2449.0,1797.0,2456.0,1770.0,921.0,2356.0,1456.0,2002.0,3076.0,2603.0,87.0,8.0,2192.0,2794.0,,,,,,
6,2021-05-14,603030,全筑股份,1.35,100.0,40.0,4.46,4.55,4.4,4.51,51297.0,0.77,3.37,2298.48,0.0,21117.0,30180.0,0.7,2.5,-0.88,-0.43,770.0,67.0,1.6,  412.1万,0.17,17.93,0,   -4.7万,  224.6万,  192.2万,770.0,0.36200000000000004,53.211999999999996,-1.01,-3.91,-2.07,-0.17,1.67,20.91,-46.34,-6.4,1653.0,1326.0,1775.0,3626.0,3631.0,3624.0,3621.0,2316.0,3201.0,1769.0,3384.0,3999.0,2512.0,2088.0,3715.0,1281.0,2149.0,1497.0,3578.0,1212.0,2842.0,,913.0,527.0,,,,,3578.0,2158.0,1806.0,1659.0,3799.0,3078.0,2413.0,1532.0,1742.0,2992.0,2611.0,626.0,2525.0,1180.0,474.0,,,,,,
7,2021-05-17,603030,全筑股份,-1.77,104.0,649.0,4.49,4.53,4.43,4.43,31834.0,0.55,2.22,1420.74,5.12,20472.0,11362.0,1.8,0.0,-2.21,-2.55,712.0,45.0,0.99, -404.6万,-0.17,-28.48,0,0, -245.6万, -159.0万,712.0,0.197,49.49,-3.23,-4.12,-2.95,-4.35,-2.5,17.93,-54.52,-9.45,2777.0,1403.0,443.0,3630.0,3624.0,3609.0,3623.0,2884.0,4042.0,3296.0,3862.0,3674.0,2725.0,3090.0,628.0,3918.0,2410.0,2352.0,3758.0,1772.0,3700.0,,2407.0,3652.0,,,,,3758.0,2710.0,2026.0,2776.0,2719.0,2140.0,3042.0,1737.0,1798.0,3119.0,2660.0,735.0,763.0,930.0,852.0,,,,,,
8,2021-05-19,603030,全筑股份,-0.91,20.0,126.0,4.38,4.41,4.32,4.34,26448.0,0.55,2.05,1150.77,1.8,18938.0,7510.0,2.52,0.46,-1.59,-0.4,482.0,55.0,0.82, -495.2万,-0.21,-43.03,0,  -61.8万, -361.2万,  -72.2万,482.0,0.107,45.502,-0.62,-4.98,-5.87,1.17,-6.84,13.91,-57.91,-11.04,2617.0,2365.0,1114.0,3641.0,3649.0,3638.0,3654.0,2845.0,3713.0,2880.0,3840.0,3633.0,2575.0,3242.0,120.0,3034.0,2408.0,2151.0,3975.0,1290.0,3552.0,,2953.0,4159.0,,,,,3975.0,3364.0,2643.0,2624.0,3619.0,3437.0,1883.0,2321.0,2069.0,3289.0,2877.0,10.0,327.0,2942.0,1330.0,,,,,,
9,2021-05-20,603030,全筑股份,-0.23,39.0,25.0,4.33,4.35,4.29,4.33,21981.0,0.56,1.38,946.12,1.17,14318.0,7663.0,1.87,0.93,-0.46,-0.12,495.0,44.0,0.69, -284.8万,-0.12,-30.1,0,0, -217.4万,  -67.4万,495.0,0.094,45.05,-0.5,-2.28,-6.57,-1.31,-4.87,10.25,-56.31,-11.51,1827.0,1966.0,2283.0,3661.0,3668.0,3648.0,3653.0,3088.0,3867.0,3871.0,3989.0,3818.0,2920.0,3283.0,445.0,2304.0,493.0,1603.0,3963.0,1724.0,3855.0,,2352.0,3839.0,,,,,3963.0,3369.0,2574.0,1823.0,3257.0,3209.0,1902.0,2106.0,2103.0,3228.0,2884.0,277.0,565.0,1559.0,1011.0,,,,,,
10,2021-05-21,603030,全筑股份,0.69,73.0,63.0,4.32,4.38,4.31,4.36,17783.0,0.53,1.62,774.31,1.6,8582.0,9201.0,0.93,1.16,-0.46,1.27,431.0,41.0,0.55,   27.9万,0.01,3.6,0,0,   20.6万,    7.3万,431.0,0.135,46.76,1.7,0.57,-3.79,-5.88,-1.91,5.81,-54.24,-9.9,1344.0,1511.0,1540.0,3657.0,3663.0,3648.0,3655.0,3220.0,3787.0,3489.0,4060.0,3675.0,3308.0,3068.0,3138.0,1764.0,526.0,1464.0,4016.0,1792.0,3979.0,,1314.0,1149.0,,,,,4016.0,3085.0,2357.0,1339.0,1841.0,3185.0,3445.0,1817.0,2334.0,3207.0,2796.0,492.0,415.0,1189.0,1142.0,,,,,,
11,2021-05-24,603030,全筑股份,0.46,5.0,23.0,4.37,4.39,4.35,4.38,16587.0,0.62,0.92,725.22,0.0,9391.0,7196.0,1.31,0.69,-0.23,0.15,389.0,43.0,0.52,  -95.4万,-0.04,-13.15,0,0,  -11.2万,  -84.2万,389.0,0.159,47.923,0.04,1.24,-0.56,-3.5,-1.34,6.92,-54.31,-9.91,2092.0,3394.0,2326.0,3652.0,3673.0,3650.0,3662.0,3331.0,3573.0,4165.0,4109.0,4057.0,3247.0,3384.0,1050.0,3324.0,509.0,1899.0,4073.0,1757.0,4083.0,,2301.0,3225.0,,,,,4073.0,3120.0,2360.0,2092.0,1586.0,2796.0,2743.0,1913.0,2240.0,3159.0,2834.0,177.0,1580.0,1821.0,540.0,,,,,,
12,2021-05-25,603030,全筑股份,-0.68,82.0,6.0,4.38,4.39,4.27,4.35,39341.0,1.66,2.74,1699.86,0.0,28572.0,10769.0,2.65,1.87,-0.91,-3.09,529.0,74.0,1.23, -768.8万,-0.33,-45.23,0,  -78.9万, -630.8万,  -59.1万,529.0,0.117,46.289,-3.84,-2.08,-3.21,-11.52,-7.41,0.61,-59.12,-13.64,3577.0,1389.0,3272.0,3660.0,3674.0,3671.0,3671.0,2531.0,548.0,2089.0,3596.0,4018.0,2139.0,3102.0,24.0,1796.0,2410.0,3622.0,3929.0,1013.0,3262.0,,3668.0,4275.0,,,,,3929.0,3704.0,2956.0,3574.0,2735.0,2818.0,3886.0,2529.0,2487.0,3191.0,2969.0,477.0,1595.0,1386.0,635.0,,,,,,
13,2021-05-26,603030,全筑股份,0.69,191.0,57.0,4.34,4.39,4.32,4.38,17428.0,0.71,1.61,760.68,1.43,6153.0,11275.0,0.55,1.39,-0.23,0.35,471.0,37.0,0.54,  224.3万,0.1,29.48,0,0,8063.3,  223.5万,471.0,0.16699999999999998,48.192,0.65,-3.17,-1.95,-7.92,-5.62,2.04,-57.38,-13.07,1748.0,888.0,1802.0,3681.0,3688.0,3676.0,3678.0,3443.0,3616.0,3523.0,4177.0,3803.0,3709.0,3128.0,4238.0,1963.0,392.0,2324.0,4059.0,2082.0,4176.0,,1090.0,59.0,,,,,4059.0,3603.0,2904.0,1746.0,3045.0,2368.0,3406.0,2685.0,2519.0,3190.0,2972.0,2197.0,607.0,572.0,1336.0,,,,,,
14,2021-05-27,603030,全筑股份,0.46,73.0,97.0,4.38,4.41,4.36,4.4,21464.0,0.95,1.14,941.16,4.2,10421.0,11043.0,0.94,0.92,-0.23,0.03,458.0,47.0,0.67,   28.2万,0.01,3.0,0,   89.5万,   43.2万, -104.5万,458.0,0.195,49.476000000000006,0.13,-3.09,-1.31,-8.04,-8.01,-0.7,-62.11,-13.0,2037.0,1583.0,1378.0,3679.0,3685.0,3676.0,3672.0,3291.0,2347.0,3883.0,4107.0,3484.0,3310.0,3207.0,2674.0,2666.0,462.0,1881.0,4083.0,1765.0,4040.0,,1773.0,1628.0,,,,,4083.0,3612.0,2907.0,2034.0,3034.0,2619.0,3335.0,3113.0,2649.0,3349.0,2979.0,223.0,1101.0,2229.0,908.0,,,,,,
