,日期,代码,名称,涨幅%,开买量,开卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,涨幅%Rank,开买量Rank,开卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,买量,卖量,买量Rank,卖量Rank,代码.1,名称.1,代码.1Rank,名称.1Rank,竞价量,竞价量Rank
0,2021-05-06,603605,珀莱雅,-1.88,50.0,4.0,182.75,183.75,175.53,179.31,14571.0,0.76,4.5,26072.43,402.05,7833.0,6738.0,1.16,2.15,-2.42,-1.72,2723.0,5.0,1.72,  -1933万,-0.05,-7.41,  -1274万, -457.8万, -666.4万,  465.6万,2723.0,0.63,54.21,-0.67,0.48,1.83,0.16,11.03,1.84,10.76,3.62,3521.0,1819.0,3495.0,61.0,62.0,61.0,61.0,3421.0,2520.0,1273.0,730.0,424.0,3368.0,3409.0,1741.0,1427.0,3177.0,3726.0,1189.0,4191.0,2390.0,,2252.0,2511.0,,,,,1185.0,964.0,1234.0,3520.0,2034.0,1175.0,1405.0,755.0,2854.0,844.0,1488.0,,,,,,,,,,
1,2021-05-07,603605,珀莱雅,-3.97,10.0,1.0,179.21,182.65,171.7,172.2,13258.0,0.78,6.11,23309.55,,7355.0,5903.0,1.25,0.29,-5.72,-3.31,2641.0,5.0,1.56,  -2492万,-0.07,-10.69,  -1149万, -841.0万, -330.1万, -172.0万,2641.0,0.414,47.494,-2.68,-0.83,-2.47,-3.17,9.76,1.02,2.83,0.87,3809.0,2837.0,3954.0,61.0,62.0,61.0,61.0,3501.0,2717.0,643.0,827.0,,3505.0,3469.0,,,,3965.0,1288.0,4183.0,,,2047.0,2445.0,,,,,1288.0,1441.0,1850.0,3807.0,3320.0,3103.0,2449.0,791.0,3065.0,970.0,1829.0,6.0,2.0,3892.0,4015.0,,,,,,
2,2021-05-10,603605,珀莱雅,2.78,44.0,1.0,173.0,180.76,171.11,176.98,15643.0,0.92,5.6,27693.9,105.53,6691.0,8952.0,0.75,3.43,-2.09,2.51,2656.0,6.0,1.85,   4047万,0.11,14.61,  561.1万,   1960万,   1778万, -252.6万,2656.0,0.551,51.816,2.85,-0.6,0.53,-2.92,13.5,1.66,-0.48,3.63,730.0,1896.0,4020.0,63.0,58.0,59.0,56.0,3398.0,2165.0,785.0,699.0,1046.0,3566.0,3177.0,3759.0,885.0,2980.0,810.0,1274.0,4125.0,2367.0,,972.0,473.0,,,,,1275.0,1171.0,1454.0,730.0,3180.0,2341.0,2576.0,557.0,3114.0,1078.0,1608.0,1.0,97.0,3177.0,1950.0,,,,,,
3,2021-05-11,603605,珀莱雅,-1.85,1.0,1.0,177.33,177.99,171.5,173.7,9944.0,0.63,3.67,17302.11,65.67,6063.0,3881.0,1.56,1.28,-2.41,-2.26,2126.0,5.0,1.17,  -3762万,-0.11,-21.74, -360.8万, -820.2万, -732.7万,  -1848万,2126.0,0.446,48.845,-2.47,-2.38,-0.52,-8.89,6.96,-1.96,-3.58,1.2,3593.0,3975.0,4011.0,55.0,57.0,54.0,56.0,3675.0,3464.0,1828.0,1019.0,1441.0,3538.0,3796.0,346.0,3253.0,3503.0,3603.0,1698.0,4182.0,3114.0,,2961.0,3915.0,,,,,1698.0,1507.0,1892.0,3594.0,3429.0,3085.0,3613.0,1047.0,3399.0,1141.0,1810.0,3.0,1.0,3039.0,2988.0,,,,,,
4,2021-05-12,603605,珀莱雅,0.28,2.0,2.0,173.09,174.88,170.3,174.18,8946.0,0.58,2.64,15481.08,32.89,4473.0,4473.0,1.0,2.28,-0.4,-0.33,1900.0,5.0,1.06,   43.7万,0.0,0.28, -206.8万, -366.3万,  280.5万,  336.3万,1900.0,0.46299999999999997,49.303000000000004,-0.15,0.18,-3.15,-0.49,6.84,-4.15,-1.65,1.05,2571.0,3725.0,3776.0,56.0,59.0,55.0,58.0,3744.0,3690.0,2448.0,1082.0,1749.0,3770.0,3708.0,2166.0,1859.0,1491.0,2517.0,1887.0,4191.0,3230.0,,2043.0,2070.0,,,,,1887.0,1631.0,2093.0,2570.0,2269.0,3689.0,2419.0,958.0,3585.0,1115.0,1878.0,57.0,1.0,2422.0,3000.0,,,,,,
5,2021-05-13,603605,珀莱雅,-1.02,26.0,1.0,173.84,174.0,171.2,172.41,9507.0,0.76,1.61,16390.13,64.49,5708.0,3799.0,1.5,0.71,-0.91,-0.06,1981.0,5.0,1.12,  -3280万,-0.09,-20.01, -561.8万,  -72.8万,  -1350万,  -1295万,1981.0,0.413,47.609,0.01,-2.59,-2.5,-0.73,2.82,-2.5,-7.3,1.05,2602.0,2237.0,4035.0,57.0,61.0,58.0,60.0,3754.0,2975.0,3780.0,1089.0,1509.0,3683.0,3808.0,788.0,2445.0,821.0,2641.0,1829.0,4197.0,3223.0,,2352.0,3494.0,,,,,1829.0,1688.0,2177.0,2589.0,3581.0,3596.0,2498.0,1422.0,3640.0,1283.0,1927.0,7.0,2.0,2978.0,2959.0,,,,,,
6,2021-05-14,603605,珀莱雅,1.65,14.0,8.0,172.36,176.22,167.8,175.25,18165.0,1.58,4.88,31341.2,56.88,7531.0,10634.0,0.71,4.44,-0.55,-0.13,2749.0,7.0,2.14,   5389万,0.15,17.19,  391.8万,   1351万,   2691万,  954.7万,2749.0,0.505,50.545,-0.71,-0.85,-0.52,-3.03,-0.07,-3.19,-14.39,0.39,1376.0,2786.0,3047.0,61.0,63.0,62.0,62.0,3349.0,704.0,930.0,672.0,1392.0,3497.0,3191.0,3673.0,519.0,1525.0,1245.0,1261.0,4059.0,2256.0,,991.0,583.0,,,,,1261.0,1569.0,2233.0,1378.0,2506.0,2302.0,3088.0,1775.0,3702.0,1465.0,1886.0,3.0,10.0,3191.0,2821.0,,,,,,
7,2021-05-17,603605,珀莱雅,2.76,1.0,1.0,175.0,183.0,174.59,180.09,16784.0,1.34,4.8,30195.68,75.25,9949.0,6835.0,1.46,3.15,-1.59,1.98,3043.0,6.0,1.98,  -5575万,-0.15,-18.46,  495.2万, -973.4万,  -3721万,  -1376万,3043.0,0.675,55.155,1.31,0.61,-2.1,-1.51,0.1,-7.31,-15.19,1.68,416.0,4050.0,4036.0,62.0,62.0,62.0,62.0,3485.0,1047.0,1104.0,696.0,1517.0,3433.0,3491.0,1327.0,705.0,1578.0,354.0,1083.0,4165.0,2527.0,,2280.0,2925.0,,,,,1083.0,851.0,1202.0,414.0,700.0,1764.0,2242.0,1354.0,3838.0,1350.0,1526.0,1.0,67.0,3188.0,2201.0,,,,,,
8,2021-05-19,603605,珀莱雅,-1.49,1.0,1.0,174.8,174.81,171.68,172.19,8908.0,0.69,1.79,15387.17,57.68,5034.0,3874.0,1.3,0.3,-1.5,-0.98,1970.0,5.0,1.05,  -1986万,-0.06,-12.9,0,  -1544万, -608.1万,  166.5万,1970.0,0.398,47.22,-1.2,-2.95,-3.67,-6.73,-3.12,0.53,-27.54,-2.52,3230.0,3979.0,4013.0,62.0,66.0,63.0,65.0,3790.0,2849.0,3217.0,1103.0,1364.0,3784.0,3741.0,1943.0,3467.0,2282.0,2811.0,1741.0,4197.0,3187.0,,1749.0,2311.0,,,,,1741.0,1875.0,2383.0,3240.0,2632.0,2544.0,3794.0,1650.0,3421.0,1897.0,1963.0,6.0,1.0,3028.0,3028.0,,,,,,
9,2021-05-20,603605,珀莱雅,-0.09,1.0,6.0,171.78,174.5,171.22,172.04,10754.0,0.83,1.9,18542.23,80.74,5458.0,5296.0,1.03,0.48,-1.41,0.03,2252.0,5.0,1.27, -247.3万,-0.01,-1.33,0, -468.7万, -211.7万,  433.1万,2252.0,0.391,47.075,-0.36,-4.5,-4.09,-6.53,-6.34,2.74,-27.76,-2.87,1700.0,4013.0,3254.0,64.0,69.0,62.0,67.0,3688.0,2392.0,3278.0,1009.0,1263.0,3748.0,3595.0,2875.0,3179.0,2034.0,1477.0,1592.0,4202.0,2977.0,,1318.0,1394.0,,,,,1592.0,1802.0,2233.0,1694.0,3888.0,2115.0,3513.0,2409.0,3046.0,1900.0,1955.0,2.0,40.0,3253.0,2397.0,,,,,,
