,日期,代码,名称,代码.1,名称.1,涨幅%,开买量,开卖量,买量,卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,代码.1Rank,名称.1Rank,涨幅%Rank,开买量Rank,开卖量Rank,买量Rank,卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,竞价量,竞价量Rank
0,2021-06-01,688067,爱威科技,688067.0,爱威科技,--  ,0,0,0,0,,,,,0,--  ,--  ,0.0,0.0,0,0,--  ,--  ,--  ,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,,,,,,,,,,,,250.0,,,4303.0,4280.0,3317.0,3104.0,,,,,4313.0,,,4313.0,4159.0,4313.0,4313.0,,,,,4316.0,,,,,,,,,,,,,,,,,,,,,,
1,2021-06-23,688067,爱威科技,,,1.36,5,157,26,0,31.3,32.6,31.15,32.04,21132,0.42,4.59,6721.94,134.86,12135,8997,1.35,2.86,-1.72,1.11,1301,16,15.27, -995.5万,-2.24,-14.81,0, -425.5万, -271.3万, -298.7万,1301.0,0.39799999999999996,,0.87,2.81,-17.66,,,,,,,,1012.0,3444.0,1008.0,2817.0,3092.0,806.0,795.0,790.0,789.0,3383.0,4290.0,1063.0,2318.0,922.0,3311.0,3416.0,1296.0,888.0,2772.0,840.0,2961.0,3397.0,193.0,,4289.0,3026.0,,,,,2961.0,2506.0,,1007.0,1068.0,4319.0,,,,,,,
2,2021-09-02,688067,爱威科技,,,1.29,50,12,4,21,28.61,29.18,28.5,29.01,5074,0.85,2.37,1466.46,2.57,2373,2701,0.88,1.79,-0.58,0.45,431,12,3.67,   94.5万,0.24,6.44,0,  -60.4万,   99.3万,   55.6万,431.0,0.185,42.132,1.29,0.62,-5.03,-3.96,-1.08,,,,,,1530.0,1815.0,2897.0,4207.0,3487.0,994.0,1011.0,980.0,987.0,4338.0,2218.0,3144.0,4142.0,3970.0,4369.0,4270.0,3169.0,2372.0,1266.0,2072.0,4368.0,3766.0,1894.0,,907.0,1256.0,,,,,4368.0,3207.0,3458.0,1530.0,1656.0,3274.0,3292.0,3103.0,,,,9.0,4099.0
