,日期,代码,名称,涨幅%,开买量,开卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,涨幅%Rank,开买量Rank,开卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,买量,卖量,买量Rank,卖量Rank,代码.1,名称.1,代码.1Rank,名称.1Rank,竞价量,竞价量Rank
0,2021-05-06,2940,昂利康,-4.55,2.0,37.0,31.29,31.29,29.88,29.98,23700.0,1.03,4.49,7178.49,24.09,14376.0,9324.0,1.54,0.33,-4.19,-2.97,1915.0,12.0,5.54,  -1524万,-1.16,-21.23,0, -358.6万,  -1109万,  -56.4万,2350.0,0.0,26.149,-3.34,-9.56,-12.1,-10.56,-17.07,-8.02,-63.7,-24.63,4043.0,3774.0,2030.0,745.0,765.0,765.0,788.0,2961.0,1419.0,1279.0,1832.0,2341.0,2812.0,3123.0,592.0,3719.0,3904.0,3969.0,1838.0,3556.0,666.0,,4151.0,3668.0,,,,,1448.0,4212.0,4131.0,4042.0,4126.0,4045.0,3626.0,4069.0,3586.0,3527.0,3801.0,,,,,,,,,,
1,2021-05-07,2940,昂利康,-1.5,23.0,3.0,30.0,30.4,29.45,29.53,16331.0,0.76,3.17,4874.84,,8780.0,7551.0,1.16,0.27,-2.86,0.45,1394.0,12.0,3.82, -356.9万,-0.28,-7.32,0,   42.7万, -270.5万, -129.2万,1394.0,0.001,25.972,-0.22,-6.55,-10.49,-9.31,-18.45,-7.87,-63.24,-24.47,2913.0,2260.0,3584.0,784.0,791.0,778.0,786.0,3329.0,2822.0,2228.0,2335.0,,3355.0,3263.0,,,,2513.0,2526.0,3540.0,,,3237.0,2114.0,,,,,2526.0,4114.0,4123.0,2917.0,4082.0,4062.0,3617.0,4103.0,3622.0,3528.0,3812.0,84.0,17.0,2662.0,3405.0,,,,,,
2,2021-05-10,2940,昂利康,-0.47,2.0,4.0,29.62,29.82,29.02,29.39,13783.0,0.68,2.71,4039.11,3.85,5902.0,7881.0,0.75,1.27,-1.44,-0.36,1239.0,11.0,3.22,  584.4万,0.45,14.47,0,  239.1万,  204.5万,  140.8万,1239.0,0.013999999999999999,25.588,-0.4,-3.87,-9.97,-9.31,-19.76,-8.22,-64.73,-24.74,2650.0,3705.0,3549.0,786.0,803.0,773.0,786.0,3493.0,3323.0,2747.0,2593.0,3488.0,3654.0,3280.0,3759.0,2432.0,2361.0,2539.0,2753.0,3647.0,1379.0,,312.0,486.0,,,,,2753.0,3824.0,4115.0,2650.0,3795.0,4085.0,3683.0,4065.0,3662.0,3574.0,3801.0,240.0,15.0,1669.0,2605.0,,,,,,
3,2021-05-11,2940,昂利康,0.37,30.0,6.0,29.21,29.61,29.21,29.5,8118.0,0.4,1.36,2389.82,9.93,4381.0,3737.0,1.17,0.99,-0.37,0.02,880.0,9.0,1.9, -186.2万,-0.14,-7.79,0,   87.3万, -128.4万, -145.1万,880.0,0.039,26.507,-0.24,-0.85,-7.16,-11.03,-17.77,-5.17,-65.27,-25.06,2225.0,2019.0,3320.0,790.0,800.0,767.0,788.0,3805.0,4190.0,4091.0,3168.0,2866.0,3757.0,3816.0,1399.0,3653.0,1021.0,2199.0,3257.0,3812.0,2204.0,,3124.0,2854.0,,,,,3257.0,3837.0,4157.0,2218.0,2995.0,4025.0,3837.0,4047.0,3568.0,3575.0,3806.0,44.0,39.0,2439.0,2385.0,,,,,,
4,2021-05-12,2940,昂利康,0.34,8.0,16.0,29.59,29.65,29.28,29.6,9692.0,0.53,1.25,2852.41,10.95,6083.0,3609.0,1.69,1.09,-0.17,-0.36,973.0,10.0,2.27, -723.7万,-0.56,-25.37,0,  -91.4万, -328.8万, -303.5万,973.0,0.068,27.386,-0.09,-0.73,-4.22,-9.47,-20.44,-2.68,-63.12,-25.23,2477.0,3033.0,2589.0,779.0,801.0,772.0,793.0,3695.0,3921.0,4020.0,2988.0,2671.0,3548.0,3839.0,196.0,3480.0,707.0,2550.0,3111.0,3700.0,1831.0,,4020.0,4074.0,,,,,3111.0,3768.0,4173.0,2478.0,2873.0,3829.0,3876.0,4087.0,3514.0,3524.0,3823.0,8.0,11.0,2977.0,2723.0,,,,,,
5,2021-05-13,2940,昂利康,2.13,2.0,15.0,29.3,30.56,29.28,30.23,15043.0,1.04,4.32,4529.92,36.04,5981.0,9062.0,0.66,3.24,-1.08,3.18,1448.0,10.0,3.52,  933.5万,0.7,20.61,0,  132.1万,  468.1万,  333.2万,1448.0,0.135,32.832,3.15,2.85,2.18,-10.03,-15.52,3.03,-61.57,-22.72,479.0,3776.0,2810.0,793.0,773.0,777.0,765.0,3430.0,1556.0,1165.0,2475.0,2005.0,3656.0,3182.0,4117.0,575.0,1080.0,470.0,2443.0,3746.0,1275.0,,132.0,160.0,,,,,2443.0,3057.0,3957.0,476.0,1046.0,2048.0,3906.0,3922.0,3361.0,3532.0,3760.0,10.0,3.0,2883.0,2922.0,,,,,,
6,2021-05-14,2940,昂利康,1.39,5.0,18.0,30.15,30.81,30.02,30.65,11800.0,0.95,2.61,3594.5,10.85,4910.0,6890.0,0.71,2.1,-0.52,-0.7,1154.0,10.0,2.76,  609.8万,0.45,16.97,0,  140.2万,  297.2万,  172.5万,1154.0,0.184,36.264,-0.97,2.16,1.5,-9.42,-17.34,6.36,-64.89,-23.96,1612.0,3422.0,2379.0,769.0,776.0,761.0,769.0,3679.0,2304.0,2445.0,2901.0,2755.0,3779.0,3554.0,3673.0,1610.0,1463.0,1747.0,2950.0,3777.0,1772.0,,363.0,595.0,,,,,2950.0,3149.0,3951.0,1616.0,903.0,1394.0,3908.0,3985.0,3193.0,3554.0,3766.0,24.0,44.0,2724.0,2448.0,,,,,,
7,2021-05-17,2940,昂利康,-0.65,1.0,25.0,30.4,30.72,30.05,30.45,10389.0,0.88,2.19,3144.39,3.34,5549.0,4840.0,1.15,1.33,-0.88,-2.4,937.0,11.0,2.43, -209.0万,-0.16,-6.65,0,0,    7.3万, -216.3万,937.0,0.177,35.338,-2.11,0.09,-0.25,-10.58,-19.73,5.39,-67.16,-25.87,1824.0,4050.0,2425.0,774.0,791.0,765.0,774.0,3812.0,2863.0,3332.0,3082.0,3831.0,3828.0,3735.0,2437.0,1591.0,669.0,2230.0,3417.0,3736.0,2076.0,,2339.0,1812.0,,,,,3417.0,2859.0,3938.0,1826.0,821.0,1142.0,3922.0,3982.0,3170.0,3506.0,3779.0,1.0,11.0,3188.0,2794.0,,,,,,
8,2021-05-19,2940,昂利康,-0.23,40.0,1.0,30.43,30.62,30.26,30.38,6382.0,0.57,1.18,1941.12,11.87,3443.0,2939.0,1.17,0.4,-0.78,-0.46,834.0,8.0,1.49, -151.1万,-0.11,-7.78,0,0, -120.2万,  -30.8万,834.0,0.175,34.976,0.07,-2.09,0.1,-4.23,-20.92,2.06,-67.52,-25.8,1846.0,1861.0,4013.0,776.0,790.0,762.0,780.0,3989.0,3605.0,3934.0,3341.0,2657.0,3993.0,3919.0,2432.0,3189.0,1028.0,2225.0,3361.0,3950.0,2570.0,,2272.0,1832.0,,,,,3361.0,2905.0,3956.0,1839.0,2066.0,1094.0,3441.0,4037.0,3321.0,3538.0,3779.0,67.0,34.0,2350.0,2461.0,,,,,,
9,2021-05-20,2940,昂利康,-0.46,1.0,20.0,30.38,30.54,30.14,30.24,7386.0,0.7,1.32,2240.1,15.49,4116.0,3270.0,1.26,0.33,-0.98,-0.81,877.0,8.0,1.73, -254.2万,-0.19,-11.35,0,0,  -21.1万, -233.1万,877.0,0.142,34.22,-0.73,-0.72,-3.84,-1.61,-12.25,-1.07,-66.19,-26.41,2059.0,4013.0,2424.0,776.0,794.0,774.0,789.0,3937.0,3156.0,3933.0,3284.0,2515.0,3919.0,3908.0,1906.0,3527.0,1328.0,2264.0,3327.0,3976.0,2409.0,,2846.0,2359.0,,,,,3327.0,2997.0,3973.0,2051.0,2252.0,1990.0,2003.0,3451.0,3410.0,3507.0,3802.0,64.0,18.0,2305.0,2685.0,,,,,,
10,2021-05-21,2940,昂利康,-0.53,9.0,6.0,30.35,30.42,30.08,30.08,6760.0,0.74,1.12,2044.32,22.46,4358.0,2402.0,1.81,0.0,-1.12,0.28,763.0,9.0,1.58, -590.7万,-0.45,-28.89,0,0, -302.7万, -288.0万,763.0,0.111,33.333,0.48,-0.18,-2.32,-0.9,-10.37,-4.44,-64.55,-25.79,2683.0,3041.0,3277.0,786.0,802.0,775.0,787.0,3940.0,2453.0,4024.0,3277.0,2051.0,3845.0,4019.0,436.0,4131.0,1567.0,2571.0,3406.0,3868.0,2424.0,,3758.0,3862.0,,,,,3406.0,3271.0,4053.0,2681.0,2383.0,2366.0,1790.0,3417.0,3445.0,3504.0,3809.0,60.0,74.0,2330.0,2066.0,,,,,,
11,2021-05-24,2940,昂利康,0.0,8.0,9.0,30.16,30.17,29.38,30.08,9243.0,1.17,2.63,2751.18,9.35,5498.0,3745.0,1.47,2.38,-0.3,-0.62,1152.0,8.0,2.16, -515.2万,-0.39,-18.72,0,  -60.1万, -247.7万, -207.3万,1152.0,0.129,33.333,-0.42,-0.66,-0.65,-0.92,-10.43,-5.74,-67.6,-26.2,2608.0,3175.0,3090.0,779.0,802.0,790.0,785.0,3788.0,1084.0,2461.0,3012.0,2929.0,3681.0,3871.0,669.0,1282.0,662.0,2801.0,2814.0,3981.0,2005.0,,3801.0,3597.0,,,,,2814.0,3365.0,4080.0,2607.0,2829.0,2840.0,1834.0,3523.0,3526.0,3540.0,3822.0,23.0,7.0,2682.0,2855.0,,,,,,
12,2021-05-25,2940,昂利康,0.86,2.0,11.0,29.99,30.72,29.88,30.34,9215.0,1.2,2.79,2798.22,8.4,4374.0,4841.0,0.9,1.54,-1.24,-1.48,1134.0,8.0,2.15,  143.6万,0.11,5.13,0,0,  223.2万,  -79.6万,1134.0,0.212,36.437,-2.3,-2.22,-2.88,-3.03,-14.34,-10.12,-71.28,-28.7,1617.0,3774.0,2858.0,792.0,795.0,783.0,792.0,3854.0,1419.0,2043.0,3079.0,2914.0,3929.0,3754.0,2947.0,2273.0,2918.0,1574.0,2920.0,4011.0,2201.0,,1007.0,1351.0,,,,,2920.0,3082.0,4027.0,1613.0,2850.0,2617.0,1692.0,3609.0,3553.0,3545.0,3837.0,3.0,46.0,3111.0,2451.0,,,,,,
13,2021-05-26,2940,昂利康,0.96,4.0,5.0,30.31,30.75,30.08,30.63,11328.0,1.48,2.21,3450.0,30.01,5348.0,5980.0,0.89,1.83,-0.39,1.31,1223.0,9.0,2.65,  193.6万,0.14,5.61,0,  -95.2万,  161.6万,  127.2万,1223.0,0.301,39.805,0.92,-1.8,-2.04,-1.99,-11.76,-7.27,-71.68,-28.04,1470.0,3548.0,3509.0,793.0,808.0,789.0,793.0,3770.0,933.0,2782.0,2993.0,2053.0,3815.0,3694.0,3040.0,1462.0,685.0,1252.0,2915.0,3927.0,1930.0,,923.0,1267.0,,,,,2915.0,2827.0,3967.0,1468.0,2026.0,2432.0,1485.0,3652.0,3498.0,3582.0,3841.0,58.0,28.0,3203.0,3402.0,,,,,,
14,2021-05-27,2940,昂利康,0.88,151.0,4.0,30.63,30.98,30.3,30.9,12581.0,1.42,2.22,3871.41,44.72,5861.0,6720.0,0.87,1.98,-0.26,0.18,1108.0,11.0,2.58,  269.4万,0.17,6.96,0,    2.9万,  126.8万,  139.6万,1108.0,0.339,42.841,0.55,-0.82,-0.74,-4.7,-14.87,-9.91,-73.03,-27.73,1588.0,1079.0,3556.0,791.0,805.0,791.0,793.0,3748.0,905.0,2536.0,2875.0,1723.0,3795.0,3653.0,3072.0,1421.0,517.0,1719.0,3047.0,3791.0,1982.0,,933.0,1218.0,,,,,3047.0,2808.0,3861.0,1587.0,1531.0,2291.0,2217.0,3920.0,3590.0,3610.0,3852.0,44.0,48.0,3329.0,3154.0,,,,,,
15,2021-05-28,2940,昂利康,-0.55,106.0,2.0,30.91,31.38,30.69,30.73,12869.0,1.31,2.23,3987.73,5.87,7325.0,5544.0,1.32,0.13,-2.07,-0.25,1199.0,11.0,2.64, -543.5万,-0.35,-13.63,0, -148.6万,  -34.0万, -361.0万,1199.0,0.314,41.424,-0.23,1.24,-1.48,-3.86,-13.32,-11.63,-73.65,-27.81,1933.0,1370.0,3812.0,798.0,798.0,786.0,800.0,3729.0,988.0,3036.0,2863.0,3414.0,3756.0,3670.0,2057.0,3981.0,2423.0,1895.0,2942.0,3804.0,1978.0,,3125.0,2233.0,,,,,2942.0,2652.0,3837.0,1932.0,1587.0,1886.0,2234.0,3862.0,3642.0,3611.0,3851.0,43.0,17.0,2545.0,2700.0,,,,,,
16,2021-05-31,2940,昂利康,9.99,5.0,6.0,30.81,33.8,30.81,33.8,38752.0,3.51,9.73,12675.1,27.42,15224.0,23528.0,0.65,9.7,0.0,9.02,1934.0,20.0,7.95,   2742万,1.63,21.64,  514.9万,  511.9万,   1887万, -171.4万,1934.0,0.626,64.35,9.79,10.14,8.95,8.17,-3.46,-2.31,-70.69,-20.59,93.0,3468.0,3263.0,797.0,738.0,783.0,726.0,2652.0,35.0,165.0,1544.0,2309.0,2957.0,2350.0,3997.0,96.0,1.0,111.0,2009.0,3098.0,569.0,,67.0,292.0,,,,,2010.0,1546.0,778.0,94.0,273.0,337.0,646.0,2593.0,2778.0,3576.0,3561.0,11161.0,0.0,133.0,3090.0,,,,,,
17,2021-06-01,2940,昂利康,10.0,154.0,40.0,34.52,37.18,34.26,37.18,71877.0,4.22,8.64,25694.58,386.97,39259.0,32618.0,1.2,8.52,0.0,9.74,2235.0,32.0,14.75,  -2544万,-1.37,-9.9, -548.4万,  320.7万, -970.3万,  -1346万,2235.0,0.8590000000000001,75.65,9.81,20.26,22.11,19.13,10.12,8.74,-64.23,-12.61,,1086.0,2067.0,704.0,668.0,698.0,655.0,2052.0,,,938.0,483.0,1966.0,2127.0,,,,,1829.0,,,,,,,,,,1829.0,693.0,183.0,46.0,54.0,92.0,215.0,833.0,1547.0,3445.0,3032.0,5945.0,0.0,217.0,3104.0,2940.0,昂利康,2987.0,,,
18,2021-06-23,2940,昂利康,-1.48,1.0,31.0,33.87,33.87,33.08,33.37,29099.0,0.87,2.33,9695.37,7.45,17680.0,11419.0,1.55,0.88,-1.48,-2.48,1924.0,15.0,5.97,  -2081万,-1.25,-21.47, -188.7万, -497.9万,  -1301万,  -93.7万,1924.0,0.174,,-1.97,-1.12,-1.38,-10.1,13.2,-14.95,-66.07,-18.09,3670.0,4080.0,2185.0,730.0,749.0,737.0,749.0,3034.0,2780.0,2757.0,1854.0,3250.0,2861.0,3178.0,776.0,2717.0,2443.0,3787.0,2124.0,3474.0,914.0,,4158.0,3551.0,,,,,2124.0,3509.0,,3661.0,3195.0,3261.0,4223.0,1179.0,3638.0,3679.0,3693.0,133.0,56.0,2069.0,2330.0,,,,,,
19,2021-09-02,002940,昂利康,0.39,5.0,8.0,31.23,31.32,30.92,31.28,9179.0,0.48,1.28,2855.9,2.81,5382.0,3797.0,1.42,1.16,-0.13,0.64,790.0,12.0,1.85, -489.5万,-0.31,-17.14,0,  -58.8万,  -82.5万, -348.2万,790.0,0.19,44.656,0.39,-0.97,-5.61,-2.34,-0.22,-7.57,-47.03,-16.89,2281.0,3471.0,3254.0,883.0,915.0,865.0,890.0,4136.0,4244.0,4211.0,3588.0,3933.0,4095.0,4148.0,742.0,3075.0,340.0,1906.0,4028.0,3766.0,3214.0,,3699.0,3693.0,,,,,4028.0,3186.0,3171.0,2281.0,2325.0,3404.0,3050.0,2995.0,3667.0,3718.0,3652.0,19.0,4.0,3818.0,4042.0,,,,,9.0,4099.0
