,日期,代码,名称,涨幅%,开买量,开卖量,买量,卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,涨幅%Rank,开买量Rank,开卖量Rank,买量Rank,卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,代码.1,名称.1,代码.1Rank,名称.1Rank,竞价量,竞价量Rank
0,2021-05-12,688097,N博众,85.27,412.0,5.0,1.0,0.0,21.0,23.9,19.01,20.88,271976.0,0.0,43.39,55042.87,2143.83,150294.0,121682.0,1.24,9.84,-12.64,84.66,4092.0,66.0,73.45,  -5557万,-7.19,-10.1,  265.3万, -582.4万,  -3082万,  -2158万,4099.0,0.29100000000000004,,,,,,,,,,2.0,518.0,3372.0,3219.0,3046.0,1130.0,1010.0,1239.0,1158.0,576.0,4271.0,4.0,309.0,63.0,521.0,661.0,1056.0,98.0,4271.0,2.0,322.0,1100.0,2.0,,4271.0,3163.0,,,,,320.0,2312.0,,,,,,,,,,,,,,,
1,2021-05-13,688097,博众精工,13.55,100.0,2.0,0.0,33.0,21.55,26.33,21.55,23.71,239857.0,0.88,22.89,57454.0,1848.33,128885.0,110972.0,1.16,10.02,-9.95,14.51,3149.0,76.0,64.78,  -4223万,-4.81,-7.35,  963.2万, -501.1万,  -2803万,  -1882万,3153.0,0.58,100.0,14.58,,,,,,,,17.0,1343.0,3860.0,3246.0,2386.0,1121.0,926.0,1108.0,1004.0,700.0,2336.0,6.0,304.0,101.0,681.0,740.0,2046.0,48.0,4262.0,17.0,883.0,963.0,6.0,,4271.0,2224.0,,,,,879.0,1145.0,1.0,13.0,,,,,,,,,,,,,
2,2021-05-14,688097,博众精工,4.47,709.0,13.0,0.0,2.0,23.06,25.3,21.55,24.77,174771.0,0.68,15.82,41249.45,566.78,86056.0,88715.0,0.97,14.94,-2.09,2.7,3382.0,52.0,47.2,  879.3万,0.96,2.13, -640.9万,  648.3万,   12.4万,  859.5万,3385.0,0.907,100.0,2.11,,,,,,,,408.0,344.0,2606.0,3369.0,3018.0,1043.0,962.0,1116.0,975.0,1016.0,3614.0,22.0,497.0,244.0,1012.0,1009.0,2187.0,14.0,3395.0,393.0,834.0,1581.0,9.0,,116.0,2007.0,,,,,831.0,297.0,1.0,409.0,,,,,,,,,,,,,
3,2021-05-17,688097,博众精工,0.12,30.0,328.0,0.0,8.0,24.49,26.8,23.71,24.8,119468.0,0.52,12.47,30429.47,348.6,61991.0,57477.0,1.08,4.6,-7.46,-0.66,2289.0,52.0,32.26,  -1107万,-1.21,-3.64,  822.8万,  -17.6万,  -1191万, -721.1万,2290.0,0.691,100.0,-1.33,15.99,,,,,,,1274.0,2269.0,737.0,3257.0,2873.0,988.0,925.0,995.0,972.0,1367.0,4100.0,92.0,689.0,512.0,1420.0,1309.0,2714.0,363.0,4182.0,1043.0,1704.0,1515.0,29.0,,4127.0,1541.0,,,,,1703.0,811.0,1.0,1270.0,39.0,,,,,,,,,,,,
4,2021-05-18,688097,博众精工,1.65,7.0,1169.0,7.0,0.0,24.0,25.46,23.48,25.21,79858.0,0.4,7.98,19496.43,,43561.0,36297.0,1.2,7.37,-0.98,1.33,1904.0,42.0,21.57,  -1695万,-1.82,-8.69, -300.5万,  142.3万,  -1197万, -338.7万,1904.0,0.8370000000000001,100.0,1.6,2.43,,,,,,,929.0,3122.0,194.0,2980.0,3068.0,1009.0,972.0,1012.0,966.0,1552.0,4169.0,300.0,892.0,,1499.0,1592.0,1626.0,163.0,2131.0,1040.0,1860.0,1646.0,62.0,,4238.0,2589.0,,,,,1860.0,495.0,1.0,926.0,444.0,,,,,,,,,,,,
5,2021-05-19,688097,博众精工,-4.72,31.0,80.0,0.0,0.0,25.03,25.61,23.7,24.02,71697.0,0.4,7.58,17462.07,113.94,44016.0,27681.0,1.59,1.35,-6.21,-4.21,1935.0,37.0,19.36,  -3932万,-4.42,-22.52,  -1024万, -809.2万,  -1383万, -716.6万,1935.0,0.344,73.842,-4.42,-4.23,12.51,,,,,,4212.0,2050.0,1455.0,3293.0,3081.0,967.0,966.0,1011.0,1012.0,1698.0,4200.0,299.0,983.0,888.0,1575.0,1816.0,1091.0,1626.0,4223.0,4180.0,1773.0,1931.0,102.0,,4271.0,3162.0,,,,,1773.0,2102.0,113.0,4211.0,3351.0,138.0,,,,,,,,,,,
6,2021-05-20,688097,博众精工,-2.21,5.0,58.0,0.0,0.0,23.5,24.88,23.22,23.49,63213.0,0.46,6.91,15127.88,286.99,36769.0,26444.0,1.39,1.16,-5.59,-2.09,1806.0,35.0,17.07,  -2422万,-2.78,-16.01,  -13.3万, -822.0万, -880.4万, -706.4万,1806.0,0.191,65.61,-2.48,-5.31,-4.8,,,,,,3532.0,3376.0,1652.0,3420.0,3152.0,1035.0,993.0,1029.0,1034.0,1923.0,4155.0,395.0,1185.0,568.0,1863.0,1981.0,1466.0,1986.0,4162.0,3378.0,2030.0,2082.0,154.0,,4264.0,2783.0,,,,,2030.0,2698.0,345.0,3528.0,4016.0,2444.0,,,,,,,,,,,
7,2021-05-21,688097,博众精工,-5.41,63.0,30.0,0.0,0.0,23.8,23.96,21.84,22.22,70520.0,0.69,9.03,15824.5,250.55,46220.0,24300.0,1.9,1.74,-7.26,-4.83,1639.0,43.0,19.04,  -4875万,-5.92,-30.8,0,  -1887万,  -2152万, -836.2万,1640.0,0.056,50.953,-4.4,-10.83,-10.76,,,,,,4258.0,1603.0,2108.0,3249.0,3127.0,1016.0,1038.0,1114.0,1114.0,1707.0,2796.0,169.0,1080.0,490.0,1458.0,2044.0,333.0,1230.0,4245.0,4259.0,2083.0,1712.0,113.0,,4284.0,3953.0,,,,,2080.0,3735.0,1730.0,4256.0,4267.0,4160.0,,,,,,,,,,,
8,2021-05-25,688097,博众精工,-2.77,2.0,32.0,0.0,0.0,22.73,23.12,21.7,22.1,38855.0,0.6,6.25,8642.46,40.07,23334.0,15521.0,1.5,1.84,-4.41,-5.18,1255.0,31.0,10.49,  -1722万,-2.1,-19.93, -194.6万, -813.8万, -120.6万, -593.1万,1255.0,0.054000000000000006,49.475,-5.93,-8.46,-14.86,,,,,,4193.0,3774.0,2096.0,3274.0,3080.0,1086.0,1092.0,1128.0,1129.0,2548.0,4013.0,436.0,1816.0,1675.0,2380.0,2723.0,553.0,1830.0,4196.0,4193.0,2740.0,2327.0,323.0,,4270.0,3739.0,,,,,2740.0,4104.0,2377.0,4189.0,4199.0,4256.0,,,,,,,,,,,
9,2021-05-26,688097,博众精工,0.32,42.0,10.0,303.0,52.0,21.99,22.55,21.56,22.17,32413.0,0.58,4.48,7145.18,0.5,17276.0,15137.0,1.14,2.83,-1.69,-0.02,1396.0,23.0,8.75, -443.2万,-0.54,-6.2, -218.8万, -269.4万, -237.1万,  282.1万,1396.0,0.127,50.102,0.28,-3.86,-10.57,0.71,,,,,2232.0,1895.0,3058.0,1965.0,3043.0,1135.0,1135.0,1145.0,1137.0,2825.0,4058.0,968.0,2104.0,3959.0,2789.0,2833.0,1634.0,821.0,2819.0,2721.0,2661.0,2813.0,461.0,,3990.0,2639.0,,,,,2661.0,3861.0,2560.0,2231.0,3431.0,4211.0,967.0,,,,,,,,,,
