,日期,代码,名称,涨幅%,开买量,开卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,涨幅%Rank,开买量Rank,开卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,买量,卖量,买量Rank,卖量Rank,代码.1,名称.1,代码.1Rank,名称.1Rank,竞价量,竞价量Rank
0,2021-05-06,600439,瑞贝卡,1.13,899.0,152.0,2.67,2.73,2.66,2.69,120794.0,2.04,2.63,3253.87,4.01,63483.0,57311.0,1.11,1.13,-1.47,1.29,1135.0,106.0,1.61, -160.6万,-0.05,-4.94,0,  -40.5万,   90.0万, -210.1万,1135.0,0.546,58.51,2.35,4.2,4.99,-1.32,5.81,20.89,-29.36,11.79,1480.0,318.0,1044.0,4072.0,4076.0,4070.0,4077.0,1141.0,180.0,2781.0,2750.0,3619.0,1128.0,1159.0,1965.0,2496.0,2165.0,2191.0,2820.0,564.0,2515.0,,2252.0,2263.0,,,,,2815.0,1154.0,840.0,1474.0,705.0,611.0,1677.0,1238.0,890.0,2096.0,930.0,,,,,,,,,,
1,2021-05-07,600439,瑞贝卡,-0.74,10.0,193.0,2.72,2.72,2.65,2.67,85037.0,1.19,2.6,2272.91,,54884.0,30153.0,1.82,0.75,-1.84,-0.09,1003.0,85.0,1.13, -658.4万,-0.22,-28.97, -161.4万,  -53.2万, -206.2万, -237.6万,1003.0,0.515,55.822,0.54,4.78,4.15,0.97,5.11,21.4,-27.67,12.23,2424.0,2837.0,801.0,4072.0,4085.0,4080.0,4092.0,1594.0,1092.0,2738.0,3218.0,,1342.0,1881.0,,,,2866.0,3105.0,776.0,,,2998.0,3821.0,,,,,3105.0,1159.0,953.0,2425.0,1097.0,1071.0,1460.0,1278.0,951.0,2069.0,956.0,5408.0,1704.0,185.0,530.0,,,,,,
2,2021-05-10,600439,瑞贝卡,-0.75,10.0,665.0,2.67,2.68,2.62,2.65,75733.0,0.96,2.25,1998.63,7.5,52840.0,22893.0,2.31,1.15,-1.12,-1.02,841.0,90.0,1.01, -787.7万,-0.26,-39.41,0,  -84.5万, -281.0万, -422.1万,841.0,0.485,53.19,-0.68,2.18,4.01,1.34,2.56,20.13,-27.81,11.49,2870.0,2901.0,443.0,4091.0,4100.0,4095.0,4100.0,1737.0,1976.0,3222.0,3367.0,3099.0,1391.0,2203.0,83.0,2606.0,1941.0,2998.0,3354.0,751.0,3446.0,,3487.0,4182.0,,,,,3354.0,1372.0,1315.0,2871.0,2284.0,1320.0,1566.0,1526.0,1224.0,2119.0,1060.0,1921.0,3397.0,516.0,313.0,,,,,,
3,2021-05-11,600439,瑞贝卡,0.38,438.0,431.0,2.63,2.66,2.62,2.66,70278.0,0.81,1.51,1850.99,8.81,37068.0,33210.0,1.12,1.53,0.0,-0.03,754.0,93.0,0.94,  -96.8万,-0.03,-5.23, -210.8万,  -51.2万,   16.4万,  148.9万,754.0,0.505,54.349,-0.24,-0.36,3.87,0.93,4.45,21.62,-28.21,11.3,2213.0,506.0,584.0,4104.0,4110.0,4102.0,4102.0,1819.0,2539.0,3970.0,3429.0,2941.0,1757.0,1872.0,1621.0,2862.0,1.0,2251.0,3490.0,721.0,3474.0,,2263.0,2585.0,,,,,3490.0,1342.0,1252.0,2218.0,2804.0,1614.0,1545.0,1334.0,1189.0,2117.0,1031.0,1319.0,3582.0,625.0,289.0,,,,,,
4,2021-05-12,600439,瑞贝卡,0.38,45.0,189.0,2.64,2.68,2.63,2.67,62351.0,0.68,1.88,1656.74,13.07,25583.0,36768.0,0.7,1.52,-0.37,-0.23,696.0,90.0,0.83,  298.1万,0.1,18.0,0,  -20.8万,   58.9万,  260.0万,696.0,0.525,55.535,-0.05,-0.97,1.92,4.86,1.73,18.63,-29.94,11.3,2435.0,1735.0,830.0,4109.0,4110.0,4103.0,4106.0,1942.0,3126.0,3337.0,3544.0,2512.0,2141.0,1715.0,3734.0,2811.0,1389.0,2376.0,3618.0,741.0,3620.0,,1189.0,517.0,,,,,3618.0,1440.0,1343.0,2437.0,2970.0,2545.0,1216.0,1545.0,1719.0,2218.0,1082.0,344.0,3236.0,1497.0,362.0,,,,,,
5,2021-05-13,600439,瑞贝卡,1.87,320.0,85.0,2.67,2.77,2.64,2.72,144017.0,1.74,4.87,3893.88,28.49,58244.0,85773.0,0.68,3.03,-1.81,2.83,1147.0,126.0,1.92,  749.0万,0.24,19.23,0,  215.5万,  188.2万,  345.2万,1147.0,0.599,60.99,2.9,2.63,2.46,7.5,4.92,23.71,-25.71,14.31,536.0,683.0,1509.0,4111.0,4108.0,4113.0,4108.0,1088.0,393.0,930.0,2658.0,2216.0,1314.0,916.0,4076.0,639.0,2200.0,546.0,2866.0,477.0,2246.0,,424.0,190.0,,,,,2866.0,1096.0,679.0,528.0,1142.0,1915.0,791.0,1164.0,1430.0,2070.0,952.0,2152.0,1552.0,415.0,463.0,,,,,,
6,2021-05-14,600439,瑞贝卡,0.74,488.0,287.0,2.75,2.77,2.69,2.74,149119.0,1.7,2.94,4060.06,60.31,82448.0,66671.0,1.24,1.86,-1.08,-1.04,1384.0,108.0,1.99, -422.7万,-0.14,-10.41,0, -128.0万, -106.8万, -187.9万,1384.0,0.625,62.948,-1.62,1.26,0.33,4.59,3.99,21.38,-29.15,12.86,2371.0,463.0,621.0,4101.0,4108.0,4105.0,4106.0,1164.0,583.0,2122.0,2760.0,1344.0,1044.0,1270.0,945.0,1879.0,2462.0,2173.0,2626.0,626.0,2402.0,,3213.0,3300.0,,,,,2626.0,1153.0,650.0,2375.0,1216.0,1872.0,1191.0,1208.0,1694.0,2128.0,966.0,1492.0,4512.0,688.0,278.0,,,,,,
7,2021-05-17,600439,瑞贝卡,-2.92,903.0,4.0,2.72,2.73,2.66,2.66,119402.0,1.19,2.55,3202.05,74.28,77478.0,41924.0,1.85,0.0,-2.56,-3.7,1012.0,118.0,1.59, -950.5万,-0.32,-29.69,0, -263.0万, -420.9万, -266.7万,1012.0,0.49,51.757,-4.38,-3.16,-3.48,0.63,-2.58,18.73,-36.83,8.2,3495.0,308.0,3612.0,4109.0,4112.0,4100.0,4109.0,1368.0,1479.0,2949.0,3048.0,1530.0,1200.0,1633.0,547.0,3918.0,2798.0,3131.0,3289.0,482.0,2931.0,,3152.0,3723.0,,,,,3289.0,1460.0,1670.0,3494.0,2117.0,2415.0,1624.0,1751.0,1720.0,2300.0,1082.0,6739.0,378.0,141.0,1243.0,,,,,,
8,2021-05-19,600439,瑞贝卡,9.9,1061966.0,0.0,3.22,3.22,3.22,3.22,116366.0,0.84,0.0,3746.99,1103.37,99151.0,17215.0,5.76,0.0,0.0,10.41,780.0,149.0,1.55,  -2638万,-0.72,-70.41, -216.7万, -423.8万, -873.5万,  -1124万,780.0,0.8320000000000001,79.845,10.19,16.31,18.07,20.1,13.8,39.65,-17.66,31.11,74.0,4.0,4255.0,3976.0,3983.0,3969.0,3974.0,1195.0,1973.0,4260.0,2620.0,113.0,812.0,2344.0,10.0,4089.0,1.0,43.0,3447.0,288.0,2505.0,,3975.0,4270.0,,,,,3447.0,506.0,36.0,73.0,46.0,60.0,153.0,396.0,454.0,1466.0,403.0,406108.0,0.0,2.0,3081.0,,,,,,
9,2021-05-20,600439,瑞贝卡,9.94,451.0,2194.0,3.45,3.54,3.27,3.54,2041015.0,13.65,8.39,70631.68,5961.13,903245.0,1137770.0,0.79,8.26,0.0,10.05,4052.0,504.0,27.2,   8063万,2.01,11.42,  591.9万,   1383万,   4183万,   1906万,4052.0,0.935,85.3,9.66,33.06,26.27,29.12,27.24,45.88,-5.12,43.8,62.0,519.0,129.0,3921.0,3913.0,3959.0,3896.0,33.0,5.0,237.0,257.0,23.0,40.0,28.0,3836.0,93.0,1.0,42.0,371.0,29.0,51.0,,24.0,469.0,,,,,371.0,194.0,16.0,60.0,8.0,23.0,53.0,149.0,279.0,1094.0,245.0,10610.0,0.0,106.0,3152.0,,,,,,
