,日期,代码,名称,涨幅%,开买量,开卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,涨幅%Rank,开买量Rank,开卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,买量,卖量,买量Rank,卖量Rank,代码.1,名称.1,代码.1Rank,名称.1Rank,竞价量,竞价量Rank
0,2021-05-06,2533,金杯电工,-1.09,355.0,309.0,5.53,5.54,5.45,5.46,38383.0,0.85,1.63,2105.7,13.55,22913.0,15470.0,1.48,0.18,-1.44,0.49,1585.0,24.0,1.01, -405.8万,-0.13,-19.27,0, -154.3万,  -30.7万, -220.8万,4071.0,0.884,57.592,0.13,2.06,0.5,-0.93,0.5,11.66,-31.33,5.71,3189.0,644.0,668.0,3269.0,3296.0,3271.0,3295.0,2454.0,2107.0,3822.0,3231.0,2845.0,2279.0,2622.0,710.0,3938.0,2127.0,2750.0,2186.0,2599.0,3365.0,,2919.0,3545.0,,,,,370.0,363.0,940.0,3183.0,1311.0,1552.0,1608.0,2059.0,1686.0,2211.0,1297.0,,,,,,,,,,
1,2021-05-07,2533,金杯电工,1.47,522.0,5.0,5.45,5.56,5.45,5.54,34914.0,0.79,2.01,1921.05,,16874.0,18040.0,0.94,1.65,-0.36,3.41,1148.0,30.0,0.92,   67.0万,0.02,3.49,0,0,  188.3万, -121.3万,1148.0,0.415,53.681,2.75,4.91,2.4,1.36,2.27,17.7,-28.52,8.46,806.0,410.0,3291.0,3299.0,3300.0,3278.0,3278.0,2576.0,2652.0,3365.0,3392.0,,2725.0,2401.0,,,,637.0,2893.0,2275.0,,,1218.0,1138.0,,,,,2893.0,1439.0,1156.0,807.0,1055.0,1562.0,1378.0,1681.0,1240.0,2131.0,1164.0,1022.0,448.0,849.0,1312.0,,,,,,
2,2021-05-10,2533,金杯电工,-0.36,164.0,259.0,5.53,5.56,5.47,5.52,39514.0,0.98,1.62,2170.58,6.75,23778.0,15736.0,1.51,0.91,-0.72,-0.25,1235.0,32.0,1.04, -438.7万,-0.13,-20.21,0, -196.1万, -133.6万, -109.0万,1235.0,0.38299999999999995,52.278,-0.29,2.56,4.51,2.27,0.05,18.99,-28.6,8.15,2563.0,1014.0,856.0,3279.0,3309.0,3274.0,3307.0,2475.0,1885.0,3789.0,3276.0,3156.0,2332.0,2616.0,806.0,2961.0,1331.0,2407.0,2757.0,2206.0,3404.0,,2845.0,3446.0,,,,,2757.0,1642.0,1408.0,2565.0,2127.0,1206.0,1398.0,1897.0,1305.0,2154.0,1251.0,557.0,185.0,1164.0,1666.0,,,,,,
3,2021-05-11,2533,金杯电工,-0.36,130.0,48.0,5.55,5.57,5.47,5.5,36461.0,0.88,1.81,2008.64,4.88,21744.0,14717.0,1.48,0.55,-1.26,-0.71,1169.0,31.0,0.96, -384.0万,-0.12,-19.12,0, -150.4万,   55.2万, -288.8万,1169.0,0.365,50.847,-0.98,1.48,3.65,1.3,1.74,20.44,-29.73,7.19,2887.0,1070.0,1854.0,3286.0,3313.0,3286.0,3310.0,2547.0,2167.0,3694.0,3352.0,3298.0,2360.0,2757.0,496.0,4026.0,2604.0,2873.0,2809.0,2233.0,3433.0,,3024.0,3759.0,,,,,2809.0,1787.0,1649.0,2890.0,1933.0,1703.0,1441.0,1708.0,1302.0,2199.0,1311.0,459.0,128.0,1209.0,1890.0,,,,,,
4,2021-05-12,2533,金杯电工,0.55,118.0,55.0,5.51,5.54,5.46,5.53,30038.0,0.72,1.45,1652.49,2.87,13794.0,16244.0,0.85,1.28,-0.18,-0.16,1341.0,22.0,0.79,  137.2万,0.04,8.3,0,0,   12.8万,  124.4万,1341.0,0.425,52.928999999999995,0.12,-1.15,1.72,2.87,0.36,24.02,-28.28,7.34,2229.0,1088.0,1654.0,3308.0,3337.0,3304.0,3327.0,2751.0,2882.0,3822.0,3549.0,3469.0,2852.0,2614.0,3007.0,3166.0,730.0,2285.0,2551.0,2678.0,3685.0,,1620.0,1225.0,,,,,2551.0,1744.0,1651.0,2227.0,3121.0,2616.0,1612.0,1754.0,1238.0,2133.0,1338.0,620.0,66.0,1147.0,2241.0,,,,,,
5,2021-05-13,2533,金杯电工,-0.9,177.0,24.0,5.5,5.57,5.46,5.48,42240.0,1.18,1.99,2332.6,9.41,23142.0,19098.0,1.21,0.37,-1.62,0.14,1255.0,34.0,1.12, -219.6万,-0.07,-9.41,0,   41.3万, -216.3万,  -44.5万,1255.0,0.325,49.19,0.12,-0.74,1.71,2.21,-0.91,23.59,-25.34,7.39,2468.0,993.0,2459.0,3333.0,3350.0,3328.0,3344.0,2429.0,1134.0,3349.0,3287.0,3148.0,2401.0,2436.0,1789.0,3260.0,1922.0,2437.0,2688.0,2126.0,3223.0,,2138.0,2473.0,,,,,2688.0,2041.0,1965.0,2465.0,2988.0,2289.0,1766.0,2012.0,1444.0,2049.0,1376.0,209.0,200.0,1736.0,1571.0,,,,,,
6,2021-05-14,2533,金杯电工,0.55,65.0,5.0,5.48,5.54,5.47,5.51,32432.0,0.88,1.28,1783.64,4.55,17258.0,15174.0,1.14,0.73,-0.54,-1.54,1140.0,28.0,0.86, -113.0万,-0.03,-6.33,0, -117.4万, -141.4万,  145.8万,1140.0,0.392,51.408,-1.81,-1.56,-2.83,-0.39,-0.47,23.43,-29.86,5.7,2638.0,1639.0,3291.0,3340.0,3361.0,3329.0,3352.0,2814.0,2646.0,3974.0,3654.0,3301.0,2732.0,2856.0,1322.0,3649.0,1503.0,2821.0,2971.0,2463.0,3831.0,,2479.0,2918.0,,,,,2971.0,2012.0,2117.0,2643.0,2934.0,3344.0,2459.0,1832.0,1515.0,2170.0,1398.0,1043.0,127.0,866.0,2038.0,,,,,,
7,2021-05-17,2533,金杯电工,-0.36,71.0,10.0,5.56,5.57,5.49,5.49,41570.0,1.15,1.45,2294.32,2.84,22509.0,19061.0,1.18,0.0,-1.44,-2.11,1424.0,29.0,1.1, -187.7万,-0.06,-8.18,0,    8.8万, -191.7万,   -4.8万,1424.0,0.322,49.846,-1.82,-3.51,-4.4,0.19,-2.44,22.72,-33.95,3.89,1589.0,1675.0,3026.0,3326.0,3342.0,3304.0,3324.0,2582.0,1622.0,4004.0,3435.0,3875.0,2604.0,2517.0,2325.0,3918.0,1367.0,2014.0,2651.0,2434.0,3559.0,,1651.0,1943.0,,,,,2651.0,2105.0,1966.0,1590.0,2366.0,2889.0,1730.0,1728.0,1329.0,2151.0,1346.0,1220.0,430.0,654.0,1188.0,,,,,,
8,2021-05-19,2533,金杯电工,-0.36,1.0,98.0,5.54,5.55,5.47,5.49,24007.0,0.71,1.45,1320.55,17.34,14710.0,9297.0,1.58,0.37,-1.08,-0.6,1059.0,23.0,0.63, -296.0万,-0.09,-22.42,0,0, -129.3万, -166.7万,1059.0,0.32299999999999995,49.738,-0.07,-1.57,-3.26,-1.5,-4.69,21.47,-33.28,4.14,1985.0,3979.0,1309.0,3315.0,3337.0,3316.0,3334.0,2940.0,2715.0,3633.0,3729.0,2356.0,2841.0,3040.0,1119.0,3274.0,1590.0,2386.0,2931.0,2670.0,3858.0,,2071.0,3156.0,,,,,2931.0,2196.0,2032.0,1986.0,1742.0,2337.0,2815.0,1913.0,1271.0,2195.0,1363.0,181.0,85.0,1830.0,2071.0,,,,,,
9,2021-05-20,2533,金杯电工,-4.19,87.0,1113.0,5.44,5.44,5.24,5.26,72401.0,2.23,3.64,3840.24,33.02,40543.0,31858.0,1.27,0.38,-3.31,-4.54,1583.0,46.0,1.91, -456.3万,-0.15,-11.88,0, -261.8万, -246.4万,   51.9万,1583.0,0.146,35.308,-4.46,-4.22,-7.89,-6.14,-7.01,12.59,-36.32,-0.46,4031.0,1397.0,249.0,3351.0,3372.0,3378.0,3395.0,1764.0,176.0,1528.0,2634.0,1888.0,1747.0,1782.0,1870.0,3406.0,3663.0,4053.0,2269.0,1651.0,2251.0,,2585.0,2415.0,,,,,2269.0,2955.0,3909.0,4028.0,3842.0,3574.0,3444.0,2540.0,1801.0,2325.0,1702.0,354.0,108.0,1426.0,1971.0,,,,,,
