,日期,代码,名称,代码.1,名称.1,涨幅%,开买量,开卖量,买量,卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,代码.1Rank,名称.1Rank,涨幅%Rank,开买量Rank,开卖量Rank,买量Rank,卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,竞价量,竞价量Rank
0,2021-06-01,688700,东威科技,688700.0,东威科技,--  ,0,0,0,0,,,,,0,--  ,--  ,0.0,0.0,0,0,--  ,--  ,--  ,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,,,,,,,,,,,,6.0,,,4303.0,4280.0,3317.0,3104.0,,,,,4313.0,,,4313.0,4159.0,4313.0,4313.0,,,,,4316.0,,,,,,,,,,,,,,,,,,,,,,
1,2021-06-23,688700,东威科技,,,17.81,10,26,3,0,34.68,41.35,34.45,41.35,91871,0.93,19.66,34354.55,224.37,38117,53754,0.71,20.03,0.0,17.56,2553,36,27.45,   5904万,4.27,17.19,   1445万,   3552万,  624.7万,  283.2万,2553.0,1.0,,17.31,23.0,28.59,,,,,,,,9.0,2970.0,2329.0,3361.0,3092.0,704.0,581.0,695.0,565.0,1700.0,2391.0,9.0,721.0,620.0,1989.0,1462.0,4020.0,4.0,1.0,9.0,1488.0,2146.0,50.0,,3.0,298.0,,,,,1488.0,1.0,,6.0,25.0,39.0,,,,,,,
2,2021-09-02,688700,东威科技,,,1.39,3,3,24,217,53.85,56.67,52.53,55.6,18820,0.92,7.55,10391.85,19.39,9318,9502,0.98,5.84,-1.89,0.55,1472,13,5.62,  133.4万,0.07,1.28, -373.9万,  235.5万,   77.5万,  194.3万,1472.0,0.277,46.426,1.39,-9.97,-13.3,-12.59,21.2,,,,,,1483.0,3764.0,3796.0,3725.0,2046.0,419.0,409.0,417.0,401.0,3643.0,1854.0,622.0,2107.0,2744.0,3697.0,3559.0,2507.0,590.0,3206.0,1984.0,3138.0,3671.0,1177.0,,1490.0,1898.0,,,,,3138.0,2764.0,2957.0,1483.0,4242.0,4270.0,4168.0,559.0,,,,36.0,3658.0
