,日期,代码,名称,涨幅%,开买量,开卖量,买量,卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,涨幅%Rank,开买量Rank,开卖量Rank,买量Rank,卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,代码.1,名称.1,代码.1Rank,名称.1Rank,竞价量,竞价量Rank
0,2021-05-20,600610,中毅达,10.0,41625.0,0.0,51525.0,0.0,9.35,9.35,9.35,9.35,16629.0,0.19,0.0,1554.82,850.57,12081.0,4548.0,2.66,0.0,0.0,10.11,109.0,153.0,0.48, -704.2万,-0.17,-45.29, -273.4万, -308.5万,  -24.8万,  -97.4万,109.0,1.0,81.663,9.73,8.44,9.05,13.1,52.34,112.2,155.72,85.63,36.0,17.0,4262.0,28.0,3152.0,2391.0,2416.0,2366.0,2385.0,3352.0,4287.0,4281.0,3643.0,232.0,3075.0,3697.0,66.0,4099.0,1.0,26.0,4292.0,316.0,4148.0,,2727.0,4228.0,,,,,4292.0,1.0,28.0,31.0,206.0,200.0,246.0,39.0,31.0,76.0,53.0,,,,,,
1,2021-05-21,600610,中毅达,10.05,20463.0,0.0,15950.0,0.0,10.29,10.29,9.46,10.29,267254.0,3.66,8.88,26721.65,1975.37,119374.0,147880.0,0.81,8.77,0.0,10.63,2288.0,117.0,7.71,   2908万,0.63,10.88, -523.0万,  250.6万,   1668万,   1513万,2288.0,1.0,86.051,11.06,22.52,18.22,23.03,60.79,131.97,185.18,105.24,20.0,14.0,4280.0,86.0,3127.0,2240.0,2278.0,2360.0,2247.0,572.0,33.0,183.0,674.0,57.0,657.0,493.0,3625.0,77.0,1.0,46.0,1467.0,446.0,474.0,,163.0,633.0,,,,,1468.0,1.0,12.0,18.0,27.0,68.0,95.0,24.0,22.0,53.0,36.0,,,,,,
2,2021-05-24,600610,中毅达,10.01,199.0,53.0,1958.0,0.0,10.32,11.32,10.31,11.32,213845.0,2.0,9.82,23451.26,740.45,87560.0,126285.0,0.69,9.8,0.0,9.7,2794.0,77.0,6.17,   4369万,0.86,18.63,   1887万,  991.6万,  398.7万,   1092万,2794.0,1.0,89.12200000000001,9.59,33.5,31.89,37.88,73.85,154.22,212.42,125.23,40.0,889.0,1692.0,468.0,3079.0,2238.0,2121.0,2218.0,2080.0,723.0,263.0,156.0,796.0,218.0,877.0,588.0,3919.0,53.0,1.0,29.0,1107.0,914.0,624.0,,115.0,362.0,,,,,1107.0,1.0,10.0,40.0,3.0,18.0,25.0,21.0,16.0,39.0,29.0,,,,,,
3,2021-05-25,600610,中毅达,7.6,1424.0,16.0,20.0,320.0,11.05,12.45,11.05,12.18,312894.0,2.43,12.37,38035.01,746.1,139753.0,173141.0,0.81,10.23,-2.17,5.19,3529.0,89.0,9.03,   4095万,0.75,10.77,  348.5万,  318.8万,   2021万,   1407万,3529.0,0.995,90.92,4.44,27.72,41.28,43.93,75.94,173.46,234.54,139.13,96.0,180.0,2638.0,2780.0,1520.0,2126.0,1961.0,2101.0,1980.0,554.0,203.0,43.0,570.0,179.0,609.0,509.0,3410.0,55.0,3700.0,96.0,746.0,807.0,395.0,,155.0,846.0,,,,,746.0,63.0,7.0,92.0,12.0,8.0,18.0,15.0,12.0,34.0,22.0,,,,,,
4,2021-05-26,600610,中毅达,-5.58,1226.0,14.0,948.0,540.0,11.95,12.23,11.2,11.5,271134.0,1.52,8.46,31344.34,687.36,155135.0,115999.0,1.34,2.68,-5.97,-5.92,3265.0,83.0,7.82,  -4504万,-0.87,-14.37,  -1468万,  -1246万,  -1388万, -402.5万,3265.0,0.894,79.703,-5.62,8.13,32.43,40.28,58.6,168.93,213.82,125.63,4284.0,232.0,2866.0,1087.0,1427.0,2016.0,2010.0,2099.0,2082.0,657.0,859.0,231.0,694.0,249.0,572.0,754.0,868.0,879.0,4222.0,4289.0,893.0,907.0,538.0,,4161.0,3404.0,,,,,893.0,367.0,50.0,4282.0,132.0,14.0,19.0,29.0,12.0,41.0,28.0,,,,,,
5,2021-05-27,600610,中毅达,-5.74,1.0,109.0,172.0,103.0,11.47,11.82,10.75,10.84,216337.0,1.0,9.3,24001.72,169.76,117521.0,98816.0,1.19,0.84,-8.29,-6.17,3296.0,66.0,6.24,  -2057万,-0.42,-8.57,   -9.1万, -655.8万,  -1040万, -352.4万,3296.0,0.807,70.59899999999998,-6.07,-7.78,13.01,24.0,47.11,152.07,194.68,112.22,4289.0,4038.0,1288.0,2423.0,2623.0,2090.0,2083.0,2194.0,2206.0,793.0,2118.0,174.0,873.0,744.0,745.0,859.0,1418.0,2803.0,4294.0,4287.0,836.0,1226.0,741.0,,3871.0,2871.0,,,,,836.0,708.0,242.0,4288.0,4208.0,116.0,73.0,46.0,15.0,52.0,36.0,,,,,,
6,2021-05-28,600610,中毅达,-5.35,535.0,14.0,532.0,198.0,10.91,10.96,10.08,10.26,226591.0,0.88,8.12,23587.02,105.17,125843.0,100748.0,1.25,1.79,-6.39,-5.13,3253.0,70.0,6.54,  -2607万,-0.57,-11.05, -992.0万, -187.3万, -965.6万, -462.3万,3253.0,0.746,63.711999999999996,-5.03,-15.81,-3.93,14.22,47.25,142.08,176.36,101.06,4261.0,504.0,2780.0,1253.0,1611.0,2202.0,2225.0,2299.0,2300.0,795.0,2930.0,259.0,935.0,1149.0,775.0,829.0,2324.0,918.0,4210.0,4262.0,896.0,1164.0,744.0,,3632.0,1976.0,,,,,896.0,851.0,615.0,4256.0,4298.0,3210.0,206.0,51.0,17.0,70.0,48.0,,,,,,
7,2021-05-31,600610,中毅达,8.19,9.0,362.0,289.0,199.0,10.26,11.2,9.72,11.1,238544.0,0.96,14.42,25088.45,111.63,109081.0,129463.0,0.84,14.2,-0.89,7.78,3399.0,70.0,6.88,   2231万,0.45,8.89,  202.2万,  421.5万,  631.3万,  975.5万,3399.0,0.8490000000000001,68.50399999999999,7.99,-3.68,-5.36,25.94,52.19,162.13,202.62,117.49,169.0,3173.0,613.0,1735.0,1763.0,2298.0,2198.0,2362.0,2192.0,767.0,2081.0,37.0,913.0,1165.0,831.0,681.0,3158.0,26.0,2279.0,164.0,819.0,1151.0,687.0,,521.0,1116.0,,,,,819.0,724.0,458.0,168.0,4088.0,3805.0,127.0,51.0,16.0,50.0,39.0,,,,,,
8,2021-06-23,600610,中毅达,-0.48,709.0,28.0,318.0,101.0,12.65,13.19,12.4,12.4,238135.0,2.2,6.34,30361.5,551.92,118170.0,119965.0,0.99,0.0,-5.99,-0.73,3448.0,69.0,6.87,  234.4万,0.04,0.77, -236.8万, -168.2万,   1034万, -394.7万,3448.0,0.945,,-0.97,12.26,10.39,13.94,5.02,151.76,255.49,146.77,2706.0,357.0,2274.0,1548.0,2064.0,2008.0,1974.0,2017.0,2050.0,763.0,197.0,533.0,813.0,285.0,794.0,753.0,2839.0,4268.0,4253.0,2244.0,818.0,1148.0,771.0,,1187.0,1454.0,,,,,818.0,315.0,,2697.0,167.0,457.0,439.0,2311.0,20.0,34.0,41.0,,,,,,
9,2021-09-02,600610,中毅达,3.94,284.0,12.0,245.0,288.0,16.66,18.19,16.66,17.68,99332.0,0.8,8.99,17530.85,156.27,45026.0,54306.0,0.83,6.12,-2.8,3.1,2580.0,39.0,2.87,   1661万,0.21,9.48, -146.2万,  101.7万,   1804万,  -98.2万,2580.0,0.9,57.007,3.94,-4.18,2.65,3.97,8.75,70.56,227.49,256.66,637.0,770.0,2897.0,2255.0,1858.0,1687.0,1598.0,1667.0,1607.0,1894.0,2510.0,410.0,1546.0,1076.0,2021.0,1766.0,3459.0,537.0,3804.0,789.0,1941.0,2050.0,2367.0,,984.0,952.0,,,,,1941.0,522.0,1676.0,637.0,3391.0,1073.0,1820.0,1667.0,247.0,78.0,44.0,,,,,938.0,1254.0
