,日期,代码,名称,涨幅%,开买量,开卖量,买量,卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,涨幅%Rank,开买量Rank,开卖量Rank,买量Rank,卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,代码.1,名称.1,代码.1Rank,名称.1Rank,竞价量,竞价量Rank
0,2021-05-12,300175,朗源股份,-8.3,70.0,2615.0,10.0,0.0,5.21,5.43,4.5,4.75,262693.0,1.49,17.95,12931.77,242.73,145770.0,116923.0,1.25,5.56,-12.52,-9.0,2345.0,112.0,7.34,  -1397万,-0.62,-10.8,0, -643.2万, -818.6万,   64.9万,2345.0,0.182,40.812,-8.73,-12.52,-3.65,-13.56,-7.95,7.84,-53.62,8.06,4268.0,1435.0,109.0,2927.0,3046.0,3406.0,3378.0,3581.0,3550.0,595.0,502.0,17.0,1262.0,504.0,539.0,675.0,1014.0,420.0,4270.0,4268.0,1445.0,533.0,518.0,,4056.0,3222.0,,,,,1445.0,2891.0,3315.0,4264.0,4244.0,3763.0,4080.0,3242.0,2889.0,3274.0,1288.0,,,,,,
1,2021-05-13,300175,朗源股份,-2.32,829.0,192.0,0.0,0.0,4.58,4.86,4.53,4.64,189211.0,1.01,6.95,8820.84,93.34,110438.0,78773.0,1.4,2.43,-4.53,-1.27,1944.0,97.0,5.28,  -1458万,-0.67,-16.53,0, -513.7万, -842.6万, -102.0万,1944.0,0.151,38.869,-1.29,-10.44,-10.27,-16.65,-8.67,9.81,-55.13,6.62,3545.0,354.0,970.0,3246.0,3070.0,3593.0,3553.0,3587.0,3577.0,869.0,1674.0,393.0,1694.0,1222.0,770.0,977.0,1066.0,868.0,3974.0,3532.0,1867.0,703.0,836.0,,3935.0,3198.0,,,,,1867.0,2950.0,3484.0,3537.0,4210.0,4188.0,4167.0,3332.0,2898.0,3367.0,1429.0,,,,,,
2,2021-05-14,300175,朗源股份,-1.72,273.0,42.0,0.0,0.0,4.57,4.62,4.5,4.56,104526.0,0.56,2.59,4761.44,4.75,65903.0,38623.0,1.71,1.33,-1.3,-3.82,1683.0,62.0,2.92,  -1237万,-0.58,-25.98,0, -148.5万, -773.5万, -315.1万,1683.0,0.125,37.473,-4.08,-13.71,-17.38,-15.95,-16.93,6.22,-60.01,2.59,3975.0,727.0,1740.0,3369.0,3100.0,3595.0,3608.0,3600.0,3610.0,1528.0,4047.0,2463.0,2547.0,3280.0,1270.0,1808.0,159.0,2649.0,2744.0,4010.0,2256.0,1342.0,1684.0,,3976.0,4117.0,,,,,2256.0,3596.0,3870.0,3976.0,4261.0,4258.0,4165.0,3966.0,3205.0,3442.0,1669.0,,,,,,
3,2021-05-17,300175,朗源股份,0.22,5.0,625.0,0.0,0.0,4.63,4.63,4.5,4.57,82870.0,0.51,2.85,3774.97,39.82,39285.0,43585.0,0.9,1.56,-1.3,-1.52,971.0,85.0,2.31,  202.0万,0.09,5.35,0,  -71.5万,  183.7万,   89.8万,971.0,0.149,37.774,-1.24,-6.57,-15.63,-15.38,-15.02,8.82,-64.2,1.39,1219.0,3448.0,453.0,3257.0,3172.0,3595.0,3601.0,3598.0,3589.0,1772.0,4122.0,2634.0,2818.0,2089.0,1948.0,1584.0,3483.0,1406.0,1173.0,1592.0,3354.0,841.0,2185.0,,716.0,784.0,,,,,3354.0,3063.0,3742.0,1217.0,3645.0,4183.0,4134.0,3696.0,2872.0,3430.0,1548.0,,,,,,
4,2021-05-18,300175,朗源股份,-1.53,7.0,49.0,0.0,0.0,4.55,4.57,4.35,4.5,83075.0,0.53,4.81,3700.53,,51755.0,31320.0,1.65,3.45,-1.53,-1.49,1187.0,70.0,2.32, -907.0万,-0.43,-24.51,0, -129.5万, -672.0万, -105.5万,1187.0,0.106,36.451,-1.58,-6.92,-16.4,-18.19,-15.36,10.68,-65.32,-0.21,3754.0,3122.0,1745.0,3281.0,3068.0,3580.0,3605.0,3626.0,3612.0,1507.0,3699.0,875.0,2593.0,,1303.0,1751.0,463.0,752.0,2903.0,3693.0,2769.0,915.0,1774.0,,3895.0,3812.0,,,,,2769.0,3505.0,3884.0,3751.0,3790.0,4223.0,4197.0,3777.0,2805.0,3455.0,1728.0,,,,,,
5,2021-05-19,300175,朗源股份,-3.33,29.0,205.0,0.0,0.0,4.5,4.5,4.31,4.35,92127.0,0.64,4.22,4034.57,3.06,60042.0,32085.0,1.87,0.93,-3.33,-3.57,1099.0,84.0,2.57,  -1221万,-0.6,-30.26,0, -508.7万, -570.5万, -141.7万,1099.0,0.042,33.725,-3.04,-5.81,-10.95,-14.13,-22.84,13.17,-66.92,-3.22,4095.0,2130.0,818.0,3293.0,3081.0,3615.0,3631.0,3646.0,3651.0,1423.0,3182.0,1045.0,2527.0,3431.0,1244.0,1658.0,584.0,2126.0,3849.0,4124.0,2866.0,749.0,1659.0,,3878.0,3688.0,,,,,2866.0,3933.0,4020.0,4094.0,3816.0,4087.0,4161.0,4094.0,2154.0,3526.0,2059.0,,,,,,
6,2021-05-20,300175,朗源股份,5.52,20.0,26.0,0.0,0.0,4.35,4.6,4.23,4.59,152062.0,1.38,8.51,6744.12,4.48,61323.0,90739.0,0.68,8.51,-0.22,5.17,1648.0,92.0,4.25,   1338万,0.62,19.84,0,  198.9万,  816.5万,  322.6万,1648.0,0.221,41.29,5.24,0.41,-4.95,-15.05,-17.27,20.32,-63.09,1.8,149.0,2457.0,2261.0,3420.0,3152.0,3658.0,3609.0,3662.0,3589.0,1064.0,664.0,226.0,1988.0,3315.0,1315.0,863.0,4112.0,82.0,216.0,160.0,2191.0,730.0,1097.0,,158.0,156.0,,,,,2191.0,2548.0,3198.0,147.0,1543.0,2517.0,4172.0,3902.0,1110.0,3434.0,1508.0,,,,,,
7,2021-05-21,300175,朗源股份,-1.96,98.0,9.0,0.0,0.0,4.58,4.62,4.5,4.5,73412.0,0.71,2.61,3338.6,44.43,41026.0,32386.0,1.27,0.0,-2.6,-1.15,1051.0,70.0,2.05, -388.4万,-0.18,-11.63,0,   86.3万, -461.1万,  -13.7万,1051.0,0.14400000000000002,39.47,-0.95,1.03,-1.78,-18.97,-15.12,18.03,-63.1,0.82,3657.0,1313.0,3078.0,3249.0,3127.0,3589.0,3608.0,3601.0,3619.0,1664.0,2652.0,2392.0,2744.0,1503.0,1604.0,1729.0,1664.0,4131.0,3237.0,3612.0,2905.0,1002.0,1988.0,,3039.0,2597.0,,,,,2905.0,3030.0,3511.0,3652.0,1533.0,2068.0,4223.0,3879.0,1060.0,3470.0,1690.0,,,,,,
8,2021-05-25,300175,朗源股份,-2.02,1.0,216.0,0.0,0.0,4.43,4.44,4.32,4.37,83580.0,0.92,2.69,3652.11,6.65,53316.0,30264.0,1.76,1.16,-1.58,-4.36,1062.0,79.0,2.33,  -1004万,-0.49,-27.5,0, -159.1万, -593.0万, -252.3万,1062.0,0.06,36.813,-5.18,-7.34,-5.41,-21.52,-23.13,13.95,-72.26,-5.59,4099.0,4000.0,802.0,3274.0,3080.0,3646.0,3660.0,3658.0,3664.0,1684.0,2612.0,2142.0,2793.0,3070.0,1462.0,1973.0,218.0,3007.0,3294.0,4089.0,3042.0,923.0,2041.0,,3904.0,4079.0,,,,,3042.0,4063.0,4010.0,4095.0,4156.0,3657.0,4220.0,4128.0,1069.0,3559.0,2115.0,,,,,,
9,2021-05-26,300175,朗源股份,0.0,47.0,7.0,313.0,4695.0,4.35,4.42,4.34,4.37,50708.0,0.56,1.83,2221.22,14.09,27682.0,23026.0,1.2,0.69,-1.13,0.36,820.0,62.0,1.42, -202.0万,-0.1,-9.09,0, -175.7万,  -79.1万,   52.8万,820.0,0.061,36.813,-0.04,-6.52,-2.41,-13.47,-25.71,9.83,-72.73,-5.63,2593.0,1828.0,3337.0,1946.0,251.0,3678.0,3676.0,3670.0,3681.0,2339.0,4103.0,3245.0,3465.0,2670.0,2251.0,2378.0,1387.0,3157.0,2085.0,2217.0,3541.0,1305.0,3075.0,,2853.0,2906.0,,,,,3541.0,4202.0,4129.0,2591.0,4040.0,2677.0,4028.0,4179.0,1558.0,3596.0,2159.0,,,,,,
