,日期,代码,名称,涨幅%,开买量,开卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,涨幅%Rank,开买量Rank,开卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,买量,卖量,买量Rank,卖量Rank,代码.1,名称.1,代码.1Rank,名称.1Rank,竞价量,竞价量Rank
0,2021-05-06,688680,海优新材,-1.63,9.0,2.0,140.67,142.7,137.28,140.0,5296.0,0.42,3.81,7422.55,56.49,3021.0,2275.0,1.33,1.98,-1.89,-1.47,772.0,7.0,2.74,  -1043万,-0.39,-14.05,0, -170.4万, -676.8万, -196.0万,772.0,0.684,66.023,-0.41,3.29,7.35,24.8,19.77,-11.97,,,3430.0,3066.0,3772.0,98.0,98.0,94.0,95.0,4069.0,4071.0,1728.0,1792.0,1567.0,4018.0,4085.0,1093.0,1569.0,2675.0,3665.0,3430.0,4049.0,1545.0,,3781.0,3158.0,,,,,3424.0,843.0,368.0,3427.0,923.0,388.0,92.0,318.0,3776.0,,,,,,,,,,,,
1,2021-05-07,688680,海优新材,-1.27,1.0,3.0,139.01,147.49,132.11,138.22,13316.0,1.26,10.99,18685.23,,6501.0,6815.0,0.95,4.62,-6.29,-0.62,1152.0,12.0,6.89,  504.2万,0.19,2.7, -309.1万,  861.9万,  145.0万, -193.6万,1152.0,0.599,63.42100000000001,0.01,1.13,8.18,20.16,18.55,-12.92,,,2762.0,3959.0,3584.0,95.0,90.0,93.0,89.0,3498.0,925.0,107.0,1001.0,,3606.0,3346.0,,,,3153.0,2888.0,3540.0,,,497.0,1204.0,,,,,2888.0,952.0,417.0,2762.0,2646.0,460.0,129.0,321.0,3838.0,,,6.0,2.0,3892.0,4015.0,,,,,,
2,2021-05-10,688680,海优新材,0.56,2.0,1.0,137.66,145.0,137.52,139.0,5242.0,0.44,5.41,7382.98,75.47,2641.0,2601.0,1.02,1.08,-4.14,0.3,830.0,6.0,2.71,  -61.0万,-0.02,-0.83,0,  673.9万, -346.3万, -388.6万,830.0,0.614,64.089,0.64,0.23,3.9,19.73,16.54,-8.99,,,1759.0,3705.0,4020.0,91.0,88.0,89.0,89.0,4069.0,4109.0,843.0,1873.0,1273.0,4082.0,4013.0,2508.0,2704.0,3983.0,1937.0,3379.0,4125.0,1651.0,,1801.0,1728.0,,,,,3379.0,1020.0,519.0,1754.0,2968.0,1353.0,203.0,412.0,3685.0,,,0.0,0.0,3238.0,3013.0,,,,,,
3,2021-05-11,688680,海优新材,-7.37,8.0,3.0,139.0,139.7,127.0,128.75,11631.0,1.24,9.14,15481.66,90.46,7126.0,4505.0,1.58,1.38,-7.84,-7.78,1135.0,10.0,6.02,  -3472万,-1.39,-22.43, -768.5万,  510.0万,  -2909万, -304.4万,1135.0,0.406,50.93,-7.99,-7.28,-6.1,11.22,7.28,-14.01,,,4238.0,3015.0,3665.0,91.0,93.0,97.0,99.0,3570.0,900.0,226.0,1110.0,1181.0,3424.0,3698.0,323.0,3100.0,4218.0,4238.0,2863.0,3719.0,683.0,,4189.0,3943.0,,,,,2863.0,1627.0,1637.0,4235.0,4095.0,3937.0,394.0,1014.0,3907.0,,,0.0,0.0,3185.0,3049.0,,,,,,
4,2021-05-12,688680,海优新材,8.85,2.0,5.0,128.15,142.0,128.0,140.15,8453.0,0.88,10.87,11537.53,19.22,4142.0,4311.0,0.96,9.49,-1.3,8.25,1220.0,7.0,4.37,  222.7万,0.08,1.93,0,  172.2万, -122.3万,  172.9万,1220.0,0.7,60.61600000000001,8.43,0.43,0.02,15.52,22.11,1.1,,,112.0,3725.0,3372.0,98.0,90.0,97.0,90.0,3783.0,1965.0,131.0,1370.0,2210.0,3807.0,3730.0,2376.0,108.0,3119.0,111.0,2726.0,4023.0,976.0,,1298.0,1897.0,,,,,2726.0,919.0,838.0,108.0,2105.0,3114.0,321.0,259.0,3324.0,,,0.0,0.0,3270.0,3046.0,,,,,,
5,2021-05-13,688680,海优新材,-5.02,6.0,10.0,137.26,137.35,131.33,133.11,6838.0,0.77,4.3,9138.22,83.73,3796.0,3042.0,1.25,1.36,-3.09,-4.06,865.0,8.0,3.54,  -1000万,-0.39,-10.95, -200.3万,  306.3万, -963.7万, -142.7万,865.0,0.466,53.582,-4.0,-4.25,-3.57,3.43,22.83,-2.63,,,4148.0,3246.0,3045.0,91.0,96.0,96.0,98.0,3941.0,2913.0,1176.0,1659.0,1308.0,3929.0,3937.0,1628.0,1551.0,3427.0,4152.0,3356.0,3951.0,1260.0,,3644.0,2630.0,,,,,3356.0,1521.0,1474.0,4144.0,3875.0,3768.0,1500.0,277.0,3651.0,,,0.0,0.0,3246.0,3070.0,,,,,,
6,2021-05-14,688680,海优新材,2.59,13.0,1.0,133.15,137.27,129.5,136.56,5673.0,0.62,5.84,7557.65,37.28,2542.0,3131.0,0.81,5.45,-0.52,0.82,821.0,7.0,2.93,  806.9万,0.31,10.68,0, -410.1万,  636.4万,  580.6万,821.0,0.59,56.261,0.24,4.32,-3.49,4.65,24.67,-2.92,,,853.0,2824.0,4001.0,96.0,98.0,98.0,97.0,4071.0,3867.0,651.0,1982.0,1707.0,4100.0,4023.0,3140.0,355.0,1463.0,782.0,3492.0,4059.0,1677.0,,558.0,1104.0,,,,,3492.0,1266.0,1377.0,848.0,480.0,3522.0,1177.0,225.0,3692.0,,,0.0,0.0,3369.0,3100.0,,,,,,
7,2021-05-17,688680,海优新材,6.91,2.0,1.0,135.03,148.44,135.03,146.0,11123.0,1.45,9.82,16144.25,2.7,4594.0,6529.0,0.7,8.12,-1.64,6.13,1264.0,9.0,5.75,   2813万,1.0,17.43,   1064万, -207.0万,   1397万,  559.3万,1264.0,0.871,62.617,5.46,1.39,1.18,5.25,31.16,0.08,,,96.0,3838.0,4036.0,98.0,90.0,98.0,91.0,3767.0,790.0,196.0,1193.0,3889.0,3952.0,3523.0,4076.0,103.0,1655.0,86.0,2889.0,3920.0,770.0,,67.0,207.0,,,,,2889.0,354.0,531.0,94.0,563.0,837.0,726.0,118.0,3491.0,,,0.0,0.0,3257.0,3172.0,,,,,,
8,2021-05-19,688680,海优新材,1.5,39.0,2.0,150.54,152.78,148.0,152.75,8894.0,1.06,3.18,13452.41,3.01,4311.0,4583.0,0.94,3.21,-0.02,2.01,956.0,9.0,4.6,  425.4万,0.14,3.16, -651.7万,  471.4万,  928.9万, -323.2万,956.0,0.917,66.46600000000001,1.79,10.65,6.46,6.38,37.48,15.59,,,740.0,1892.0,3782.0,86.0,87.0,85.0,87.0,3793.0,1064.0,1663.0,1227.0,3434.0,3882.0,3627.0,3386.0,638.0,158.0,615.0,3113.0,3856.0,897.0,,561.0,877.0,,,,,3113.0,284.0,351.0,741.0,110.0,326.0,816.0,88.0,1868.0,,,0.0,0.0,3293.0,3081.0,,,,,,
9,2021-05-20,688680,海优新材,-0.58,3.0,1.0,151.85,157.33,148.89,151.86,8435.0,1.0,5.53,12970.94,13.67,3832.0,4603.0,0.83,1.99,-3.48,-0.47,1247.0,7.0,4.36,   1223万,0.42,9.43,  268.5万, -153.6万,  541.9万,  566.3万,1247.0,0.8809999999999999,65.461,-0.86,3.99,10.21,6.0,32.87,17.29,,,2189.0,3645.0,4010.0,87.0,87.0,87.0,88.0,3849.0,1556.0,649.0,1315.0,2608.0,3953.0,3688.0,3699.0,1194.0,3735.0,1958.0,2720.0,4063.0,1066.0,,242.0,581.0,,,,,2720.0,335.0,365.0,2192.0,578.0,175.0,615.0,104.0,1329.0,,,0.0,0.0,3420.0,3152.0,,,,,,
