,日期,代码,名称,代码.1,名称.1,涨幅%,开买量,开卖量,买量,卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,代码.1Rank,名称.1Rank,涨幅%Rank,开买量Rank,开卖量Rank,买量Rank,卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,竞价量,竞价量Rank
0,2021-06-01,300998,宁波方正,300998.0,宁波方正,--  ,0,0,0,0,,,,,0,--  ,--  ,0.0,0.0,0,0,--  ,--  ,--  ,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,,,,,,,,,,,,1932.0,,,4303.0,4280.0,3317.0,3104.0,,,,,4313.0,,,4313.0,4159.0,4313.0,4313.0,,,,,4316.0,,,,,,,,,,,,,,,,,,,,,,
1,2021-06-23,300998,宁波方正,,,1.17,54,1,16,0,35.3,37.5,34.6,36.25,74603,0.94,8.09,26792.17,154.27,38996,35607,1.1,4.77,-3.33,0.17,3488,21,32.87,  -1167万,-1.42,-4.36,  -18.2万,  946.8万, -625.3万,  -1470万,3488.0,0.765,,0.68,7.88,10.29,18.86,,,,,,,1098.0,1741.0,4064.0,2974.0,3092.0,685.0,648.0,689.0,665.0,1948.0,2330.0,288.0,906.0,827.0,1959.0,1901.0,2283.0,380.0,3874.0,1340.0,801.0,2974.0,33.0,,4201.0,1995.0,,,,,801.0,987.0,,1092.0,350.0,461.0,261.0,,,,,,
2,2021-09-02,300998,宁波方正,,,3.26,25,10,8,284,24.95,26.07,24.95,25.98,21547,0.78,4.45,5535.14,14.72,9647,11900,0.81,4.13,-0.35,3.52,1773,12,9.49,  584.9万,0.99,10.57,0,0,  205.9万,  379.0万,1773.0,0.202,40.714,3.26,-4.12,-4.47,-13.46,-24.36,-9.29,,,,,788.0,2337.0,3013.0,4076.0,1871.0,1146.0,1131.0,1124.0,1117.0,3522.0,2616.0,1685.0,2845.0,2977.0,3665.0,3355.0,3569.0,1041.0,744.0,666.0,2785.0,3766.0,535.0,,193.0,862.0,,,,,2785.0,3129.0,3611.0,789.0,3380.0,3136.0,4216.0,4358.0,3766.0,,,59.0,3406.0
