,日期,代码,名称,代码.1,名称.1,涨幅%,开买量,开卖量,买量,卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,代码.1Rank,名称.1Rank,涨幅%Rank,开买量Rank,开卖量Rank,买量Rank,卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,竞价量,竞价量Rank
0,2021-06-01,600905,三峡能源,600905.0,三峡能源,--  ,0,0,0,0,,,,,0,--  ,--  ,0.0,0.0,0,0,--  ,--  ,--  ,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,,,,,,,,,,,,1166.0,,,4303.0,4280.0,3317.0,3104.0,,,,,4313.0,,,4313.0,4159.0,4313.0,4313.0,,,,,4316.0,,,,,,,,,,,,,,,,,,,,,,
1,2021-06-23,600905,三峡能源,,,10.06,3857180,0,3196095,0,7.99,7.99,7.99,7.99,231312,0.02,0.0,18481.85,5450.91,194736,36576,5.32,0.0,0.0,9.81,2950,78,0.33,  -1.26亿,-0.23,-68.37,  -4027万, -790.3万,  -2591万,  -5228万,2950.0,1.0,,9.56,32.29,60.1,,,,,,,,25.0,1.0,4307.0,1.0,3092.0,2784.0,2813.0,2761.0,2790.0,794.0,4332.0,4320.0,1187.0,12.0,449.0,1870.0,10.0,4268.0,1.0,23.0,1150.0,987.0,4293.0,,3164.0,4326.0,,,,,1150.0,1.0,,23.0,2.0,1.0,,,,,,,
2,2021-09-02,600905,三峡能源,,,8.14,11084,901,56139,82525,5.52,6.06,5.49,5.98,11869268,3.07,10.31,697366.37,558.13,5139212,6730056,0.76,8.93,-1.32,7.3,4743,2502,17.08,   9.26亿,2.23,13.28,  10.12亿,  -4337万,  -4281万,0,4743.0,0.704,55.159,8.14,5.81,7.91,2.42,1.27,,,,,,186.0,33.0,301.0,43.0,6.0,3583.0,3472.0,3574.0,3476.0,2.0,51.0,245.0,13.0,422.0,2.0,3.0,3784.0,238.0,2589.0,223.0,2.0,2.0,153.0,,32.0,670.0,,,,,4.0,1199.0,1914.0,186.0,442.0,417.0,2149.0,2784.0,,,,10111.0,203.0
