,日期,代码,名称,代码.1,名称.1,涨幅%,开买量,开卖量,买量,卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,代码.1Rank,名称.1Rank,涨幅%Rank,开买量Rank,开卖量Rank,买量Rank,卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,竞价量,竞价量Rank
0,2021-06-01,301006,迈拓股份,301006.0,迈拓股份,--  ,0,0,0,0,,,,,0,--  ,--  ,0.0,0.0,0,0,--  ,--  ,--  ,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,,,,,,,,,,,,1925.0,,,4303.0,4280.0,3317.0,3104.0,,,,,4313.0,,,4313.0,4159.0,4313.0,4313.0,,,,,4316.0,,,,,,,,,,,,,,,,,,,,,,
1,2021-06-23,301006,迈拓股份,,,4.51,88,206,8,0,31.99,33.83,30.9,33.4,77035,0.86,9.17,24928.74,67.82,37090,39945,0.93,8.09,-1.27,3.5,3457,22,23.31,  980.2万,0.89,3.93,0,  -23.9万,  835.1万,  169.0万,3457.0,0.677,,4.01,3.82,-4.48,12.73,,,,,,,301.0,1429.0,869.0,3187.0,3092.0,781.0,750.0,801.0,748.0,1910.0,2845.0,216.0,959.0,1413.0,2025.0,1777.0,3137.0,113.0,2133.0,326.0,813.0,2906.0,76.0,,131.0,1147.0,,,,,813.0,1343.0,,299.0,842.0,4030.0,516.0,,,,,,
2,2021-09-02,301006,迈拓股份,,,0.49,8,29,45,46,30.67,31.09,30.06,30.8,13778,0.66,3.36,4220.18,17.48,6615,7163,0.92,2.46,-0.93,0.75,1132,12,4.17,  171.3万,0.17,4.06,0,   60.6万,  -51.2万,  161.8万,1132.0,0.194,45.2,0.49,-4.07,-3.76,-10.61,-2.3,7.99,,,,,2167.0,3226.0,2265.0,3433.0,3080.0,910.0,927.0,903.0,912.0,3886.0,3357.0,2347.0,3153.0,2839.0,3973.0,3757.0,2924.0,1841.0,1946.0,1824.0,3599.0,3766.0,1652.0,,1097.0,1519.0,,,,,3599.0,3170.0,3096.0,2168.0,3365.0,2939.0,4044.0,3229.0,2263.0,,,57.0,3433.0
