,日期,代码,名称,涨幅%,开买量,开卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,涨幅%Rank,开买量Rank,开卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,买量,卖量,买量Rank,卖量Rank,代码.1,名称.1,代码.1Rank,名称.1Rank,竞价量,竞价量Rank
0,2021-05-06,603806,福斯特,-3.99,3.0,1.0,91.0,92.17,87.2,87.81,84480.0,1.79,5.43,75194.08,310.13,42388.0,42092.0,1.01,0.7,-4.73,-3.83,4493.0,19.0,3.09, -168.4万,0.0,-0.22,  994.1万,  902.3万, -553.4万,  -1511万,4493.0,0.76,54.543,-2.77,0.91,3.25,10.29,1.5,-6.41,126.73,5.7,3992.0,3617.0,4012.0,163.0,166.0,170.0,177.0,1514.0,279.0,850.0,228.0,519.0,1540.0,1489.0,2472.0,3124.0,3994.0,4070.0,160.0,2930.0,1359.0,,1672.0,1750.0,,,,,159.0,663.0,1202.0,3989.0,1822.0,856.0,374.0,1876.0,3492.0,122.0,1300.0,,,,,,,,,,
1,2021-05-07,603806,福斯特,-4.91,5.0,1.0,88.09,88.28,82.58,83.5,62388.0,1.11,6.49,53001.19,,28357.0,34031.0,0.83,1.11,-5.41,-4.26,4156.0,15.0,2.28,   4870万,0.08,9.19,  920.2万,   1576万,   1975万,  398.6万,4156.0,0.603,48.03100000000001,-3.62,-0.07,-1.5,-2.37,-5.43,-10.27,119.32,1.91,3995.0,3309.0,3954.0,174.0,179.0,178.0,177.0,1919.0,1329.0,555.0,355.0,,2103.0,1755.0,,,,4070.0,362.0,3267.0,,,852.0,737.0,,,,,362.0,947.0,1788.0,3993.0,3073.0,2833.0,2254.0,3089.0,3734.0,120.0,1710.0,35.0,20.0,3224.0,3326.0,,,,,,
2,2021-05-10,603806,福斯特,5.52,2.0,103.0,83.98,89.72,82.65,88.11,54951.0,0.87,8.47,48174.33,191.47,21955.0,32996.0,0.67,6.61,-1.79,5.25,4086.0,13.0,2.01,   9724万,0.14,20.18,  293.9万,   3496万,   4951万,  983.8万,4086.0,0.772,54.31399999999999,5.59,-1.1,2.59,4.78,5.23,-7.47,127.45,7.37,266.0,3705.0,1361.0,178.0,165.0,176.0,165.0,2093.0,2396.0,263.0,406.0,691.0,2426.0,1810.0,4017.0,258.0,2734.0,287.0,381.0,3452.0,2199.0,,869.0,227.0,,,,,381.0,658.0,1220.0,265.0,3311.0,1726.0,998.0,1188.0,3620.0,111.0,1305.0,21.0,15.0,2701.0,2605.0,,,,,,
3,2021-05-11,603806,福斯特,-2.07,17.0,8.0,86.3,87.8,84.07,86.29,40331.0,0.61,4.23,34538.13,511.78,24254.0,16077.0,1.51,2.64,-1.72,-2.47,3862.0,10.0,1.48,  -6954万,-0.1,-20.13, -482.1万, -823.4万,  -3691万,  -1957万,3862.0,0.7070000000000001,51.658,-2.68,-0.98,2.64,3.7,5.71,-8.64,121.44,4.65,3684.0,2466.0,3179.0,168.0,172.0,170.0,170.0,2442.0,3559.0,1442.0,541.0,322.0,2247.0,2654.0,436.0,1531.0,3063.0,3695.0,470.0,3719.0,2689.0,,2880.0,3813.0,,,,,470.0,776.0,1553.0,3680.0,3036.0,2083.0,1032.0,1187.0,3741.0,121.0,1478.0,34.0,2.0,2542.0,2940.0,,,,,,
4,2021-05-12,603806,福斯特,-1.24,24.0,1.0,85.47,86.29,84.38,85.22,27858.0,0.42,2.21,23797.4,101.49,15404.0,12454.0,1.24,1.0,-1.24,-1.85,3523.0,8.0,1.02,  -2490万,-0.04,-10.46, -437.4万, -511.1万,  -1471万,  -70.9万,3523.0,0.6559999999999999,50.107,-1.67,1.09,-5.28,-0.28,3.08,-8.81,118.56,2.99,3833.0,2173.0,4007.0,173.0,176.0,171.0,173.0,2837.0,4181.0,2937.0,752.0,968.0,2712.0,2912.0,1056.0,3616.0,3051.0,3814.0,644.0,3909.0,3304.0,,2537.0,3191.0,,,,,644.0,1050.0,1984.0,3831.0,1725.0,3908.0,2360.0,1360.0,3795.0,125.0,1684.0,3.0,17.0,3125.0,2644.0,,,,,,
5,2021-05-13,603806,福斯特,-0.84,5.0,5.0,84.06,85.5,83.68,84.5,23787.0,0.44,2.14,20140.18,96.67,13547.0,10240.0,1.32,0.98,-1.17,0.11,3107.0,8.0,0.87,  -2762万,-0.04,-13.72,  -1349万,  -1140万, -105.5万, -168.0万,3107.0,0.625,49.04,0.18,-4.11,-2.42,0.71,7.84,-8.91,117.58,3.14,2408.0,3336.0,3489.0,175.0,177.0,173.0,174.0,3009.0,4208.0,3130.0,909.0,1198.0,2960.0,3055.0,1349.0,2009.0,1215.0,2465.0,911.0,3951.0,3638.0,,1805.0,2918.0,,,,,911.0,1015.0,1992.0,2405.0,3860.0,3581.0,2140.0,895.0,3886.0,134.0,1720.0,40.0,2.0,2495.0,2959.0,,,,,,
6,2021-05-14,603806,福斯特,3.1,3.0,71.0,85.25,87.15,82.9,87.12,36996.0,0.89,5.03,31697.21,36.91,18431.0,18565.0,0.99,5.09,-0.03,1.33,3785.0,10.0,1.35,  181.3万,0.0,0.57, -621.9万,  524.3万,   74.2万,  204.8万,3785.0,0.7440000000000001,52.965,0.74,-0.78,2.04,0.44,9.05,-7.95,123.73,3.95,686.0,3673.0,1356.0,173.0,177.0,178.0,174.0,2684.0,2604.0,853.0,666.0,1717.0,2664.0,2648.0,2100.0,397.0,319.0,633.0,598.0,3777.0,3171.0,,2177.0,2162.0,,,,,598.0,772.0,1851.0,688.0,2454.0,1203.0,2240.0,756.0,3875.0,116.0,1562.0,1.0,10.0,3301.0,2821.0,,,,,,
7,2021-05-17,603806,福斯特,2.84,2.0,1.0,86.79,91.5,86.12,89.59,36634.0,1.0,6.18,32626.21,92.0,18788.0,17846.0,1.05,4.03,-2.09,2.05,3720.0,10.0,1.34, -790.2万,-0.01,-2.42,  559.2万, -247.3万,   80.9万,  -1183万,3720.0,0.8140000000000001,56.377,1.38,2.34,-2.18,0.51,7.7,-4.92,130.14,5.41,404.0,3838.0,4036.0,174.0,170.0,175.0,171.0,2723.0,2256.0,643.0,647.0,1347.0,2820.0,2581.0,2843.0,473.0,2265.0,343.0,633.0,3836.0,3247.0,,1238.0,1429.0,,,,,633.0,496.0,1065.0,402.0,434.0,1800.0,1652.0,681.0,3743.0,112.0,1241.0,12.0,7.0,2835.0,2897.0,,,,,,
8,2021-05-19,603806,福斯特,0.89,7.0,10.0,90.5,91.98,88.51,90.7,30326.0,1.03,3.86,27467.06,34.39,15211.0,15115.0,1.01,2.47,-1.39,1.4,3603.0,8.0,1.11,  -50.0万,0.0,-0.18,  218.1万,  613.1万, -170.8万, -710.3万,3603.0,0.835,57.935,1.19,2.9,3.9,-1.78,10.95,0.4,131.05,6.95,967.0,3142.0,2903.0,166.0,167.0,166.0,167.0,2695.0,1145.0,1212.0,653.0,1777.0,2803.0,2490.0,3073.0,889.0,2109.0,815.0,546.0,3950.0,3078.0,,1106.0,1166.0,,,,,546.0,496.0,960.0,965.0,538.0,531.0,2905.0,488.0,3431.0,117.0,1186.0,4.0,195.0,3098.0,1637.0,,,,,,
9,2021-05-20,603806,福斯特,-1.23,5.0,13.0,90.89,92.2,88.81,89.58,30202.0,1.01,3.74,27185.83,39.08,14207.0,15995.0,0.89,0.87,-2.84,-1.12,3564.0,8.0,1.11,   1658万,0.02,6.1,  -41.9万,   1650万,  -84.8万,  134.8万,3564.0,0.805,55.728,-1.51,-0.04,2.14,-0.46,10.04,1.2,123.97,5.37,2846.0,3376.0,2744.0,165.0,168.0,169.0,174.0,2758.0,1525.0,1466.0,741.0,1783.0,2933.0,2545.0,3474.0,2398.0,3466.0,2571.0,634.0,3976.0,3218.0,,1071.0,780.0,,,,,634.0,526.0,1162.0,2848.0,1829.0,655.0,1630.0,551.0,3197.0,127.0,1230.0,2.0,5.0,3253.0,2955.0,,,,,,
10,2021-05-21,603806,福斯特,5.27,4.0,2.0,90.97,94.62,89.68,94.3,63985.0,2.04,5.51,59318.48,115.06,31040.0,32945.0,0.94,5.15,-0.34,5.85,3826.0,17.0,2.34,   1834万,0.03,3.09,   1597万,  427.1万, -161.3万,  -28.5万,3826.0,0.883,62.254,6.28,5.92,7.78,10.17,7.32,7.87,123.37,11.9,164.0,3499.0,3796.0,169.0,163.0,163.0,161.0,1816.0,186.0,623.0,278.0,848.0,1911.0,1714.0,3086.0,249.0,363.0,171.0,441.0,3108.0,1783.0,,1156.0,1199.0,,,,,441.0,338.0,514.0,162.0,403.0,297.0,397.0,755.0,2067.0,134.0,962.0,36.0,8.0,2520.0,2820.0,,,,,,
11,2021-05-24,603806,DR福斯特,-1.28,13.0,10.0,78.13,78.71,73.68,77.21,73780.0,2.01,6.43,55959.63,208.61,40245.0,33535.0,1.2,4.79,-1.91,-1.59,4368.0,17.0,2.7,  -4978万,-0.08,-8.9,   21.3万, -783.4万,  -1163万,  -3053万,4368.0,0.8690000000000001,59.84,-1.7,2.98,4.51,2.43,7.43,7.6,115.21,10.14,3607.0,2769.0,2924.0,219.0,231.0,237.0,233.0,1729.0,256.0,499.0,319.0,649.0,1650.0,1780.0,1422.0,418.0,3169.0,3514.0,202.0,3157.0,1624.0,,2714.0,2834.0,,,,,202.0,393.0,820.0,3609.0,840.0,842.0,1114.0,805.0,2138.0,155.0,1067.0,47.0,26.0,2458.0,2560.0,,,,,,
12,2021-05-25,603806,福斯特,-1.1,1.0,16.0,76.0,77.17,74.61,76.36,59693.0,1.35,3.32,45370.6,218.12,32817.0,26876.0,1.22,2.35,-1.05,-3.5,4205.0,14.0,1.82,  -4477万,-0.06,-9.87,  720.5万,  -1021万,  -1238万,  -2939万,4205.0,0.851,57.788,-4.26,0.25,-0.08,0.87,4.82,2.69,108.2,5.81,3827.0,4000.0,2638.0,237.0,240.0,240.0,239.0,2049.0,1017.0,1587.0,479.0,538.0,2000.0,2113.0,1357.0,1350.0,2644.0,3845.0,378.0,3452.0,2538.0,,2451.0,2929.0,,,,,378.0,502.0,1174.0,3823.0,1154.0,1250.0,930.0,783.0,2197.0,165.0,1166.0,50.0,1.0,2536.0,3037.0,,,,,,
13,2021-05-26,603806,福斯特,-2.11,5.0,9.0,75.89,76.0,74.24,74.75,55973.0,1.08,2.3,42018.63,360.48,33506.0,22467.0,1.49,0.69,-1.64,-2.44,4135.0,14.0,1.71,  -8247万,-0.12,-19.63,  -1288万,  -1835万,  -3087万,  -2037万,4135.0,0.795,54.01,-2.15,-8.06,-3.48,0.35,0.03,1.3,109.89,3.5,4028.0,3369.0,3210.0,239.0,247.0,245.0,249.0,2222.0,2015.0,2679.0,513.0,443.0,2041.0,2412.0,532.0,3157.0,2749.0,4078.0,362.0,3462.0,2741.0,,2998.0,3765.0,,,,,362.0,685.0,1899.0,4026.0,4175.0,3205.0,1026.0,1568.0,2623.0,162.0,1365.0,136.0,11.0,2626.0,3759.0,,,,,,
14,2021-05-27,603806,福斯特,5.67,1.0,35.0,74.95,78.99,73.9,78.99,70340.0,1.24,6.81,53883.35,61.46,34525.0,35815.0,0.96,6.89,0.0,5.24,4069.0,17.0,2.15,   1065万,0.01,1.98,  -58.2万,   1677万,  507.6万,  -1062万,4069.0,0.892,61.20399999999999,5.34,-1.24,3.41,5.86,6.55,5.64,122.08,9.15,195.0,4038.0,2117.0,243.0,236.0,243.0,236.0,1955.0,1291.0,416.0,390.0,1443.0,2009.0,1886.0,2574.0,172.0,1.0,189.0,401.0,3276.0,2323.0,,1773.0,1728.0,,,,,401.0,433.0,923.0,194.0,1785.0,774.0,476.0,778.0,1819.0,133.0,1049.0,96.0,58.0,2865.0,3021.0,,,,,,
15,2021-05-28,603806,福斯特,0.0,84.0,8.0,77.6,81.0,76.66,78.99,48215.0,0.74,5.49,38079.08,177.12,25580.0,22635.0,1.13,3.04,-2.48,0.22,3734.0,13.0,1.47,  -2287万,-0.03,-6.01, -215.5万,   64.7万,  -1332万, -804.2万,3734.0,0.89,61.20399999999999,0.32,3.4,-2.64,5.24,5.75,4.35,121.55,9.48,1348.0,1528.0,3179.0,240.0,234.0,239.0,235.0,2403.0,3639.0,645.0,619.0,839.0,2489.0,2297.0,2767.0,495.0,2921.0,1411.0,624.0,3619.0,3074.0,,1216.0,1519.0,,,,,624.0,404.0,835.0,1344.0,801.0,2493.0,591.0,912.0,1886.0,142.0,1015.0,4.0,2.0,3115.0,3052.0,,,,,,
