,日期,代码,名称,涨幅%,开买量,开卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,涨幅%Rank,开买量Rank,开卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,买量,卖量,买量Rank,卖量Rank,代码.1,名称.1,代码.1Rank,名称.1Rank,竞价量,竞价量Rank
0,2021-05-06,603985,恒润股份,-1.19,3.0,4.0,25.35,25.35,24.72,24.98,16437.0,0.57,2.49,4106.82,8.87,10331.0,6106.0,1.69,1.05,-1.46,-1.02,1509.0,11.0,1.46,  -1051万,-0.21,-25.6,0,  -43.8万, -536.6万, -470.8万,1509.0,0.106,43.757,0.03,-1.48,-2.37,-1.49,2.07,-5.73,78.12,-21.44,3237.0,3617.0,3495.0,957.0,973.0,958.0,969.0,3317.0,3564.0,2934.0,2466.0,3163.0,3134.0,3485.0,359.0,2602.0,2151.0,3523.0,2293.0,3667.0,2718.0,,3352.0,3900.0,,,,,2289.0,2917.0,2425.0,3233.0,2935.0,2573.0,1715.0,1779.0,3444.0,263.0,3670.0,,,,,,,,,,
1,2021-05-07,603985,恒润股份,-2.4,1.0,10.0,24.9,24.97,24.37,24.38,19561.0,0.8,2.4,4806.06,,13273.0,6288.0,2.11,0.04,-2.36,-1.75,1542.0,13.0,1.74,  -1713万,-0.34,-35.64,0, -158.2万, -964.9万, -589.9万,1542.0,0.026,37.978,-1.12,-1.51,-3.94,-1.99,-2.44,-4.39,73.57,-22.01,3370.0,3959.0,2812.0,972.0,981.0,962.0,969.0,3173.0,2594.0,2925.0,2354.0,,2972.0,3420.0,,,,3598.0,2326.0,3452.0,,,3406.0,4055.0,,,,,2326.0,3678.0,3305.0,3369.0,3485.0,3441.0,2161.0,2589.0,3442.0,269.0,3725.0,123.0,57.0,2358.0,2739.0,,,,,,
2,2021-05-10,603985,恒润股份,-6.15,11.0,29.0,24.4,24.4,22.8,22.88,39161.0,1.67,6.56,9165.23,5.86,27661.0,11500.0,2.41,0.35,-6.23,-6.42,1984.0,20.0,3.49,  -3789万,-0.81,-41.34,  -1757万, -512.7万, -851.2万, -668.1万,1984.0,0.006999999999999999,28.015,-6.08,-6.94,-8.32,-8.08,-9.51,-5.09,65.03,-26.49,4232.0,2858.0,2264.0,966.0,981.0,1009.0,1038.0,2488.0,449.0,514.0,1649.0,3249.0,2156.0,2958.0,65.0,3886.0,4208.0,4235.0,1845.0,2915.0,1246.0,,4070.0,4200.0,,,,,1845.0,3936.0,4021.0,4231.0,4086.0,3981.0,3530.0,3477.0,3509.0,318.0,3860.0,65.0,5.0,2309.0,2801.0,,,,,,
3,2021-05-11,603985,恒润股份,-1.05,5.0,3.0,22.7,23.07,22.55,22.64,18875.0,0.77,2.27,4296.71,47.22,11572.0,7303.0,1.58,0.4,-1.86,-1.45,1507.0,13.0,1.68, -969.0万,-0.21,-22.55,0, -231.7万, -328.5万, -408.8万,1507.0,0.008,26.804,-1.66,-8.62,-8.83,-10.05,-10.47,-6.65,62.25,-27.8,3288.0,3276.0,3665.0,1046.0,1048.0,1027.0,1054.0,3176.0,2741.0,3224.0,2493.0,1681.0,3020.0,3365.0,323.0,4115.0,3168.0,3301.0,2350.0,3444.0,2422.0,,3417.0,3947.0,,,,,2350.0,4192.0,4152.0,3284.0,4156.0,4108.0,3743.0,3645.0,3642.0,330.0,3893.0,11.0,168.0,2846.0,1761.0,,,,,,
4,2021-05-12,603985,恒润股份,2.69,9.0,32.0,22.55,23.26,22.4,23.25,15525.0,0.68,3.8,3565.36,9.7,6627.0,8898.0,0.74,3.79,-0.04,2.09,1537.0,10.0,1.38,  525.6万,0.11,14.74,0,  251.3万,  230.8万,   43.5万,1537.0,0.027000000000000003,34.551,2.27,-5.61,-6.49,-7.2,-7.96,0.7,68.99,-26.37,718.0,2965.0,2055.0,1060.0,1052.0,1051.0,1029.0,3356.0,3126.0,1504.0,2706.0,2749.0,3481.0,3222.0,3556.0,892.0,420.0,703.0,2284.0,3700.0,2742.0,,1134.0,719.0,,,,,2284.0,4134.0,3881.0,713.0,4074.0,3995.0,3660.0,3243.0,3348.0,308.0,3855.0,3.0,62.0,3125.0,2266.0,,,,,,
5,2021-05-13,603985,恒润股份,-0.95,9.0,3.0,23.14,23.25,22.84,23.03,12146.0,0.56,1.76,2801.09,3.01,7032.0,5114.0,1.38,0.83,-0.95,0.01,1014.0,12.0,1.08, -439.1万,-0.09,-15.68,0,  -54.1万, -287.9万,  -97.1万,1014.0,0.026,33.187,0.08,0.64,-6.46,-8.62,-6.02,2.26,64.25,-26.04,2523.0,3045.0,3735.0,1032.0,1058.0,1031.0,1039.0,3598.0,3972.0,3626.0,3080.0,3728.0,3535.0,3626.0,1139.0,2229.0,873.0,2574.0,3096.0,3554.0,3296.0,,2352.0,3104.0,,,,,3096.0,4048.0,3931.0,2510.0,2243.0,4039.0,3796.0,2948.0,3397.0,319.0,3875.0,24.0,10.0,2684.0,2727.0,,,,,,
6,2021-05-14,603985,恒润股份,0.22,3.0,7.0,23.23,23.23,22.83,23.08,16158.0,0.77,1.74,3717.37,1.39,8341.0,7817.0,1.07,1.1,-0.65,-1.56,1300.0,12.0,1.44, -116.8万,-0.02,-3.14,  207.8万,  188.7万, -229.5万, -283.8万,1300.0,0.034,33.826,-2.14,0.2,-7.62,-11.21,-10.25,6.41,66.31,-28.15,3036.0,3673.0,3115.0,1028.0,1061.0,1033.0,1059.0,3451.0,3201.0,3471.0,2865.0,3749.0,3413.0,3451.0,1686.0,3060.0,1736.0,2852.0,2725.0,3617.0,3047.0,,2368.0,2541.0,,,,,2725.0,4197.0,4078.0,3041.0,1757.0,4043.0,4014.0,3497.0,3187.0,294.0,3901.0,21.0,94.0,2765.0,2186.0,,,,,,
7,2021-05-17,603985,恒润股份,-1.26,11.0,20.0,22.92,23.23,22.75,22.79,14952.0,0.73,2.08,3418.8,41.03,11005.0,3947.0,2.79,0.18,-1.89,-2.04,1263.0,12.0,1.33,  -1612万,-0.35,-47.15,0, -366.4万, -649.2万, -596.5万,1263.0,0.015,31.91800000000001,-2.71,-4.76,-4.25,-12.43,-12.98,0.27,58.04,-30.46,2353.0,2942.0,2585.0,1074.0,1077.0,1054.0,1074.0,3576.0,3497.0,3461.0,2946.0,2058.0,3334.0,3863.0,49.0,3677.0,1994.0,1951.0,2893.0,3649.0,3263.0,,3266.0,4234.0,,,,,2893.0,4169.0,4098.0,2349.0,3058.0,2823.0,4026.0,3523.0,3481.0,330.0,3906.0,210.0,188.0,1703.0,1663.0,,,,,,
8,2021-05-19,603985,恒润股份,-1.85,26.0,1.0,22.07,22.16,21.63,21.75,20437.0,1.14,2.39,4443.57,9.05,10468.0,9969.0,1.05,0.55,-1.85,-1.34,1474.0,14.0,1.82, -106.4万,-0.02,-2.39,0,    1.2万,  107.1万, -214.7万,1474.0,0.008,26.066,-1.55,-6.97,-8.98,-14.92,-17.32,-7.31,33.05,-33.36,3519.0,2193.0,4013.0,1117.0,1137.0,1118.0,1137.0,3102.0,903.0,2455.0,2425.0,2819.0,3176.0,2963.0,2916.0,2820.0,2759.0,3144.0,2295.0,3368.0,2216.0,,1308.0,1354.0,,,,,2295.0,4215.0,4223.0,3515.0,3983.0,3949.0,4175.0,3850.0,3814.0,513.0,3965.0,84.0,39.0,2233.0,2409.0,,,,,,
9,2021-05-20,603985,恒润股份,0.87,23.0,9.0,21.83,22.24,21.71,21.94,18634.0,0.98,2.44,4108.54,5.89,11081.0,7553.0,1.47,1.06,-1.35,0.99,1617.0,12.0,1.66, -772.6万,-0.17,-18.81,0, -109.0万, -306.7万, -356.9万,1617.0,0.017,28.752,0.6,-3.76,-8.61,-14.65,-15.88,-9.73,33.99,-33.06,966.0,2372.0,3053.0,1132.0,1135.0,1117.0,1126.0,3243.0,1654.0,2651.0,2558.0,3151.0,3170.0,3293.0,1208.0,2119.0,1952.0,861.0,2227.0,3592.0,2485.0,,2727.0,3054.0,,,,,2227.0,4093.0,4184.0,962.0,3741.0,3721.0,4166.0,3810.0,3843.0,500.0,3971.0,47.0,81.0,2452.0,2124.0,,,,,,
