,日期,代码,名称,代码.1,名称.1,涨幅%,开买量,开卖量,买量,卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,代码.1Rank,名称.1Rank,涨幅%Rank,开买量Rank,开卖量Rank,买量Rank,卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,竞价量,竞价量Rank
0,2021-06-01,601665,齐鲁银行,601665.0,齐鲁银行,--  ,0,0,0,0,,,,,0,--  ,--  ,0.0,0.0,0,0,--  ,--  ,--  ,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,,,,,,,,,,,,984.0,,,4303.0,4280.0,3317.0,3104.0,,,,,4313.0,,,4313.0,4159.0,4313.0,4313.0,,,,,4316.0,,,,,,,,,,,,,,,,,,,,,,
1,2021-06-23,601665,齐鲁银行,,,9.96,1429,56943,221840,0,10.27,10.27,9.9,10.27,600561,0.92,3.96,61463.17,20121.7,344002,256559,1.34,3.74,0.0,9.71,1935,310,13.11,  -8970万,-1.91,-14.59,  -4299万, -548.3万,  -1417万,  -2705万,1935.0,1.0,,9.46,32.15,,,,,,,,,67.0,209.0,6.0,6.0,3092.0,2349.0,2380.0,2389.0,2346.0,244.0,2461.0,1361.0,389.0,1.0,198.0,329.0,1328.0,605.0,1.0,43.0,2111.0,76.0,258.0,,4265.0,3005.0,,,,,2111.0,1.0,,65.0,6.0,,,,,,,,
2,2021-09-02,601665,齐鲁银行,,,-0.5,512,1528,1542,2872,6.07,6.07,5.97,6.03,249309,0.83,1.65,14994.2,223.19,147172,102137,1.44,1.01,-0.66,-1.33,2864,87,5.44,  -2697万,-0.98,-17.99,  266.6万, -438.4万,  -1360万,  -1166万,2864.0,0.199,36.462,-0.49,1.04,-4.15,-11.34,-3.14,,,,,,3150.0,505.0,181.0,841.0,449.0,3420.0,3469.0,3430.0,3465.0,989.0,2340.0,3871.0,1705.0,861.0,819.0,1190.0,700.0,3288.0,1433.0,3553.0,1665.0,997.0,1228.0,,4324.0,3741.0,,,,,1665.0,3144.0,4017.0,3142.0,1509.0,3048.0,4092.0,3321.0,,,,3677.0,500.0
