,日期,代码,名称,代码.1,名称.1,涨幅%,开买量,开卖量,买量,卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,代码.1Rank,名称.1Rank,涨幅%Rank,开买量Rank,开卖量Rank,买量Rank,卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,竞价量,竞价量Rank
0,2021-06-01,301005,N超捷,301005.0,超捷股份,61.37,2,49,13,0,68.0,68.5,58.61,58.82,73310,0.0,27.13,46535.62,871.76,37216,36094,1.03,0.36,-14.13,61.12,4207,17,51.33, -766.4万,-0.91,-1.65,  735.2万,   1244万, -935.5万,  -1810万,4209.0,0.001,,,,,,,,,,1926.0,,,3848.0,1923.0,2934.0,3104.0,298.0,307.0,356.0,370.0,2027.0,,,525.0,239.0,2036.0,1985.0,,,,,370.0,,,,,,,,,,368.0,4325.0,,,,,,,,,,,
1,2021-06-23,301005,超捷股份,,,-1.51,5,1,3,0,50.4,51.89,49.45,49.63,14022,0.73,4.84,7010.15,23.18,9025,4997,1.81,0.36,-4.36,-2.51,1591,9,9.82,  -2010万,-2.84,-28.67,0, -123.8万, -987.3万, -899.0万,1591.0,0.29600000000000004,,-2.0,-1.62,4.23,-0.41,,,,,,,3692.0,3444.0,4064.0,3361.0,3092.0,433.0,428.0,433.0,445.0,3740.0,3575.0,974.0,2260.0,2327.0,3600.0,3850.0,360.0,3822.0,4110.0,3807.0,2563.0,4022.0,441.0,,4312.0,3971.0,,,,,2564.0,2948.0,,3689.0,3476.0,1206.0,2864.0,,,,,,
2,2021-09-02,301005,超捷股份,,,-3.58,7,2,12,5,65.2,65.81,63.3,63.5,11245,0.65,3.81,7196.46,39.12,6714,4531,1.48,0.32,-3.51,-3.33,1335,8,7.87,  -1394万,-1.54,-19.36,0, -289.3万, -515.5万, -588.8万,1336.0,0.73,59.631,-3.58,6.32,0.55,9.73,6.93,31.42,,,,,4302.0,3300.0,3961.0,3964.0,3971.0,323.0,327.0,324.0,330.0,4023.0,3414.0,2046.0,2534.0,2168.0,3961.0,4064.0,613.0,4235.0,4059.0,4237.0,3296.0,4148.0,735.0,,4414.0,3835.0,,,,,3294.0,1111.0,1328.0,4302.0,397.0,1599.0,889.0,1935.0,881.0,,,60.0,3390.0
