,日期,代码,名称,涨幅%,开买量,开卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,涨幅%Rank,开买量Rank,开卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,买量,卖量,买量Rank,卖量Rank,代码.1,名称.1,代码.1Rank,名称.1Rank,竞价量,竞价量Rank
0,2021-05-06,300953,震裕科技,0.69,8.0,7.0,68.82,69.51,68.0,68.77,15304.0,0.54,2.21,10521.61,75.01,8386.0,6918.0,1.21,1.13,-1.06,2.27,1885.0,8.0,7.71, -997.2万,-0.73,-9.48,0,   63.1万, -504.8万, -555.5万,1885.0,0.24,39.986999999999995,1.91,0.28,-2.14,-3.95,0.29,,,,1816.0,3110.0,3227.0,264.0,272.0,258.0,265.0,3374.0,3701.0,3241.0,1470.0,1338.0,3316.0,3392.0,1540.0,2496.0,1525.0,1434.0,1864.0,3963.0,417.0,,4043.0,2712.0,,,,,1860.0,2169.0,3016.0,1810.0,2117.0,2504.0,2300.0,2091.0,,,,,,,,,,,,,
1,2021-05-07,300953,震裕科技,-2.06,1.0,1.0,68.99,69.01,66.78,67.35,16993.0,0.7,3.24,11457.24,,10797.0,6196.0,1.74,0.85,-2.41,-0.12,2127.0,8.0,8.56,  -3098万,-2.32,-27.04,0, -466.3万,  -1817万, -814.6万,2127.0,0.029,37.853,-0.78,1.01,2.5,-4.45,-2.88,,,,3223.0,3959.0,3954.0,265.0,269.0,262.0,264.0,3300.0,3159.0,2168.0,1408.0,,3178.0,3429.0,,,,2885.0,1733.0,3950.0,,,4223.0,3726.0,,,,,1733.0,3640.0,3320.0,3224.0,2713.0,1533.0,2771.0,2681.0,,,,23.0,13.0,3435.0,3520.0,,,,,,
2,2021-05-10,300953,震裕科技,-6.8,17.0,3.0,66.99,67.3,62.08,62.77,23176.0,1.07,7.75,14711.29,24.79,12252.0,10924.0,1.12,1.11,-6.73,-6.69,2480.0,9.0,11.67, -823.8万,-0.66,-5.6,0, -548.4万,   -9.7万, -265.7万,2483.0,0.004,31.932,-6.73,-5.54,-7.02,-7.78,-11.97,,,,4240.0,2576.0,3653.0,267.0,277.0,281.0,287.0,3052.0,1552.0,335.0,1169.0,2139.0,3066.0,2997.0,2025.0,2656.0,4223.0,4239.0,1409.0,3838.0,258.0,,4005.0,2222.0,,,,,1404.0,4002.0,3803.0,4239.0,3979.0,3877.0,3495.0,3680.0,,,,0.0,6.0,3238.0,2768.0,,,,,,
3,2021-05-11,300953,震裕科技,-0.33,9.0,1.0,62.2,63.88,61.4,62.56,14480.0,0.69,3.95,9087.47,46.03,7616.0,6864.0,1.11,1.89,-2.07,-0.69,2055.0,7.0,7.29, -458.6万,-0.37,-5.05,0, -154.7万, -203.2万, -100.7万,2055.0,0.034,31.688,-0.95,-8.28,-6.47,-11.99,-10.76,,,,2860.0,2940.0,4011.0,288.0,289.0,281.0,288.0,3398.0,3166.0,1629.0,1631.0,1703.0,3368.0,3416.0,1675.0,2335.0,3316.0,2858.0,1767.0,4024.0,537.0,,3783.0,2565.0,,,,,1767.0,3894.0,3965.0,2862.0,4146.0,3967.0,3909.0,3672.0,,,,0.0,6.0,3185.0,2797.0,,,,,,
4,2021-05-12,300953,震裕科技,0.3,29.0,11.0,62.0,63.35,61.15,62.75,18058.0,0.99,3.52,11198.73,51.46,8679.0,9379.0,0.93,2.62,-0.95,-0.4,2153.0,8.0,9.09,  447.7万,0.36,4.0,  192.2万,   68.3万,   -7.2万,  194.4万,2155.0,0.12,32.194,-0.12,-7.8,-6.59,-14.23,-16.78,,,,2542.0,2060.0,2841.0,291.0,293.0,288.0,293.0,3224.0,1498.0,1693.0,1397.0,1424.0,3263.0,3177.0,2533.0,1569.0,2695.0,2594.0,1618.0,3909.0,396.0,,461.0,1676.0,,,,,1617.0,3341.0,4014.0,2527.0,4175.0,4006.0,4098.0,3977.0,,,,0.0,4.0,3270.0,2886.0,,,,,,
5,2021-05-13,300953,震裕科技,-3.6,1.0,9.0,61.96,62.79,60.45,60.49,17013.0,0.97,3.73,10484.52,71.25,9888.0,7125.0,1.39,0.07,-3.66,-2.55,1919.0,9.0,8.57,  -1693万,-1.41,-16.15,0, -934.6万, -596.3万, -161.9万,1921.0,0.0,29.402,-2.58,-3.64,-10.69,-12.54,-15.43,,,,3952.0,4003.0,3199.0,295.0,298.0,296.0,304.0,3330.0,1871.0,1540.0,1511.0,1447.0,3253.0,3392.0,1098.0,4058.0,3705.0,3944.0,1894.0,3853.0,446.0,,4167.0,3156.0,,,,,1893.0,4270.0,4118.0,3949.0,3785.0,4198.0,4061.0,3916.0,,,,0.0,0.0,3246.0,3070.0,,,,,,
6,2021-05-14,300953,震裕科技,1.54,2.0,5.0,60.53,61.7,60.05,61.42,16651.0,0.93,2.73,10162.91,56.9,7805.0,8846.0,0.88,2.28,-0.45,-0.55,1923.0,9.0,8.39,  646.2万,0.53,6.36,0, -231.3万,  841.1万,   36.4万,1923.0,0.10800000000000001,32.015,-0.82,-3.56,-11.1,-8.61,-17.31,,,,1476.0,3816.0,3291.0,304.0,310.0,301.0,304.0,3433.0,2403.0,2306.0,1634.0,1390.0,3470.0,3340.0,2737.0,1456.0,1290.0,1605.0,2008.0,3866.0,451.0,,284.0,1524.0,,,,,2008.0,3719.0,4133.0,1478.0,3721.0,4195.0,3844.0,3982.0,,,,0.0,0.0,3369.0,3100.0,,,,,,
7,2021-05-17,300953,震裕科技,4.27,24.0,2.0,62.0,65.5,60.78,64.04,27129.0,1.53,7.68,17115.48,112.84,12623.0,14506.0,0.87,5.36,-2.23,2.52,2518.0,11.0,13.66,   1214万,0.95,7.09,  200.9万,  -34.9万,  591.5万,  456.6万,2522.0,0.385,38.877,2.81,-0.73,-1.83,-8.95,-16.02,,,,233.0,2428.0,3841.0,302.0,297.0,305.0,295.0,3048.0,649.0,374.0,1139.0,1175.0,3207.0,2817.0,3602.0,267.0,2429.0,294.0,1498.0,3736.0,210.0,,75.0,658.0,,,,,1496.0,1829.0,3649.0,231.0,1034.0,1669.0,3777.0,3787.0,,,,0.0,13.0,3257.0,2751.0,,,,,,
8,2021-05-19,300953,震裕科技,11.85,5.0,31.0,63.72,73.01,62.85,71.0,49230.0,2.47,16.01,33596.59,44.6,21158.0,28072.0,0.75,12.97,-2.75,11.61,3261.0,15.0,24.79,   4754万,3.37,14.15,   1308万,   1034万,   1996万,  415.3万,3261.0,0.847,53.323,12.14,14.39,10.62,3.0,-1.95,,,,12.0,3295.0,2141.0,297.0,255.0,296.0,255.0,2113.0,109.0,21.0,536.0,1567.0,2447.0,1802.0,3982.0,21.0,3557.0,13.0,746.0,3267.0,59.0,,9.0,291.0,,,,,746.0,461.0,1517.0,11.0,55.0,178.0,1392.0,1476.0,,,,4.0,0.0,3098.0,3081.0,,,,,,
9,2021-05-20,300953,震裕科技,16.41,106.0,2.0,73.8,84.5,73.8,82.65,82774.0,3.16,15.07,66051.39,1039.84,37571.0,45203.0,0.83,11.99,-2.19,16.06,3361.0,25.0,41.68,   6075万,3.7,9.2,   4144万,   1678万,  454.4万, -200.8万,3362.0,0.975,66.952,16.14,29.03,32.76,17.71,12.87,,,,5.0,1240.0,3790.0,243.0,196.0,239.0,198.0,1618.0,63.0,18.0,280.0,190.0,1841.0,1418.0,3699.0,25.0,2981.0,5.0,754.0,2576.0,16.0,,2.0,595.0,,,,,753.0,109.0,287.0,3.0,14.0,15.0,140.0,429.0,,,,1.0,0.0,3335.0,3152.0,,,,,,
