,日期,代码,名称,涨幅%,开买量,开卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,涨幅%Rank,开买量Rank,开卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,买量,卖量,买量Rank,卖量Rank,代码.1,名称.1,代码.1Rank,名称.1Rank,竞价量,竞价量Rank
0,2021-05-06,300898,熊猫乳品,0.56,4.0,33.0,37.13,38.2,37.0,37.41,17587.0,0.52,3.23,6614.37,25.99,8931.0,8656.0,1.03,1.11,-2.07,2.14,1594.0,11.0,5.67,  -95.8万,-0.08,-1.45,0,  150.6万,  -27.8万, -218.6万,1594.0,0.044000000000000004,43.354,1.78,-6.74,-5.31,-5.16,5.15,-15.72,,-18.09,1951.0,3494.0,2098.0,587.0,583.0,570.0,580.0,3252.0,3785.0,2167.0,1915.0,2268.0,3268.0,3192.0,2349.0,2531.0,2885.0,1530.0,2178.0,3667.0,636.0,,2543.0,1895.0,,,,,2174.0,3508.0,2490.0,1947.0,3990.0,3354.0,2622.0,1336.0,3906.0,,3474.0,,,,,,,,,,
1,2021-05-07,300898,熊猫乳品,-3.77,1.0,9.0,37.38,37.41,35.91,36.0,21947.0,0.76,4.01,8000.51,,13548.0,8399.0,1.61,0.25,-3.77,-1.82,1861.0,12.0,7.08,  -1877万,-1.68,-23.46,0, -337.9万,  -1018万, -520.6万,1861.0,0.003,39.588,-2.48,-5.23,-8.59,-11.37,-0.88,-19.65,,-19.82,3771.0,3959.0,2994.0,583.0,601.0,591.0,601.0,3049.0,2822.0,1600.0,1770.0,,2947.0,3181.0,,,,3620.0,1982.0,3540.0,,,4186.0,3508.0,,,,,1982.0,4050.0,3074.0,3768.0,3987.0,3974.0,3834.0,2273.0,3991.0,,3617.0,59.0,55.0,2896.0,2757.0,,,,,,
2,2021-05-10,300898,熊猫乳品,1.69,2.0,55.0,36.33,36.85,35.61,36.61,15982.0,0.6,3.44,5807.81,26.88,7939.0,8043.0,0.99,2.81,-0.65,1.81,1509.0,11.0,5.16,   44.5万,0.04,0.77,0,  -29.5万,   45.5万,   28.5万,1510.0,0.08800000000000001,41.938,1.77,0.97,-7.37,-10.75,-0.81,-13.89,,-18.47,1111.0,3705.0,1786.0,594.0,599.0,589.0,579.0,3382.0,3683.0,2036.0,2153.0,2076.0,3436.0,3261.0,2663.0,1156.0,1213.0,1046.0,2371.0,3647.0,802.0,,1289.0,1567.0,,,,,2369.0,3116.0,2720.0,1107.0,2711.0,3910.0,3830.0,2057.0,3889.0,,3529.0,0.0,0.0,3238.0,3013.0,,,,,,
3,2021-05-11,300898,熊猫乳品,2.21,10.0,3.0,36.56,38.25,36.37,37.42,22608.0,0.95,5.14,8510.73,9.14,11220.0,11388.0,0.99,2.89,-2.17,1.86,1821.0,12.0,7.29,   71.0万,0.06,0.83,0, -232.2万,  277.4万,   25.7万,1822.0,0.193,44.99800000000001,1.6,0.78,-2.15,-15.88,-1.11,-9.51,,-17.34,769.0,2781.0,3665.0,578.0,560.0,566.0,557.0,3036.0,1839.0,975.0,1688.0,2917.0,3058.0,2978.0,2328.0,1332.0,3368.0,750.0,2003.0,3520.0,537.0,,1263.0,1885.0,,,,,2002.0,2583.0,2478.0,765.0,2279.0,3467.0,4103.0,2252.0,3780.0,,3464.0,0.0,0.0,3185.0,3049.0,,,,,,
4,2021-05-12,300898,熊猫乳品,-0.13,6.0,62.0,37.12,37.66,36.77,37.37,15574.0,0.71,2.38,5789.51,29.7,8675.0,6899.0,1.26,1.63,-0.77,-0.84,1578.0,10.0,5.02, -654.1万,-0.56,-11.3,0,   63.5万, -433.6万, -283.9万,1578.0,0.215,44.841,-0.56,2.83,2.0,-9.27,-2.99,-12.56,,-17.86,3080.0,3175.0,1564.0,561.0,575.0,559.0,569.0,3355.0,2946.0,2747.0,2138.0,1839.0,3264.0,3425.0,981.0,2649.0,2404.0,3126.0,2235.0,3700.0,847.0,,4020.0,3272.0,,,,,2235.0,2692.0,2783.0,3078.0,990.0,2520.0,3854.0,2392.0,3912.0,,3503.0,0.0,0.0,3270.0,3046.0,,,,,,
5,2021-05-13,300898,熊猫乳品,0.72,7.0,2.0,37.01,37.86,36.8,37.64,17174.0,0.92,2.84,6439.86,14.06,8246.0,8928.0,0.92,2.28,-0.58,1.77,1637.0,10.0,5.54,  262.9万,0.23,4.08,0,  147.4万,  113.5万,    2.1万,1637.0,0.308,45.938,1.74,2.8,1.96,-3.39,-0.97,-6.98,,-16.3,954.0,3183.0,3860.0,566.0,571.0,558.0,556.0,3324.0,2138.0,2324.0,2049.0,2842.0,3413.0,3195.0,3234.0,940.0,423.0,931.0,2230.0,3746.0,790.0,,436.0,1042.0,,,,,2230.0,2114.0,2420.0,952.0,1075.0,2174.0,3077.0,2037.0,3832.0,,3462.0,7.0,0.0,2978.0,3070.0,,,,,,
6,2021-05-14,300898,熊猫乳品,3.48,3.0,58.0,39.29,41.87,38.6,38.95,40193.0,2.15,8.69,16010.84,481.7,21794.0,18399.0,1.18,0.91,-6.97,1.39,2386.0,17.0,12.97,  -1335万,-1.11,-8.34,   18.3万, -956.0万, -146.4万, -251.1万,2386.0,0.40299999999999997,51.028999999999996,1.12,2.35,5.9,-3.5,-1.5,5.27,,-15.79,581.0,3673.0,1486.0,526.0,507.0,530.0,547.0,2608.0,312.0,260.0,1190.0,271.0,2481.0,2661.0,1150.0,3371.0,4236.0,612.0,1575.0,3174.0,238.0,,4157.0,3129.0,,,,,1575.0,1970.0,2175.0,582.0,838.0,529.0,3165.0,1984.0,3263.0,,3382.0,0.0,0.0,3369.0,3100.0,,,,,,
7,2021-05-17,300898,熊猫乳品,1.75,0.0,4.0,38.58,39.85,37.9,39.63,33604.0,1.51,5.01,13038.56,238.01,18219.0,15385.0,1.18,4.56,-0.55,0.0,2198.0,15.0,10.84,  -1068万,-0.87,-8.19, -253.5万, -512.7万,  -53.2万, -248.5万,2201.0,0.528,53.478,0.29,3.26,4.39,-3.7,-1.19,7.92,,-15.78,629.0,4252.0,3612.0,551.0,552.0,551.0,536.0,2831.0,687.0,1000.0,1416.0,710.0,2849.0,2746.0,2325.0,368.0,320.0,768.0,1786.0,3394.0,307.0,,4017.0,1945.0,,,,,1781.0,1318.0,1425.0,628.0,352.0,431.0,2876.0,1520.0,2961.0,,3239.0,6.0,0.0,2987.0,3172.0,,,,,,
8,2021-05-19,300898,熊猫乳品,-3.28,2.0,2.0,39.3,39.75,38.12,38.35,23718.0,0.89,4.11,9167.47,61.31,14048.0,9670.0,1.45,0.6,-3.52,-3.51,1958.0,12.0,7.65,  -1687万,-1.42,-18.41,0, -107.8万, -706.8万, -872.8万,1958.0,0.279,48.214,-2.98,-2.75,0.09,2.14,-5.61,7.74,,-18.24,4087.0,3752.0,3782.0,541.0,546.0,552.0,558.0,2951.0,1691.0,1090.0,1606.0,1325.0,2890.0,3002.0,1479.0,2705.0,3913.0,4117.0,1750.0,3564.0,475.0,,4181.0,2797.0,,,,,1750.0,2381.0,2250.0,4085.0,2501.0,1097.0,1582.0,2070.0,2787.0,,3421.0,0.0,0.0,3293.0,3081.0,,,,,,
9,2021-05-20,300898,熊猫乳品,0.57,1.0,4.0,38.14,39.3,38.06,38.57,19346.0,0.68,3.23,7513.2,19.07,9209.0,10137.0,0.91,1.34,-1.86,0.22,1749.0,11.0,6.24,  369.1万,0.31,4.91,0,   34.3万,  381.4万,  -46.6万,1749.0,0.314,49.13800000000001,0.3,-2.7,-1.4,0.63,-4.7,2.24,,-18.05,1134.0,4013.0,3506.0,564.0,562.0,553.0,560.0,3216.0,3277.0,1844.0,1885.0,2362.0,3344.0,3015.0,3396.0,1760.0,2627.0,1304.0,2089.0,3693.0,694.0,,326.0,884.0,,,,,2089.0,2127.0,1955.0,1128.0,3448.0,1230.0,1372.0,2070.0,3105.0,,3388.0,0.0,5.0,3420.0,2955.0,,,,,,
