,日期,代码,名称,涨幅%,开买量,开卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,涨幅%Rank,开买量Rank,开卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,买量,卖量,买量Rank,卖量Rank,代码.1,名称.1,代码.1Rank,名称.1Rank,竞价量,竞价量Rank
0,2021-05-06,2728,特一药业,4.53,1.0,6.0,12.34,13.15,12.11,12.93,68656.0,0.77,8.41,8713.02,31.22,33808.0,34848.0,0.97,6.77,-1.67,6.11,2166.0,32.0,7.43,  141.3万,0.09,1.62,0, -215.4万,  263.6万,   93.1万,4074.0,0.377,38.378,5.74,6.43,-2.54,15.75,18.22,32.57,-33.58,11.63,326.0,3982.0,3292.0,1898.0,1844.0,1907.0,1841.0,1759.0,2477.0,267.0,1639.0,2091.0,1803.0,1696.0,2695.0,184.0,2448.0,270.0,1596.0,2159.0,440.0,,990.0,1545.0,,,,,369.0,1614.0,3258.0,323.0,405.0,2623.0,191.0,365.0,445.0,2328.0,942.0,,,,,,,,,,
1,2021-05-07,2728,特一药业,-4.8,13.0,10.0,12.78,12.88,12.3,12.31,49329.0,0.68,4.49,6164.58,,31859.0,17470.0,1.82,0.08,-4.43,-2.85,1749.0,28.0,5.34,  -1791万,-1.14,-29.06,0,  -62.1万, -871.7万, -857.5万,1749.0,0.219,54.507,-3.51,3.91,-1.29,10.08,13.61,29.06,-36.61,7.66,3976.0,2678.0,2812.0,1866.0,1880.0,1889.0,1909.0,2187.0,3265.0,1299.0,2064.0,,1963.0,2429.0,,,,3878.0,2097.0,2361.0,,,4081.0,3827.0,,,,,2097.0,2200.0,1085.0,3973.0,1405.0,2758.0,417.0,521.0,579.0,2534.0,1226.0,98.0,40.0,2533.0,2956.0,,,,,,
2,2021-05-10,2728,特一药业,0.97,32.0,32.0,12.31,12.65,12.25,12.43,30847.0,0.52,3.25,3826.54,18.47,17185.0,13662.0,1.26,1.47,-1.74,1.09,1422.0,22.0,3.34, -433.6万,-0.27,-11.33,0, -135.8万,   29.0万, -326.8万,1422.0,0.294,55.867,1.05,3.04,3.7,1.53,13.56,30.28,-35.49,8.74,1495.0,2112.0,2164.0,1910.0,1911.0,1890.0,1906.0,2754.0,3960.0,2202.0,2662.0,2414.0,2706.0,2776.0,1475.0,2176.0,2680.0,1391.0,2499.0,2771.0,1321.0,,3528.0,2756.0,,,,,2499.0,1970.0,1075.0,1489.0,1982.0,1405.0,1534.0,554.0,649.0,2500.0,1215.0,283.0,111.0,1586.0,1884.0,,,,,,
3,2021-05-11,2728,特一药业,5.71,20.0,37.0,12.41,13.14,12.12,13.14,72184.0,1.43,8.21,9126.87,16.01,30472.0,41712.0,0.73,8.42,0.0,5.36,2342.0,31.0,7.81,   1451万,0.87,15.9,0,  294.3万,  913.2万,  243.9万,2342.0,0.552,62.929,5.1,2.38,10.17,-3.14,19.7,37.25,-31.1,14.13,160.0,2304.0,2037.0,1904.0,1853.0,1912.0,1824.0,1784.0,607.0,312.0,1626.0,2532.0,1969.0,1583.0,3733.0,108.0,1.0,160.0,1483.0,2233.0,498.0,,99.0,520.0,,,,,1483.0,1186.0,519.0,157.0,1492.0,460.0,2506.0,304.0,460.0,2261.0,893.0,200.0,95.0,1690.0,2015.0,,,,,,
4,2021-05-12,2728,特一药业,2.13,5.0,449.0,13.15,13.74,12.82,13.42,64748.0,1.21,7.0,8575.77,100.6,33167.0,31581.0,1.05,4.68,-2.33,1.43,2306.0,28.0,7.01, -186.7万,-0.11,-2.18,0,   50.1万,  -94.4万, -142.4万,2306.0,0.614,65.288,1.7,8.05,10.03,-1.68,20.07,43.67,-34.7,16.07,927.0,3251.0,459.0,1820.0,1781.0,1843.0,1803.0,1895.0,885.0,463.0,1676.0,974.0,1842.0,1910.0,1910.0,621.0,3818.0,948.0,1481.0,2355.0,546.0,,3164.0,2327.0,,,,,1481.0,1151.0,476.0,926.0,283.0,537.0,2678.0,308.0,421.0,2464.0,852.0,283.0,136.0,1628.0,1919.0,,,,,,
5,2021-05-13,2728,特一药业,3.73,2.0,28.0,13.15,14.48,13.09,13.92,92289.0,1.62,10.36,12816.58,41.16,43275.0,49014.0,0.88,6.34,-3.87,4.77,2991.0,31.0,9.99,  804.2万,0.45,6.27,0,  366.9万,  658.1万, -220.7万,2991.0,0.6940000000000001,69.07300000000001,4.75,11.98,9.0,6.24,23.93,49.13,-28.94,21.26,263.0,3776.0,2347.0,1834.0,1715.0,1820.0,1746.0,1547.0,475.0,138.0,1308.0,1890.0,1670.0,1389.0,3401.0,153.0,3787.0,262.0,986.0,2273.0,348.0,,232.0,874.0,,,,,986.0,808.0,239.0,259.0,130.0,417.0,950.0,251.0,348.0,2233.0,672.0,211.0,42.0,1729.0,2303.0,,,,,,
6,2021-05-14,2728,特一药业,4.81,3.0,430.0,13.82,14.87,13.65,14.59,104794.0,1.69,8.76,14998.25,76.56,48712.0,56082.0,0.87,6.89,-1.88,2.72,3121.0,34.0,11.34,   1062万,0.57,7.08,  220.5万,   61.8万,  863.7万,  -83.7万,3121.0,0.8590000000000001,73.278,2.46,9.29,16.23,14.4,27.86,49.95,-25.31,24.64,368.0,3673.0,475.0,1754.0,1684.0,1751.0,1693.0,1520.0,595.0,251.0,1245.0,1166.0,1569.0,1447.0,2786.0,202.0,3261.0,389.0,999.0,2191.0,292.0,,260.0,1459.0,,,,,999.0,422.0,146.0,366.0,170.0,111.0,302.0,182.0,346.0,1940.0,541.0,21.0,372.0,2765.0,1451.0,,,,,,
7,2021-05-17,2728,特一药业,-4.39,58.0,88.0,14.4,14.4,13.79,13.95,57689.0,0.79,4.18,8077.54,73.3,34433.0,23256.0,1.48,1.16,-3.12,-6.13,2082.0,28.0,6.24,  -1556万,-0.88,-19.27,0,  -81.9万, -918.3万, -556.1万,2082.0,0.629,64.28699999999999,-5.84,1.17,8.37,12.31,20.67,46.66,-31.65,17.83,3922.0,1800.0,1522.0,1701.0,1737.0,1743.0,1746.0,2196.0,3252.0,1466.0,1913.0,1543.0,2107.0,2289.0,1272.0,1733.0,3287.0,3981.0,1900.0,2487.0,694.0,,4021.0,3003.0,,,,,1900.0,979.0,431.0,3918.0,597.0,220.0,281.0,250.0,354.0,2039.0,677.0,171.0,610.0,1818.0,960.0,,,,,,
8,2021-05-19,2728,特一药业,9.98,216463.0,0.0,16.2,16.2,16.2,16.2,38116.0,0.49,0.0,6174.81,1277.98,34126.0,3990.0,8.55,0.0,0.0,9.75,1193.0,32.0,4.12,  -4882万,-2.37,-79.06, -282.4万, -715.0万, -651.7万,  -3232万,1193.0,0.994,75.997,10.28,9.83,18.18,30.01,40.11,67.62,-13.08,37.0,61.0,10.0,4255.0,1513.0,1539.0,1493.0,1516.0,2416.0,3983.0,4260.0,2035.0,95.0,1868.0,3716.0,5.0,4089.0,1.0,73.0,2703.0,2147.0,1020.0,,4244.0,4275.0,,,,,2703.0,55.0,84.0,58.0,126.0,58.0,66.0,75.0,145.0,1315.0,316.0,134220.0,0.0,10.0,3081.0,,,,,,
9,2021-05-20,2728,特一药业,10.0,104250.0,0.0,17.82,17.82,17.22,17.82,329415.0,4.52,3.7,58544.28,4357.17,240525.0,88890.0,2.71,3.48,0.0,9.65,2231.0,148.0,35.64,  -2.70亿,-11.94,-46.18,  -1.53亿,  -3926万,  -4452万,  -3354万,2231.0,1.0,80.961,9.73,27.71,24.14,35.34,56.87,79.32,-1.21,50.35,36.0,11.0,4262.0,1377.0,1405.0,1393.0,1376.0,505.0,26.0,1484.0,325.0,36.0,322.0,871.0,61.0,552.0,1.0,56.0,1611.0,336.0,27.0,,4291.0,4233.0,,,,,1611.0,1.0,35.0,31.0,15.0,30.0,36.0,27.0,74.0,994.0,204.0,10080.0,0.0,108.0,3152.0,,,,,,
