,日期,代码,名称,代码.1,名称.1,涨幅%,开买量,开卖量,买量,卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,代码.1Rank,名称.1Rank,涨幅%Rank,开买量Rank,开卖量Rank,买量Rank,卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,竞价量,竞价量Rank
0,2021-06-01,688319,欧林生物,688319.0,欧林生物,--  ,0,0,0,0,,,,,0,--  ,--  ,0.0,0.0,0,0,--  ,--  ,--  ,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,,,,,,,,,,,,141.0,,,4303.0,4280.0,3317.0,3104.0,,,,,4313.0,,,4313.0,4159.0,4313.0,4313.0,,,,,4316.0,,,,,,,,,,,,,,,,,,,,,,
1,2021-06-23,688319,欧林生物,,,-0.1,2,5,7,0,31.72,32.3,30.51,31.26,33262,0.85,5.72,10533.45,70.49,19746,13516,1.46,2.46,-3.22,-0.34,1487,22,10.15,  -1958万,-1.91,-18.59, -278.7万, -644.6万, -991.9万,  -42.8万,1487.0,0.27899999999999997,,-0.59,2.8,-1.6,-20.03,,,,,,,2252.0,3860.0,3451.0,3208.0,3092.0,786.0,805.0,814.0,816.0,2887.0,2906.0,684.0,1758.0,1382.0,2764.0,3014.0,974.0,1130.0,3833.0,1839.0,2714.0,2906.0,421.0,,4265.0,3349.0,,,,,2714.0,3029.0,,2248.0,1070.0,3335.0,4306.0,,,,,,
2,2021-09-02,688319,欧林生物,,,1.11,30,24,2,52,30.77,31.3,30.41,30.85,13015,0.72,2.92,4035.43,11.69,4859,8156,0.6,1.45,-1.44,0.28,640,20,3.97,   1027万,1.02,25.44,  214.2万,  527.9万,  453.7万, -169.0万,640.0,0.22,40.491,1.12,4.2,0.81,-3.5,-10.33,-11.16,,,,,1648.0,2202.0,2407.0,4298.0,3017.0,907.0,916.0,897.0,908.0,3925.0,2982.0,2668.0,3197.0,3177.0,4145.0,3663.0,4318.0,2697.0,2749.0,2207.0,4185.0,3043.0,1737.0,,180.0,120.0,,,,,4185.0,3045.0,3639.0,1643.0,662.0,1504.0,3228.0,3889.0,3851.0,,,38.0,3638.0
