,日期,代码,名称,涨幅%,开买量,开卖量,买量,卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,涨幅%Rank,开买量Rank,开卖量Rank,买量Rank,卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,代码.1,名称.1,代码.1Rank,名称.1Rank,竞价量,竞价量Rank
0,2021-05-12,688355,N明志,54.11,735.0,7.0,0.0,0.0,33.0,35.01,26.26,27.2,163500.0,0.0,49.58,48550.93,1665.14,91646.0,71854.0,1.28,3.58,-22.31,53.5,3992.0,41.0,65.34,  -5604万,-8.23,-11.54,  404.9万, -357.3万,  -3332万,  -2319万,3997.0,0.023,,,,,,,,,,3.0,342.0,3192.0,3270.0,3046.0,675.0,636.0,883.0,877.0,901.0,4271.0,3.0,359.0,85.0,811.0,1027.0,928.0,977.0,4274.0,3.0,373.0,1793.0,4.0,,4273.0,3291.0,,,,,371.0,4152.0,,,,,,,,,,,,,,,
1,2021-05-13,688355,明志科技,-1.29,5.0,1106.0,0.0,0.0,26.0,28.28,25.33,26.85,97443.0,0.6,10.85,25986.54,560.49,52283.0,45160.0,1.16,6.0,-5.06,-0.33,2828.0,34.0,38.94,  -1854万,-2.76,-7.13,   26.5万, -496.4万, -841.5万, -542.1万,2828.0,0.269,0.0,-0.26,,,,,,,,2853.0,3336.0,267.0,3246.0,3070.0,914.0,858.0,919.0,884.0,1473.0,3827.0,114.0,728.0,327.0,1441.0,1487.0,2046.0,179.0,4069.0,2901.0,1089.0,2126.0,18.0,,4250.0,2198.0,,,,,1089.0,2293.0,4274.0,2839.0,,,,,,,,,,,,,
2,2021-05-14,688355,明志科技,-4.28,187.0,13.0,2.0,0.0,26.3,26.78,25.66,25.7,69166.0,0.53,4.17,17966.57,298.81,44522.0,24644.0,1.81,0.16,-4.03,-6.06,2399.0,29.0,27.64,  -5149万,-8.01,-28.66, -231.4万,  -2139万,  -2279万, -500.1万,2399.0,0.012,0.0,-6.64,,,,,,,,4217.0,941.0,2606.0,3235.0,3100.0,906.0,913.0,917.0,933.0,1956.0,4125.0,1253.0,1094.0,410.0,1681.0,2347.0,120.0,4201.0,4028.0,4206.0,1562.0,2416.0,50.0,,4278.0,4159.0,,,,,1562.0,4258.0,4275.0,4217.0,,,,,,,,,,,,,
3,2021-05-17,688355,明志科技,-3.97,67.0,77.0,11.0,0.0,25.63,26.43,24.58,24.68,54472.0,0.5,7.2,13837.56,116.03,30866.0,23606.0,1.31,0.41,-6.62,-4.75,2162.0,25.0,21.77,  -1801万,-2.92,-13.01,0, -192.4万,  -1211万, -397.2万,2162.0,0.002,0.0,-5.42,-12.05,,,,,,,3834.0,1707.0,1619.0,2856.0,3172.0,934.0,936.0,960.0,982.0,2266.0,4136.0,439.0,1352.0,1162.0,2245.0,2271.0,1831.0,3018.0,4148.0,3642.0,1826.0,2636.0,84.0,,4251.0,2414.0,,,,,1826.0,4241.0,4276.0,3830.0,4171.0,,,,,,,,,,,,
4,2021-05-18,688355,明志科技,1.13,3.0,21.0,0.0,0.0,24.9,25.58,24.8,24.96,39948.0,0.42,3.16,10049.02,,21836.0,18112.0,1.21,0.65,-2.42,0.81,1484.0,27.0,15.96, -925.9万,-1.48,-9.21,0, -380.4万, -200.8万, -344.7万,1484.0,0.033,11.205,1.08,-10.94,,,,,,,1233.0,3579.0,2333.0,3281.0,3068.0,964.0,965.0,953.0,971.0,2370.0,4119.0,1794.0,1497.0,,2326.0,2370.0,1584.0,3523.0,3636.0,1412.0,2347.0,2350.0,134.0,,4222.0,2656.0,,,,,2347.0,4108.0,4264.0,1230.0,4139.0,,,,,,,,,,,,
5,2021-05-19,688355,明志科技,1.72,5.0,40.0,0.0,0.0,24.72,25.43,24.19,25.39,53239.0,0.63,4.97,13108.74,29.69,27943.0,25296.0,1.1,4.96,-0.16,2.23,1823.0,29.0,21.28, -591.7万,-0.93,-4.51,  434.9万, -567.0万, -433.1万,  -26.5万,1823.0,0.412,25.087,2.02,-2.41,-9.19,,,,,,684.0,3295.0,1959.0,3293.0,3081.0,976.0,975.0,980.0,957.0,2017.0,3250.0,763.0,1255.0,1895.0,2114.0,1918.0,2718.0,315.0,214.0,570.0,1904.0,2293.0,82.0,,4067.0,1532.0,,,,,1904.0,1833.0,4229.0,680.0,2257.0,3971.0,,,,,,,,,,,
6,2021-05-20,688355,明志科技,-3.23,2.0,21.0,1.0,0.0,24.99,25.16,24.55,24.57,26746.0,0.43,2.4,6626.68,67.15,16202.0,10544.0,1.54,0.08,-2.34,-3.12,1267.0,21.0,10.69,  -1395万,-2.27,-21.06,0,  -81.9万, -853.5万, -459.9万,1267.0,0.037000000000000005,18.99,-3.5,-0.47,-12.37,,,,,,3861.0,3780.0,2396.0,3335.0,3152.0,968.0,981.0,969.0,983.0,2885.0,4201.0,2700.0,1999.0,1380.0,2787.0,2975.0,1022.0,4055.0,3122.0,3801.0,2693.0,2844.0,327.0,,4246.0,3247.0,,,,,2693.0,3875.0,4264.0,3859.0,2063.0,4072.0,,,,,,,,,,,
7,2021-05-21,688355,明志科技,-1.42,10.0,10.0,0.0,0.0,24.61,24.84,24.0,24.22,28998.0,0.6,3.42,7042.2,5.03,16975.0,12023.0,1.41,0.92,-2.5,-0.84,1210.0,24.0,11.59,  -1190万,-1.96,-16.9,0, -327.5万, -626.5万, -236.3万,1210.0,0.016,17.082,-0.42,-1.93,-6.22,,,,,,3365.0,2905.0,2914.0,3249.0,3127.0,985.0,995.0,984.0,996.0,2681.0,3380.0,1668.0,1866.0,3158.0,2595.0,2786.0,1189.0,2108.0,3150.0,3453.0,2649.0,2605.0,270.0,,4236.0,3090.0,,,,,2649.0,4126.0,4276.0,3371.0,3419.0,3837.0,,,,,,,,,,,
8,2021-05-25,688355,明志科技,-0.21,11.0,4.0,0.0,0.0,24.22,24.35,23.6,24.17,26254.0,0.8,3.1,6299.93,2.46,14703.0,11551.0,1.27,2.42,-0.74,-2.61,1221.0,22.0,10.49, -747.1万,-1.24,-11.86,0,    9.3万, -444.4万, -312.1万,1221.0,0.114,16.802,-3.37,-4.17,-5.69,,,,,,3162.0,2763.0,3499.0,3274.0,3080.0,1000.0,1024.0,1014.0,1017.0,2961.0,3215.0,1766.0,2182.0,3526.0,2874.0,3028.0,1167.0,1292.0,2058.0,3184.0,2786.0,2827.0,323.0,,4217.0,3123.0,,,,,2786.0,3723.0,4283.0,3159.0,3748.0,3718.0,,,,,,,,,,,
9,2021-05-26,688355,明志科技,-0.25,26.0,28.0,28.0,53.0,24.0,24.32,23.91,24.11,15838.0,0.52,1.7,3818.22,5.36,8180.0,7658.0,1.07,0.84,-0.86,-0.58,846.0,19.0,6.33, -123.6万,-0.2,-3.24,0,   23.7万, -223.6万,   76.3万,846.0,0.126,16.454,-0.29,-4.09,-7.91,-16.83,,,,,2995.0,2260.0,2370.0,3539.0,3026.0,1023.0,1042.0,1014.0,1026.0,3524.0,4173.0,3405.0,2890.0,3307.0,3506.0,3507.0,2004.0,2875.0,1646.0,3286.0,3492.0,3087.0,729.0,,3398.0,2274.0,,,,,3492.0,3872.0,4289.0,2993.0,3517.0,4090.0,4160.0,,,,,,,,,,
