,日期,代码,名称,涨幅%,开买量,开卖量,买量,卖量,开盘,最高,最低,收盘,总量,量比,振幅%,总金额,开盘金额,内盘,外盘,内外比,攻击波%,回头波%,强弱度%,活跃度,笔均量,换手Z,当日___净流入,净买率%,当日___相对流量%,当日___超大单,当日___大单,当日___中单,当日___小单,BS,WIN,RSI1,今日强,3日强,5日强,10日强,20日强,60日强,一年来,年初至今,涨幅%Rank,开买量Rank,开卖量Rank,买量Rank,卖量Rank,开盘Rank,最高Rank,最低Rank,收盘Rank,总量Rank,量比Rank,振幅%Rank,总金额Rank,开盘金额Rank,内盘Rank,外盘Rank,内外比Rank,攻击波%Rank,回头波%Rank,强弱度%Rank,活跃度Rank,笔均量Rank,换手ZRank,当日___净流入Rank,净买率%Rank,当日___相对流量%Rank,当日___超大单Rank,当日___大单Rank,当日___中单Rank,当日___小单Rank,BSRank,WINRank,RSI1Rank,今日强Rank,3日强Rank,5日强Rank,10日强Rank,20日强Rank,60日强Rank,一年来Rank,年初至今Rank,代码.1,名称.1,代码.1Rank,名称.1Rank,竞价量,竞价量Rank
0,2021-05-13,300534,陇神戎发,-2.45,50.0,903.0,0.0,0.0,7.68,7.68,6.29,6.37,290152.0,2.67,21.29,19605.76,694.89,164995.0,125157.0,1.32,1.27,-17.06,-1.4,3509.0,83.0,15.44,  -2640万,-1.38,-13.46,0, -432.0万,  -1415万, -793.0万,3509.0,0.521,65.795,-1.43,-3.06,1.5,15.41,15.33,29.36,-16.82,14.21,3606.0,1811.0,317.0,3246.0,3070.0,2738.0,2785.0,3093.0,3093.0,593.0,132.0,8.0,924.0,275.0,525.0,651.0,1349.0,1662.0,4280.0,3591.0,643.0,872.0,179.0,,4163.0,2891.0,,,,,643.0,1337.0,383.0,3604.0,3676.0,2393.0,294.0,470.0,986.0,1632.0,959.0,,,,,,
1,2021-05-14,300534,陇神戎发,3.61,76.0,15.0,0.0,0.0,6.25,6.88,6.25,6.6,231184.0,1.79,9.89,15393.52,219.94,112505.0,118679.0,0.95,5.6,-4.07,1.52,2538.0,91.0,12.3,  432.6万,0.22,2.81,  186.9万,   1333万,   52.3万,  -1139万,2538.0,0.629,70.046,1.25,-3.67,0.03,17.25,15.46,37.06,-15.58,15.92,557.0,1531.0,2491.0,3369.0,3100.0,3142.0,2990.0,3116.0,3038.0,816.0,498.0,171.0,1225.0,533.0,817.0,782.0,2314.0,339.0,4033.0,584.0,1442.0,814.0,259.0,,763.0,1921.0,,,,,1442.0,1137.0,231.0,559.0,3744.0,2006.0,229.0,437.0,646.0,1508.0,830.0,,,,,,
2,2021-05-17,300534,陇神戎发,-10.3,59.0,5.0,500.0,0.0,6.34,6.37,5.88,5.92,168067.0,1.09,7.42,10109.59,175.94,90420.0,77647.0,1.16,0.68,-7.06,-12.05,2176.0,77.0,8.94, -768.9万,-0.43,-7.61,0, -234.3万, -498.9万,  -35.8万,2176.0,0.415,50.185,-11.76,-12.13,-13.75,4.24,9.09,25.58,-27.92,2.75,4256.0,1790.0,3458.0,1167.0,3172.0,3114.0,3124.0,3210.0,3214.0,1034.0,1843.0,407.0,1682.0,889.0,1030.0,1038.0,2402.0,2425.0,4168.0,4257.0,1809.0,968.0,410.0,,3469.0,1893.0,,,,,1809.0,1716.0,1904.0,4254.0,4175.0,4145.0,879.0,599.0,1103.0,1859.0,1426.0,,,,,,
3,2021-05-18,300534,陇神戎发,1.01,114.0,99.0,0.0,0.0,5.84,6.02,5.74,5.98,128000.0,0.74,4.73,7504.61,,56028.0,71972.0,0.78,4.18,-0.66,1.05,2031.0,63.0,6.81,  940.5万,0.52,12.53,0,  282.8万,  469.7万,  187.9万,2031.0,0.452,51.492,0.96,-10.02,-14.42,4.27,9.08,30.28,-26.93,3.74,1339.0,1182.0,1209.0,3281.0,3068.0,3231.0,3228.0,3241.0,3214.0,1077.0,2383.0,909.0,1778.0,,1231.0,968.0,3660.0,556.0,1524.0,1220.0,1748.0,1052.0,534.0,,265.0,593.0,,,,,1748.0,1732.0,1854.0,1335.0,4102.0,4207.0,1116.0,605.0,928.0,1828.0,1387.0,,,,,,
4,2021-05-19,300534,陇神戎发,-3.51,43.0,2.0,0.0,0.0,5.92,5.97,5.73,5.77,92090.0,0.51,4.01,5362.05,75.6,55525.0,36565.0,1.52,0.7,-3.35,-3.75,1592.0,58.0,4.9,  -1100万,-0.64,-20.52,0, -228.0万, -429.8万, -442.6万,1592.0,0.359,46.858,-3.22,-13.78,-14.17,-3.98,5.96,24.82,-29.72,0.4,4123.0,1819.0,3782.0,3293.0,3081.0,3224.0,3236.0,3249.0,3267.0,1424.0,3900.0,1143.0,2187.0,1183.0,1321.0,1542.0,1262.0,2499.0,3862.0,4148.0,2159.0,1213.0,846.0,,3921.0,2997.0,,,,,2159.0,2030.0,2420.0,4122.0,4225.0,4184.0,3402.0,715.0,1039.0,2008.0,1680.0,,,,,,
5,2021-05-20,300534,陇神戎发,4.33,11.0,130.0,0.0,20.0,5.74,6.21,5.68,6.02,142121.0,0.78,9.19,8565.14,12.17,73395.0,68726.0,1.07,5.99,-3.06,3.98,1630.0,87.0,7.56, -284.4万,-0.16,-3.32, -201.9万,    1.5万,  -86.6万,    2.6万,1632.0,0.48700000000000004,52.355,4.06,1.66,-9.37,-7.82,12.28,31.14,-26.22,4.45,236.0,2856.0,1143.0,3420.0,2656.0,3273.0,3165.0,3255.0,3188.0,1125.0,2667.0,172.0,1744.0,2709.0,1151.0,1068.0,2695.0,194.0,3570.0,259.0,2207.0,786.0,537.0,,2660.0,1587.0,,,,,2206.0,1452.0,1535.0,233.0,1097.0,3829.0,3729.0,458.0,594.0,1813.0,1302.0,,,,,,
6,2021-05-21,300534,陇神戎发,-1.66,186.0,88.0,43.0,0.0,5.9,6.02,5.84,5.92,80045.0,0.53,2.99,4714.53,97.65,43450.0,36595.0,1.19,1.37,-1.66,-0.85,1342.0,60.0,4.26, -397.9万,-0.22,-8.44,0,  113.6万, -186.7万, -324.8万,1343.0,0.45,50.122,-0.65,0.03,-10.76,-10.98,9.45,22.34,-25.69,3.73,3521.0,901.0,1306.0,2463.0,3127.0,3228.0,3233.0,3223.0,3230.0,1554.0,3787.0,1997.0,2299.0,934.0,1541.0,1583.0,1956.0,1539.0,2306.0,3459.0,2453.0,1181.0,971.0,,3233.0,2313.0,,,,,2451.0,1577.0,1843.0,3519.0,2228.0,4160.0,4016.0,632.0,788.0,1872.0,1442.0,,,,,,
7,2021-05-24,300534,陇神戎发,-0.68,42.0,30.0,0.0,0.0,5.87,5.95,5.75,5.88,61629.0,0.5,3.38,3605.0,14.91,34792.0,26837.0,1.3,2.26,-1.18,-1.29,1311.0,47.0,3.28, -458.5万,-0.26,-12.72,0, -213.7万, -109.3万, -135.5万,1311.0,0.424,49.217,-1.09,2.23,-0.11,-13.77,7.17,23.58,-30.38,2.62,3265.0,1925.0,2129.0,3235.0,3079.0,3242.0,3249.0,3250.0,3242.0,1926.0,4088.0,1796.0,2688.0,2591.0,1811.0,2041.0,1071.0,1386.0,2360.0,3346.0,2540.0,1600.0,1311.0,,3566.0,3196.0,,,,,2540.0,1811.0,2169.0,3257.0,1106.0,2572.0,4056.0,827.0,789.0,2008.0,1557.0,,,,,,
8,2021-05-26,300534,陇神戎发,3.74,364.0,13.0,148.0,370.0,5.88,6.12,5.88,6.1,104234.0,1.19,4.08,6294.88,4.53,42737.0,61497.0,0.69,3.74,-0.33,4.1,1877.0,56.0,5.55,   1134万,0.62,18.01,0,  214.4万,  532.2万,  387.1万,1877.0,0.5579999999999999,54.458999999999996,3.7,-0.59,2.85,-12.06,7.1,27.47,-31.74,3.26,343.0,572.0,2909.0,2563.0,1713.0,3248.0,3224.0,3234.0,3208.0,1514.0,1624.0,1187.0,2275.0,3411.0,1780.0,1302.0,3980.0,505.0,566.0,310.0,2094.0,1447.0,861.0,,243.0,329.0,,,,,2094.0,1581.0,1814.0,341.0,1284.0,683.0,3933.0,785.0,546.0,1920.0,1383.0,,,,,,
9,2021-05-27,300534,陇神戎发,-0.16,50.0,117.0,211.0,212.0,6.05,6.17,6.03,6.09,69343.0,0.77,2.3,4230.04,28.13,33515.0,35828.0,0.94,1.0,-1.3,-0.86,1691.0,41.0,3.69,  148.0万,0.08,3.5,0, -158.0万,   44.2万,  261.8万,1691.0,0.555,54.185,-0.5,0.03,-1.76,-11.31,3.61,25.28,-32.66,2.75,2898.0,1845.0,1235.0,2270.0,2091.0,3222.0,3211.0,3211.0,3215.0,1973.0,3294.0,2446.0,2763.0,2141.0,2043.0,1885.0,2674.0,2539.0,2669.0,3062.0,2262.0,1998.0,1417.0,,1301.0,1580.0,,,,,2262.0,1704.0,2067.0,2913.0,1159.0,2896.0,3878.0,1015.0,578.0,1961.0,1427.0,,,,,,
